Izborna jedinica;Grad/opæina;Redni broj biraèkog mjesta;Ukupno biraèa;Glasovalo ukupno;Glasovalo (prema listiæimma);Listiæi važeæi;Listiæi nevažeæi;Kandidat: ÐEMAL BRATIÆ, Predlagatelj: DEMOKRATSKI SAVEZ BOŠNJAKA SLAVONIJE I BARANJE (DSBSB);Kandidat: LUIGJ DAKA, dr.med., Predlagatelj: UDRUGA ALBANACA KOSOVA ZAGREB - UAKZ;Kandidat: SANEL HAMZIÆ, Predlagatelj: HRVATSKA STRANKA MLADIH - HSM;Kandidat: NEDŽAD HODŽIÆ, dipl.ing., Predlagatelj: NEOVISNI KANDIDAT;Kandidat: IBRAHIM IMŠIREVIÆ, Predlagatelj: NEOVISNI KANDIDAT;Kandidat: MARK KRASNIÆ, Predlagatelj: ABECEDA DEMOKRACIJE - ABECEDA;"Kandidat: HAMDIJA MALIÆ, Predlagatelj: UDRUGA BOŠNJAKA BRANITELJA DOMOVINSKOG RATA HRVATSKE - UBBDRH, UDRUGA BOŠNJAKA BRANITELJA DOMOVINSKOG RATA HRVATSKE, OGRANAK GRADA ZAGREBA - UDBBDRHOGZ, UDRUGA BOŠNJAKA BRANITELJA DOMOVINSKOG RATA HRVATSKE, OGRANAK GRADA RIJEKE, KULTURNO-UMJETNIÈKO DRUŠTVO ""BOSNA"" ISTARSKE ŽUPANIJE, BOŠNJAÈKO KULTURNO-UMJETNIÈKO DRUŠTVO ""NUR"" SISAK, BOŠNJAÈKA NACIONALNA ZAJEDNICA LABINA, BOŠNJAÈKA NACIONALNA ZAJEDNICA ZA GRAD DUBROVNIK I DUBROVAÈKO-NERETVANSKU ŽUPANIJU , UDRUGA BOŠNJAKA BRANITELJA DOMOVINSKOG RATA HRVATSKE GRADA DUBROVNIKA I DUBROVAÈKO-NERETVANSKE ŽUPANIJE – UBBDRH-O.G.D I D.N.Ž., KULTURNO DRUŠTVO BOŠNJAKA ""PREPOROD"" DUBROVNIK , UDRUGA ""ZDRUG HRVATSKE OBRANE - NIKOLA ŠUBIÆ ZRINSKI"", SABOR BOŠNJAÈKIH ASOCIJACIJA HRVATSKE – SABAH , UDRUGA BOŠNJAKA BRANITELJA DOMOVINSKOG RATA HRVATSKE OGRANAK GRADA SISKA I SISAÈKO MOSLAVAÈKE ŽUPANIJE";Kandidat: ANGEL MITREVSKI, dipl.ing., Predlagatelj: ZAJEDNICA MAKEDONACA U REPUBLICI HRVATSKOJ;"Kandidat: FROK PREKPALAJ, Predlagatelj: ALBANSKO KULTURNO DRUŠTVO U HRVATSKOJ ""SHKËNDIJA""";Kandidat: IBRAHIM RUŽNIÆ, Predlagatelj: HRVATSKA NARODNA STRANKA-LIBERALNI DEMOKRATI - HNS;Kandidat: BASHKIM SHEHU, Predlagatelj: FORUM ALBANSKIH INTELEKTUALACA;Kandidat: SULEJMAN TABAKOVIÆ, Predlagatelj: NEOVISNI KANDIDAT;Kandidat: dr.sc. ŠEMSO TANKOVIÆ, Predlagatelj: STRANKA DEMOKRATSKE AKCIJE HRVATSKE - SDA HRVATSKE;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;125;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;126;11;4;4;4;0;0;0;0;2;0;0;0;0;0;0;0;0;2;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;127;13;4;4;4;0;1;0;0;0;0;0;0;0;0;0;0;1;2;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;128;6;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;129;7;3;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;130;15;2;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;131;12;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;132;9;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;133;10;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;134;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;135;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;136;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;137;16;5;5;5;0;0;4;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;138;18;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;139;13;3;3;3;0;0;0;0;0;0;0;0;0;0;1;0;0;2;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;140;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;141;3;3;3;3;0;0;0;0;2;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;142;6;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;143;10;4;4;4;0;0;0;0;0;0;0;1;0;0;0;0;0;3;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;144;7;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;145;12;2;2;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;146;8;2;2;2;0;0;1;0;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;147;7;2;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;148;11;2;2;2;0;0;0;0;0;0;0;0;0;1;0;0;1;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;149;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;150;6;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;151;19;4;4;4;0;0;1;0;0;0;0;0;0;0;0;0;0;3;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;152;8;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;153;11;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;154;10;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;155;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;156;15;2;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;157;14;4;4;4;0;0;0;0;3;0;0;0;0;1;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;158;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;159;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;160;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;161;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;162;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;163;7;2;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0;1;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;164;11;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;165;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;166;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;167;13;5;5;5;0;0;0;0;0;0;0;2;0;2;0;0;0;1;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;168;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;169;9;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;170;11;6;6;6;0;0;0;0;2;0;0;0;0;0;0;2;0;2;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;171;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;172;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;173;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;174;11;5;5;5;0;0;4;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;175;5;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;176;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;177;18;2;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;178;12;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;179;23;3;3;3;0;0;0;0;0;0;0;0;0;1;0;0;0;2;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;180;9;3;3;3;0;0;0;0;1;1;0;0;0;0;0;0;0;1;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;181;6;2;2;2;0;0;0;0;1;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;182;6;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;183;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;184;2;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;185;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;186;9;2;2;2;0;0;0;0;1;0;0;0;0;0;0;1;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;187;13;2;2;2;0;0;0;0;0;0;0;0;0;0;1;0;1;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;188;8;2;2;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;189;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;190;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;191;6;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;192;3;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;193;8;2;2;2;0;0;0;0;0;1;0;0;0;0;0;0;0;1;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;194;20;8;8;8;0;0;0;0;0;0;0;1;0;5;0;0;0;2;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;195;6;3;3;3;0;1;1;0;0;0;0;0;0;0;0;1;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;196;8;3;3;3;0;0;0;1;1;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;197;10;3;3;3;0;0;0;0;1;0;0;0;0;0;1;0;0;1;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;198;9;3;3;2;1;0;0;0;0;1;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;199;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;200;19;5;5;5;0;0;3;0;0;0;0;0;0;0;0;0;0;2;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;201;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;202;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;203;5;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;204;16;4;4;4;0;0;0;1;0;0;0;0;1;1;0;0;0;1;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;205;22;5;5;5;0;0;3;0;2;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;206;3;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;207;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;208;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;209;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;210;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;211;17;4;4;4;0;0;0;0;0;0;0;0;0;4;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;212;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;213;8;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;214;6;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;215;6;2;2;2;0;0;0;0;0;1;0;0;0;0;0;0;0;1;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;216;13;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;217;20;5;5;5;0;0;0;0;0;0;0;0;0;3;0;0;0;2;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;218;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;219;7;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;220;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;221;3;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;222;6;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;223;7;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;224;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;225;5;3;3;3;0;0;0;0;0;0;0;0;0;0;1;0;0;2;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;226;2;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;227;7;3;3;3;0;0;0;1;2;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;228;6;2;2;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;229;7;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;230;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;231;18;3;3;3;0;0;0;0;0;0;0;0;0;0;0;1;0;2;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;232;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;233;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;234;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;235;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;236;10;2;2;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;237;14;2;2;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;238;18;3;3;3;0;0;1;0;0;0;0;0;0;0;0;0;0;2;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;239;14;3;3;3;0;0;0;0;1;0;1;0;0;0;1;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;240;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;241;6;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;242;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;243;6;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;244;6;3;3;3;0;0;1;0;0;0;0;0;1;0;0;1;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;246;17;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;247;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;248;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;250;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;251;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;252;16;2;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;256;8;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;257;5;2;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;258;7;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;259;5;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;260;3;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;261;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;263;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;264;4;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;265;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAPREŠIÆ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAPREŠIÆ;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAPREŠIÆ;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAPREŠIÆ;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAPREŠIÆ;5;7;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;;;;;;;;
1;ZAPREŠIÆ;6;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAPREŠIÆ;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAPREŠIÆ;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAPREŠIÆ;9;9;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;;;;;;;;;;;;;;
1;ZAPREŠIÆ;10;6;3;3;3;0;0;0;0;2;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;;;
1;ZAPREŠIÆ;11;4;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;;;;;;;;;;;;
1;ZAPREŠIÆ;12;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAPREŠIÆ;13;16;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAPREŠIÆ;14;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAPREŠIÆ;15;8;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;;;
1;ZAPREŠIÆ;16;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAPREŠIÆ;17;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAPREŠIÆ;18;3;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAPREŠIÆ;19;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;ZAPREŠIÆ;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;BISTRA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;BISTRA;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;BISTRA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;BISTRA;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;BISTRA;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;BISTRA;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;BRDOVEC;1;10;3;3;3;0;0;0;0;2;0;0;1;0;0;0;0;0;0;;;;;;;;;;;;;;
1;BRDOVEC;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;BRDOVEC;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;BRDOVEC;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
1;BRDOVEC;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
