Izborna jedinica;Grad/opæina;Redni broj biraèkog mjesta;Ukupno biraèa;Glasovalo ukupno;Glasovalo (prema listiæimma);Listiæi važeæi;Listiæi nevažeæi;Kandidat: MLADENKA ATANACKOVIÆ, Zamjenik: JASMINKA IGNJATOVIÆ, Predlagatelj: HRVATSKA STRANKA MLADIH - HSM                                        ;Kandidat: DUŠAN CRNKOVIÆ, ing., Zamjenik: BOŽIDAR SLAVULJ, ing. grað., Predlagatelj: SRPSKA NARODNA STRANKA - SNS                                        ;Kandidat: JELICA ÈANAK, Zamjenik: BRANKICA JEROTIÆ, Predlagatelj: HRVATSKA STRANKA MLADIH - HSM                                        ;Kandidat: PERO DEJANOVIÆ, Zamjenik: STEVAN IVANIÆ, Predlagatelj: ABECEDA DEMOKRACIJE - ABECEDA                                        ;Kandidat: PETAR DUBAIÆ, Zamjenik: PETAR VUJAKLIJA, Predlagatelj: ABECEDA DEMOKRACIJE - ABECEDA                                        ;Kandidat: VELJKO DŽAKULA, dipl.ing. šumarstva, Zamjenik: MILAN UZELAC, Predlagatelj: ZAJEDNICA SRBA U REPUBLICI HRVATSKOJ - ZSH                                       ;Kandidat: RATKO GAJICA, Zamjenik: JOVAN AJDUKOVIÆ, Predlagatelj: SAMOSTALNA DEMOKRATSKA SRPSKA STRANKA - SDSS                                       ;Kandidat: DRAGAN HINIÆ, dipl.iur., Zamjenik: RADOVAN VUKELIÆ, dr.med., Predlagatelj: SRPSKA NARODNA STRANKA - SNS                                        ;Kandidat: CVIJO JANDRIÆ, Zamjenik: ZORA LUKIÆ, Predlagatelj: SOCIJALISTIÈKA RADNIÈKA PARTIJA HRVATSKE - SRP                                       ;Kandidat: LJUBICA JAVORINA-ŠOLAJA, dr.med., Zamjenik: MILE JAVORINA, ing., Predlagatelj: PARTIJA PODUNAVSKIH SRBA - PPS                                       ;Kandidat: VLADIMIR KOSIÆ, dipl.oec., Zamjenik: VESELIN GRBIÆ, Predlagatelj: PARTIJA PODUNAVSKIH SRBA - PPS                                       ;Kandidat: RADIVOJ-RADE LESKOVAC, dipl. polit., Zamjenik: PERO MATIÆ, prof., Predlagatelj: PARTIJA PODUNAVSKIH SRBA - PPS                                       ;Kandidat: dr.sc. SVETOZAR LIVADA, Zamjenik: STANIŠA ŽARKOVIÆ, dipl. soc.radnik, Predlagatelj: ZAJEDNICA SRBA U REPUBLICI HRVATSKOJ - ZSH                                       ;Kandidat: BRANKO LUBOVAC, dipl.oec., Zamjenik: STEVAN BANJANIN, prof., Predlagatelj: ZAJEDNICA SRBA U REPUBLICI HRVATSKOJ - ZSH                                       ;Kandidat: MILUTIN LUKIÆ, Zamjenik: MLADEN MITROVIÆ, Predlagatelj: SOCIJALISTIÈKA RADNIÈKA PARTIJA HRVATSKE - SRP                                       ;Kandidat: MILICA MARIÆ, Zamjenik: SAŠA VASILJEV, Predlagatelj: HRVATSKA STRANKA MLADIH - HSM                                        ;Kandidat: DEJAN MEDAKOVIÆ, Zamjenik: MARIJA DVORNIÆ, Predlagatelj: SOCIJALISTIÈKA RADNIÈKA PARTIJA HRVATSKE - SRP                                       ;Kandidat: dr.sc. MILORAD PUPOVAC, Zamjenik: ALEKSANDAR MILOŠEVIÆ, Predlagatelj: SAMOSTALNA DEMOKRATSKA SRPSKA STRANKA - SDSS                                       ;Kandidat: VOJISLAV STANIMIROVIÆ, dr.med., Zamjenik: MILE HORVAT, Predlagatelj: SAMOSTALNA DEMOKRATSKA SRPSKA STRANKA - SDSS                                       ;Kandidat: LUKA ŠUŠAK, dipl.iur., Zamjenik: MILAN RODIÆ, dipl.iur., Predlagatelj: SRPSKA NARODNA STRANKA - SNS                                        ;;;;;;;
6;ZAGREB-JUGOISTOK;50;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;ZAGREB-JUGOISTOK;51;33;2;2;2;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;;;;;;;
6;ZAGREB-JUGOISTOK;52;37;2;2;2;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;2;1;1;;;;;;;
6;ZAGREB-JUGOISTOK;53;46;3;3;3;0;0;0;0;0;0;0;1;1;0;0;0;2;1;0;0;0;0;2;1;1;;;;;;;
6;ZAGREB-JUGOISTOK;54;32;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;;;;;
6;ZAGREB-JUGOISTOK;55;43;9;9;9;0;1;1;0;1;0;1;3;1;1;0;0;0;1;0;2;0;1;8;2;0;;;;;;;
6;ZAGREB-JUGOISTOK;56;50;6;6;6;0;0;0;1;0;0;3;1;0;0;1;0;1;2;1;0;0;1;3;1;1;;;;;;;
6;ZAGREB-JUGOISTOK;57;52;11;11;11;0;1;0;0;0;0;2;3;1;0;2;0;2;3;0;0;0;0;7;5;1;;;;;;;
6;ZAGREB-JUGOISTOK;58;33;4;4;4;0;0;0;1;0;0;0;3;0;0;0;0;0;1;0;0;0;0;3;1;1;;;;;;;
6;ZAGREB-JUGOISTOK;59;34;4;4;4;0;0;1;0;0;0;1;1;0;0;0;0;3;0;0;0;0;0;4;2;0;;;;;;;
6;ZAGREB-JUGOISTOK;60;40;2;2;2;0;0;0;0;0;0;2;1;2;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;
6;ZAGREB-JUGOISTOK;61;46;7;7;7;0;0;1;0;0;0;4;2;0;0;0;0;2;3;1;0;0;1;4;1;0;;;;;;;
6;ZAGREB-JUGOISTOK;62;50;5;5;5;0;1;0;0;0;0;2;1;0;0;0;0;2;1;1;0;0;0;1;1;1;;;;;;;
6;ZAGREB-JUGOISTOK;63;47;9;9;9;0;0;1;0;0;0;2;4;0;1;1;0;1;5;0;0;0;0;7;3;0;;;;;;;
6;ZAGREB-JUGOISTOK;64;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;ZAGREB-JUGOISTOK;65;25;6;6;6;0;0;0;0;0;0;2;1;1;0;0;1;2;2;0;0;0;0;3;2;3;;;;;;;
6;ZAGREB-JUGOISTOK;66;32;8;8;8;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;5;3;4;;;;;;;
6;ZAGREB-JUGOISTOK;67;39;2;2;2;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;2;1;0;;;;;;;
6;ZAGREB-JUGOISTOK;68;44;3;3;3;0;0;0;0;0;0;1;0;1;0;1;0;0;3;1;0;0;0;1;0;0;;;;;;;
6;ZAGREB-JUGOISTOK;69;50;5;5;5;0;0;0;0;0;0;0;1;1;0;0;0;2;3;1;0;0;0;4;3;0;;;;;;;
6;ZAGREB-JUGOISTOK;70;46;6;6;6;0;1;0;0;0;0;1;3;0;0;0;0;0;1;0;0;0;0;4;1;0;;;;;;;
6;ZAGREB-JUGOISTOK;71;45;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;;;;;;;
6;ZAGREB-JUGOISTOK;72;25;4;4;4;0;0;0;0;0;0;1;1;1;0;1;1;1;0;0;0;0;0;3;3;0;;;;;;;
6;ZAGREB-JUGOISTOK;73;34;3;3;3;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;2;0;;;;;;;
6;ZAGREB-JUGOISTOK;74;39;4;4;4;0;0;0;0;0;0;1;2;0;0;0;0;2;1;0;0;0;0;3;3;0;;;;;;;
6;ZAGREB-JUGOISTOK;75;40;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;;;;;;;
6;ZAGREB-JUGOISTOK;76;55;9;9;9;0;2;2;1;0;0;1;2;0;0;0;1;2;2;1;0;1;2;7;2;1;;;;;;;
6;ZAGREB-JUGOISTOK;77;44;4;4;4;0;0;1;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;3;2;1;;;;;;;
6;ZAGREB-JUGOISTOK;78;51;2;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;;;;;;;
6;ZAGREB-JUGOISTOK;79;28;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;;;;;;;
6;ZAGREB-JUGOISTOK;80;66;14;14;14;0;2;0;0;0;0;3;0;0;0;0;0;2;4;1;0;0;0;9;3;3;;;;;;;
6;ZAGREB-JUGOISTOK;81;94;11;11;11;0;0;0;0;0;0;1;1;0;0;0;0;3;2;0;0;0;0;7;8;2;;;;;;;
6;ZAGREB-JUGOISTOK;82;40;6;6;6;0;1;0;0;0;0;2;0;0;0;0;0;2;3;1;0;0;0;3;2;0;;;;;;;
6;ZAGREB-JUGOISTOK;83;56;8;8;8;0;1;0;0;1;0;0;2;1;0;2;0;4;4;0;0;0;0;4;2;0;;;;;;;
6;ZAGREB-JUGOISTOK;84;51;4;4;2;2;0;0;0;0;0;1;0;0;0;0;0;1;2;0;0;0;0;0;1;1;;;;;;;
6;ZAGREB-JUGOISTOK;85;56;4;4;4;0;0;2;0;0;0;0;2;0;0;0;0;1;2;0;0;0;0;2;0;1;;;;;;;
6;ZAGREB-JUGOISTOK;86;27;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;;;;;;;
6;ZAGREB-JUGOISTOK;87;34;4;4;3;1;0;0;0;0;0;0;0;2;0;0;0;2;1;0;0;0;0;3;0;1;;;;;;;
6;ZAGREB-JUGOISTOK;88;19;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3;3;1;;;;;;;
6;ZAGREB-JUGOISTOK;89;36;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;;;;;;;
6;ZAGREB-JUGOISTOK;90;58;9;9;9;0;0;2;0;0;0;3;2;2;0;0;0;1;3;1;0;0;0;7;2;0;;;;;;;
6;ZAGREB-JUGOISTOK;91;44;11;11;11;0;0;0;0;0;0;0;4;0;0;0;0;2;3;0;0;0;0;8;7;1;;;;;;;
6;ZAGREB-JUGOISTOK;92;37;4;4;4;0;0;0;0;0;0;3;2;1;0;0;0;0;1;0;0;0;0;2;3;0;;;;;;;
6;ZAGREB-JUGOISTOK;93;33;6;6;5;1;0;0;0;0;0;1;2;2;0;0;0;2;1;0;0;0;0;3;2;0;;;;;;;
6;ZAGREB-JUGOISTOK;94;34;3;3;3;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;1;0;1;2;1;0;;;;;;;
6;ZAGREB-JUGOISTOK;95;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;ZAGREB-JUGOISTOK;96;45;9;9;9;0;0;1;1;1;0;0;1;0;0;0;0;3;3;0;0;0;0;6;4;1;;;;;;;
6;ZAGREB-JUGOISTOK;97;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;DONJI KUKURUZARI;1;194;15;15;15;0;1;2;0;1;2;6;2;0;0;3;0;7;3;0;0;1;0;7;8;0;;;;;;;
6;DONJI KUKURUZARI;2;211;17;17;17;0;0;3;0;1;0;5;3;4;0;0;0;4;2;1;0;0;1;9;5;0;;;;;;;
6;DONJI KUKURUZARI;3;160;25;25;24;1;1;7;1;3;1;10;5;0;2;2;1;7;1;2;2;0;0;9;7;3;;;;;;;
6;DONJI KUKURUZARI;4;182;5;5;5;0;1;0;0;1;1;0;0;0;0;0;0;3;1;0;1;0;1;2;0;0;;;;;;;
6;DONJI KUKURUZARI;5;166;8;8;8;0;0;0;0;0;1;2;1;0;0;1;0;2;2;0;0;0;0;6;3;3;;;;;;;
6;DVOR;1;640;133;132;127;5;5;14;6;2;4;27;69;2;5;0;5;20;19;5;1;1;2;83;67;3;;;;;;;
6;DVOR;2;345;55;55;54;1;0;2;3;0;0;11;23;2;1;3;2;16;2;1;0;0;1;39;25;6;;;;;;;
6;DVOR;3;518;140;140;136;4;3;29;5;2;2;12;54;6;1;3;2;12;15;0;3;5;7;82;75;5;;;;;;;
6;DVOR;4;178;27;27;27;0;0;3;2;0;0;6;9;0;1;1;0;7;2;1;2;0;1;18;15;0;;;;;;;
6;DVOR;5;343;55;55;54;1;0;0;2;1;0;1;47;1;0;0;1;4;2;3;3;1;5;42;41;2;;;;;;;
6;DVOR;6;393;99;99;98;1;3;2;2;0;0;23;57;3;0;1;1;7;15;5;0;0;3;75;67;2;;;;;;;
6;DVOR;7;403;114;114;113;1;1;3;1;1;0;9;82;0;2;2;0;11;8;2;2;2;3;97;89;2;;;;;;;
6;DVOR;8;548;111;111;109;2;2;5;5;0;0;12;51;1;3;1;5;11;7;2;0;4;8;72;66;6;;;;;;;
6;DVOR;9;269;38;38;37;1;6;8;8;0;1;0;3;0;2;3;0;5;8;0;1;0;1;15;13;1;;;;;;;
6;DVOR;10;249;18;18;17;1;1;2;2;0;0;1;2;1;0;2;0;3;2;1;1;0;0;8;5;2;;;;;;;
6;DVOR;11;255;83;83;81;2;1;1;1;0;0;0;70;1;2;2;3;1;2;1;0;2;5;70;65;1;;;;;;;
6;DVOR;12;17;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;;;;;;;
6;GVOZD;1;566;84;84;82;2;2;4;6;1;1;13;17;1;1;1;0;26;9;1;2;2;0;62;29;15;;;;;;;
6;GVOZD;2;654;104;104;99;5;3;8;6;1;0;17;34;8;1;4;1;22;6;1;5;1;3;81;58;8;;;;;;;
6;GVOZD;3;202;20;20;20;0;0;0;0;0;0;1;14;1;0;0;0;0;1;0;0;0;3;19;16;3;;;;;;;
6;GVOZD;4;628;32;32;32;0;3;2;1;0;0;3;7;0;0;0;0;8;12;0;1;0;1;16;17;0;;;;;;;
6;GVOZD;5;499;49;49;48;1;1;0;1;0;1;8;18;1;2;0;0;11;6;1;0;0;1;36;27;10;;;;;;;
6;GVOZD;6;349;50;50;50;0;0;12;1;1;0;5;14;1;0;1;2;6;0;1;0;0;3;28;15;3;;;;;;;
6;GVOZD;7;393;5;5;5;0;0;0;1;0;0;0;3;0;1;0;0;0;0;0;0;0;0;5;5;0;;;;;;;
6;HRVATSKA DUBICA;1;190;25;25;25;0;1;2;0;0;0;5;2;1;0;1;1;5;2;1;2;1;0;12;10;3;;;;;;;
6;HRVATSKA DUBICA;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;HRVATSKA DUBICA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;HRVATSKA DUBICA;4;66;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;HRVATSKA DUBICA;5;164;31;31;31;0;0;8;0;0;0;23;13;0;0;1;0;12;16;4;0;2;0;6;1;0;;;;;;;
6;HRVATSKA DUBICA;6;205;16;16;16;0;1;3;0;0;2;8;0;1;1;3;0;6;4;1;0;0;0;3;3;0;;;;;;;
6;JASENOVAC;1;76;3;3;3;0;0;1;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;3;0;0;;;;;;;
6;JASENOVAC;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;JASENOVAC;3;38;2;2;2;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;2;0;;;;;;;
6;JASENOVAC;4;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;JASENOVAC;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;JASENOVAC;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;JASENOVAC;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;JASENOVAC;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;JASENOVAC;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;JASENOVAC;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;KLOŠTAR IVANIÆ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;KLOŠTAR IVANIÆ;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;KLOŠTAR IVANIÆ;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;KLOŠTAR IVANIÆ;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;KLOŠTAR IVANIÆ;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;KLOŠTAR IVANIÆ;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;KLOŠTAR IVANIÆ;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;KLOŠTAR IVANIÆ;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;KLOŠTAR IVANIÆ;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;KLOŠTAR IVANIÆ;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;KLOŠTAR IVANIÆ;11;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;;;;;;;
6;KLOŠTAR IVANIÆ;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;KLOŠTAR IVANIÆ;13;2;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;KRAVARSKO;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;KRAVARSKO;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;KRAVARSKO;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;KRAVARSKO;4;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;;;;;;
6;KRAVARSKO;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;KRAVARSKO;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;KRAVARSKO;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;KRAVARSKO;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;KRAVARSKO;9;2;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;KRAVARSKO;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;KRIŽ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;KRIŽ;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;KRIŽ;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;KRIŽ;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;KRIŽ;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;KRIŽ;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;KRIŽ;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;KRIŽ;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;KRIŽ;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;KRIŽ;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;KRIŽ;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;KRIŽ;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;KRIŽ;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;KRIŽ;14;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;KRIŽ;15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;KRIŽ;16;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;KRIŽ;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;KRIŽ;18;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;KRIŽ;19;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;LEKENIK;1;7;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;LEKENIK;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;LEKENIK;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;LEKENIK;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;LEKENIK;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;LEKENIK;6;2;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;;;;;;;
6;LEKENIK;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;LEKENIK;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;LEKENIK;9;1;1;1;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;LEKENIK;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;LEKENIK;11;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;LEKENIK;12;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;LEKENIK;13;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;LEKENIK;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;LEKENIK;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;LIPOVLJANI;1;8;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;LIPOVLJANI;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;LIPOVLJANI;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;LIPOVLJANI;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;LIPOVLJANI;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;LIPOVLJANI;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;MAJUR;1;12;2;2;2;0;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;MAJUR;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;MAJUR;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;MAJUR;4;134;16;16;16;0;1;5;2;3;0;9;0;0;0;1;0;4;0;2;1;0;0;11;5;1;;;;;;;
6;MAJUR;5;119;2;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;;;;;;;
6;MAJUR;6;182;39;39;39;0;3;4;2;4;1;2;1;0;1;1;0;8;0;1;0;1;0;27;7;0;;;;;;;
6;MAJUR;7;108;13;13;11;2;1;2;1;1;0;1;2;1;0;0;0;3;2;1;0;0;2;5;2;0;;;;;;;
6;MARTINSKA VES;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;MARTINSKA VES;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;MARTINSKA VES;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;MARTINSKA VES;4;9;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;;;;;
6;MARTINSKA VES;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;MARTINSKA VES;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;MARTINSKA VES;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;MARTINSKA VES;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;MARTINSKA VES;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
6;MARTINSKA VES;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
