Grad/opæina;Redni broj biraèkog mjesta;Ukupno biraèa;Glasovalo ukupno;Glasovalo (prema listiæimma);Listiæi važeæi;Listiæi nevažeæi;ABECEDA DEMOKRACIJE - ABECEDA, Nositelj liste: MILAN ŽUPANÈIÆ, prof.                                        ;AKCIJA SOCIJALDEMOKRATA HRVATSKE - ASH, HRVATSKA RADNIÈKA STRANKA - HRS, ZELENA STRANKA - ZS, Nositelj liste: ZLATKO KLARIÆ, prof.;AUTOHTONA-HRVATSKA SELJAÈKA STRANKA - A-HSS, Nositelj liste: JASENKO STIPAC, dipl.ing.                         ;DEMOKRATSKA STRANKA ŽENA - DSŽ, ZELENI HRVATSKE - ZELENI HR, Nositelj liste: MARIJA JELINÈIÆ;DEMOKRATSKI CENTAR - DC, ZELENA STRANKA-ZELENA ALTERNATIVA - ZELENI, Nositelj liste: VESNA ŠKARE OŽBOLT, dipl.iur.;GOSPODARSKA STRANKA - GS, Nositelj liste: STJEPAN GNJEÈ                                            ;HRVATSKA ÈISTA STRANKA PRAVA - HÈSP, Nositelj liste: JOSIP MILJAK                                   ;HRVATSKA DEMOKRATSKA SELJAÈKA STRANKA - HDSS, Nositelj liste: MLADEN KEŠER;HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ, Nositelj liste: dr.sc. IVO SANADER                                 ;HRVATSKA KRŠÆANSKA DEMOKRATSKA STRANKA - HKDS, KRŠÆANSKA SOCIJALNA UNIJA - KSU, Nositelj liste: SEBASTIJAN PALIÆ;HRVATSKA KRŠÆANSKA DEMOKRATSKA UNIJA - HKDU, Nositelj liste: dr.sc. MARKO VESELICA;HRVATSKA NARODNA STRANKA-LIBERALNI DEMOKRATI - HNS, Nositelj liste: RADIMIR ÈAÈIÆ                    ;HRVATSKA SELJAÈKA STRANKA - HSS, HRVATSKA SOCIJALNO LIBERALNA STRANKA - HSLS, Nositelj liste: JOSIP FRIŠÈIÆ;HRVATSKA STRANKA MLADIH - HSM, Nositelj liste: VLADIMIR SEVER                                       ;HRVATSKA STRANKA PRAVA - HSP, Nositelj liste: ANTO ÐAPIÆ;HRVATSKA STRANKA UMIROVLJENIKA - HSU, Nositelj liste: mr.sc. VLADIMIR JORDAN                    ;HRVATSKI PRAVAŠI-HRVATSKI PRAVAŠKI POKRET - HP-HPP, Nositelj liste: DRAŽEN KELEMINEC;HRVATSKI ZBOR - ZBOR, Nositelj liste: GRGO-TOMISLAV ANTIÈIÆ;JEDINO HRVATSKA-POKRET ZA HRVATSKU - JEDINO HRVATSKA, Nositelj liste: MILAN KOVAÈ;LJEVICA HRVATSKE - LJEVICA, SOCIJALISTIÈKA RADNIÈKA PARTIJA HRVATSKE - SRP, HRVATSKI SOCIJALDEMOKRATI - HSD, ISTARSKI SOCIJALDEMOKRATSKI FORUM-FORO SOCIAL DEMOCRATICO ISTRIANO - ISDF-FSDI, Nositelj liste: VLADIMIR BEBIÆ, dipl. politolog;NEOVISNA LISTA, Nositelj liste: BRANKO STOJKOVIÆ                                ;SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP, Nositelj liste: ZORAN MILANOVIÆ;STRANKA UMIROVLJENIKA - SU, Nositelj liste: JOSIP ŠUNIÆ;ZELENA LISTA, Nositelj liste: DARKO STOŠIÆ                                                         ;;;
FARKAŠEVAC;6;94;66;66;61;5;0;0;0;0;0;0;0;0;25;0;0;3;12;1;0;3;0;0;1;0;1;13;0;2;;;
FARKAŠEVAC;7;174;103;103;101;2;0;0;0;0;2;0;0;2;43;1;0;11;30;0;1;0;0;0;0;0;0;11;0;0;;;
FARKAŠEVAC;8;88;72;72;67;5;0;2;0;0;0;0;0;1;16;1;0;0;31;0;3;0;2;0;0;0;0;11;0;0;;;
FARKAŠEVAC;9;102;84;84;82;2;0;0;1;0;0;0;0;0;32;0;0;1;27;0;1;4;0;0;0;1;1;13;0;1;;;
FARKAŠEVAC;10;66;57;57;56;1;0;0;0;0;0;2;0;0;17;0;0;5;12;5;1;1;0;0;1;0;0;11;0;1;;;
FARKAŠEVAC;11;136;98;98;95;3;0;2;0;1;0;1;3;1;17;0;0;11;37;0;1;2;0;0;0;0;0;18;1;0;;;
FARKAŠEVAC;12;109;64;64;63;1;0;0;2;0;0;0;0;0;16;0;0;5;16;0;2;5;0;0;0;0;0;15;2;0;;;
FERDINANDOVAC;1;80;37;37;37;0;0;1;0;0;0;0;0;5;8;0;0;0;0;0;0;3;0;0;0;0;0;20;0;0;;;
FERDINANDOVAC;2;340;185;185;184;1;2;1;0;0;3;0;0;9;60;1;0;4;61;2;3;11;0;0;0;0;0;23;3;1;;;
FERDINANDOVAC;3;204;128;128;125;3;0;0;0;0;1;0;0;1;44;0;0;0;53;0;2;2;0;0;0;0;0;22;0;0;;;
FERDINANDOVAC;4;304;191;191;189;2;0;0;0;0;1;0;1;1;44;0;0;5;46;1;9;21;0;1;0;0;0;57;0;2;;;
FERDINANDOVAC;5;463;295;295;293;2;0;0;4;1;6;0;1;6;102;1;1;12;35;1;8;29;0;0;0;1;0;83;2;0;;;
FERDINANDOVAC;6;236;140;140;136;4;0;0;0;0;0;0;1;0;48;1;0;1;22;1;11;15;0;0;0;0;0;34;2;0;;;
GOLA;1;762;521;520;507;13;0;0;1;0;2;0;0;1;181;0;0;15;170;4;17;11;1;0;0;1;0;97;2;4;;;
GOLA;2;310;208;208;205;3;1;1;0;0;0;0;1;2;60;1;0;1;75;2;1;14;2;0;0;1;0;39;3;1;;;
GOLA;3;572;355;355;349;6;1;1;1;0;1;0;0;4;139;1;0;2;90;1;3;7;5;0;0;2;0;88;2;1;;;
GOLA;4;303;180;180;178;2;0;0;0;0;0;0;0;1;102;0;0;1;51;0;4;2;1;0;0;0;0;16;0;0;;;
GOLA;5;200;130;130;128;2;0;0;1;1;0;0;0;0;42;1;0;1;60;1;2;1;0;0;0;0;0;18;0;0;;;
GORNJA RIJEKA;1;200;147;147;144;3;0;0;1;0;0;0;0;0;43;0;0;2;66;0;2;1;0;0;0;0;0;28;0;1;;;
GORNJA RIJEKA;2;322;180;180;175;5;0;0;6;0;0;0;0;4;42;0;0;1;79;1;4;5;0;0;0;0;0;32;1;0;;;
GORNJA RIJEKA;3;418;286;286;282;4;0;0;6;0;2;1;1;6;110;1;0;18;58;2;0;9;0;0;0;0;1;64;1;2;;;
GORNJA RIJEKA;4;251;157;157;152;5;0;0;2;0;0;0;0;3;40;1;0;11;73;0;2;6;0;0;0;0;0;14;0;0;;;
GORNJA RIJEKA;5;227;164;164;161;3;0;0;0;0;0;0;2;8;35;1;0;10;51;0;2;12;0;1;0;0;0;36;3;0;;;
GORNJA RIJEKA;6;141;122;122;121;1;0;0;0;1;0;0;0;0;71;0;1;5;36;0;0;3;0;0;0;0;0;4;0;0;;;
GRADEC;1;428;281;281;274;7;1;1;2;1;3;0;1;4;75;1;0;7;26;5;14;24;0;0;1;0;0;99;4;5;;;
GRADEC;2;447;254;254;250;4;2;0;0;0;1;0;0;5;78;1;0;21;29;2;6;23;0;0;2;0;1;76;0;3;;;
GRADEC;3;80;54;54;54;0;0;0;1;0;0;0;0;1;22;0;0;4;7;0;1;5;0;0;0;0;0;13;0;0;;;
GRADEC;4;68;47;47;47;0;0;0;0;1;0;0;1;0;15;0;0;0;16;0;3;1;1;0;0;0;0;6;0;3;;;
GRADEC;5;164;124;124;119;5;0;0;0;1;0;0;1;3;32;0;0;17;15;2;1;23;1;0;0;0;0;21;2;0;;;
GRADEC;6;167;99;99;98;1;0;0;0;0;0;0;0;3;34;0;0;13;19;0;3;9;0;0;0;0;0;16;1;0;;;
GRADEC;7;212;145;145;137;8;0;0;1;0;4;0;0;3;26;2;0;20;24;0;2;21;0;1;0;0;0;32;1;0;;;
GRADEC;8;52;44;44;43;1;0;0;0;1;0;0;0;0;12;0;0;2;2;0;0;5;0;0;0;0;0;20;0;1;;;
GRADEC;9;46;40;40;40;0;0;0;2;0;0;2;0;0;10;0;0;7;5;0;0;5;0;0;1;0;0;7;1;0;;;
GRADEC;10;351;220;220;218;2;0;0;3;0;5;0;0;6;63;0;0;16;31;2;7;14;1;0;0;1;1;64;4;0;;;
GRADEC;11;71;50;50;45;5;0;0;1;0;0;0;0;0;2;0;0;3;17;2;1;3;0;0;0;0;0;15;0;1;;;
GRADEC;12;151;106;106;106;0;1;0;1;1;0;0;0;1;19;0;0;6;20;0;8;13;0;0;0;0;1;34;1;0;;;
GRADEC;13;89;67;67;62;5;0;0;0;0;0;0;0;0;9;0;0;3;16;2;0;4;0;0;3;0;1;24;0;0;;;
GRADEC;14;97;59;59;58;1;0;0;0;0;0;0;0;2;17;0;0;0;6;0;1;4;1;0;0;1;0;26;0;0;;;
GRADEC;15;48;38;38;37;1;0;0;0;0;2;0;0;0;7;0;0;4;7;1;1;3;0;0;0;1;0;10;0;1;;;
GRADEC;16;423;224;224;215;9;2;0;1;0;0;0;0;2;63;0;1;10;47;0;4;9;0;2;0;0;0;71;3;0;;;
GRADEC;17;121;91;91;88;3;0;0;0;0;0;0;0;0;18;0;0;2;23;1;2;5;0;0;0;0;0;34;0;3;;;
GRADEC;18;58;49;49;46;3;0;0;0;1;0;0;0;1;6;0;0;4;13;0;0;3;0;0;0;0;0;17;1;0;;;
GRADEC;19;87;68;68;66;2;0;0;0;1;0;0;0;1;24;2;0;0;21;0;1;4;0;0;0;0;0;12;0;0;;;
GRADEC;20;112;76;76;75;1;0;0;0;2;1;0;0;1;16;0;0;9;16;2;1;8;0;0;0;0;0;19;0;0;;;
HERCEGOVAC;1;564;370;370;365;5;0;1;0;2;2;0;0;2;91;0;1;15;92;2;31;10;0;0;0;1;0;104;8;3;;;
HERCEGOVAC;2;393;244;244;241;3;0;0;0;0;0;0;0;1;64;2;1;8;36;1;22;16;1;0;2;0;0;85;1;1;;;
HERCEGOVAC;3;263;156;156;145;11;0;1;0;2;0;0;0;1;37;0;0;2;56;2;13;2;1;0;0;0;0;27;1;0;;;
HERCEGOVAC;4;327;212;212;209;3;0;1;1;0;0;0;0;4;51;2;0;7;80;0;4;8;1;0;0;0;0;48;2;0;;;
HERCEGOVAC;5;129;74;74;74;0;0;0;0;0;0;0;0;0;12;0;0;0;41;0;6;2;0;1;0;0;0;11;0;1;;;
HERCEGOVAC;6;478;296;296;293;3;0;0;0;0;0;0;0;1;66;0;0;6;68;2;61;3;0;0;0;1;1;80;2;2;;;
HLEBINE;1;491;293;293;292;1;0;0;1;1;1;1;0;1;106;0;0;3;92;3;3;6;0;0;0;0;0;71;3;0;;;
HLEBINE;2;565;363;363;356;7;1;0;3;0;0;0;0;1;123;0;1;9;87;1;4;19;4;0;0;0;0;99;4;0;;;
HLEBINE;3;145;67;67;61;6;0;0;2;1;0;0;0;0;14;0;0;7;24;0;2;0;0;0;0;2;0;9;0;0;;;
IVANSKA;1;661;454;454;436;18;0;0;1;2;2;0;1;2;132;2;0;24;84;5;25;17;0;0;0;1;1;130;3;4;;;
IVANSKA;2;132;105;105;102;3;1;3;2;0;0;0;0;0;23;0;0;7;30;0;0;4;1;0;1;6;0;23;0;1;;;
IVANSKA;3;175;120;120;120;0;0;0;0;0;0;0;0;0;34;0;0;1;45;0;3;4;0;0;2;0;0;30;0;1;;;
IVANSKA;4;202;134;133;131;2;0;0;1;0;0;0;0;0;58;1;2;1;42;0;1;2;0;0;3;1;0;19;0;0;;;
IVANSKA;5;181;150;150;144;6;0;0;1;0;0;0;0;0;32;0;0;21;34;1;2;4;1;0;0;0;0;43;5;0;;;
IVANSKA;6;45;33;33;33;0;0;0;0;0;0;0;0;0;13;0;0;0;12;1;1;2;0;0;0;0;0;4;0;0;;;
IVANSKA;7;194;125;125;120;5;0;0;0;1;2;0;0;2;44;0;0;3;43;4;4;4;1;0;3;0;0;9;0;0;;;
IVANSKA;8;176;102;102;100;2;0;1;0;0;0;0;1;0;23;0;0;3;49;0;2;5;0;0;3;1;0;11;1;0;;;
IVANSKA;9;97;72;72;67;5;0;0;0;0;0;0;0;0;35;0;0;2;22;1;2;3;0;0;0;0;0;2;0;0;;;
IVANSKA;10;123;100;100;100;0;0;0;0;0;0;0;0;0;9;0;0;1;53;1;14;1;0;0;0;0;0;20;1;0;;;
IVANSKA;11;231;161;161;157;4;0;1;2;0;0;0;0;1;92;0;0;1;26;0;2;3;2;0;0;0;0;26;1;0;;;
IVANSKA;12;260;168;168;161;7;0;1;3;2;0;0;0;2;68;1;2;3;49;2;10;3;0;0;0;0;1;14;0;0;;;
IVANSKA;13;177;153;153;151;2;0;0;0;0;0;0;0;1;43;0;0;5;54;0;3;0;0;0;0;1;0;43;1;0;;;
KALINOVAC;1;661;435;435;430;5;1;1;1;0;7;0;0;4;147;1;0;19;102;5;7;18;0;0;0;0;0;113;3;1;;;
KALINOVAC;2;620;393;393;388;5;1;1;6;2;3;0;0;2;142;1;0;7;90;1;7;8;1;0;0;2;1;109;3;1;;;
KALINOVAC;3;123;85;85;83;2;0;0;0;0;0;0;0;1;24;0;0;2;28;1;2;3;0;0;0;1;0;18;3;0;;;
KALNIK;1;331;200;200;194;6;0;0;5;4;2;0;0;18;37;1;0;12;56;0;0;6;0;0;0;0;0;52;1;0;;;
KALNIK;2;185;128;128;127;1;0;0;0;0;0;0;0;11;23;0;0;0;74;0;1;4;0;0;0;0;0;13;0;1;;;
KALNIK;3;155;115;115;114;1;1;0;0;1;0;0;0;12;27;0;0;1;43;0;1;2;0;0;0;0;0;25;1;0;;;
KALNIK;4;165;122;122;121;1;0;0;5;0;0;0;0;4;27;1;0;9;47;0;1;2;0;0;0;0;0;24;1;0;;;
KALNIK;5;142;106;106;104;2;0;0;2;0;0;0;0;8;13;0;0;3;41;0;0;4;0;0;0;1;0;32;0;0;;;
KALNIK;6;176;116;116;114;2;0;0;1;0;1;0;0;5;49;0;0;0;41;0;1;0;0;0;0;0;0;16;0;0;;;
KALNIK;7;121;84;84;83;1;0;0;0;0;0;0;0;1;33;1;0;7;18;0;0;2;0;0;0;0;0;21;0;0;;;
KAPELA;1;436;269;269;262;7;0;3;3;0;0;1;2;2;70;0;0;5;81;1;24;13;1;0;2;1;0;51;1;1;;;
KAPELA;2;102;62;62;61;1;0;0;1;0;0;0;0;1;16;0;0;1;34;0;6;0;0;0;0;0;0;2;0;0;;;
KAPELA;3;104;77;77;76;1;0;0;4;0;0;0;1;1;26;0;0;3;23;1;7;0;0;1;0;0;0;9;0;0;;;
KAPELA;4;45;36;36;36;0;0;0;0;0;0;0;0;0;10;0;0;0;20;0;2;1;0;0;0;0;0;3;0;0;;;
KAPELA;5;100;85;85;85;0;1;0;0;0;0;0;0;0;36;0;0;1;31;0;0;0;1;0;0;0;1;14;0;0;;;
KAPELA;6;23;14;14;14;0;0;0;0;0;0;0;0;0;5;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;;;
KAPELA;7;65;50;50;49;1;0;0;0;0;0;0;0;1;8;0;0;1;24;0;4;1;0;0;0;0;0;10;0;0;;;
KAPELA;8;157;81;81;81;0;0;0;0;0;0;0;0;0;16;0;0;2;29;0;1;2;0;0;2;0;0;29;0;0;;;
KAPELA;9;117;93;93;93;0;0;0;0;0;1;0;0;1;20;0;0;6;35;1;2;4;1;0;0;0;0;20;2;0;;;
KAPELA;10;179;117;117;117;0;0;0;1;0;0;0;0;0;31;0;0;0;52;0;4;1;0;0;0;0;0;25;3;0;;;
KAPELA;11;149;86;86;84;2;0;0;0;0;0;1;1;0;22;0;0;1;15;2;3;0;1;0;0;0;0;37;1;0;;;
KAPELA;12;157;96;96;96;0;0;0;1;0;0;0;0;0;18;0;0;0;46;1;2;3;0;0;1;0;0;23;0;1;;;
KAPELA;13;118;70;70;66;4;0;0;1;0;1;0;0;0;12;1;0;0;36;0;0;2;0;0;0;0;0;12;1;0;;;
KAPELA;14;53;38;38;38;0;1;1;0;0;0;0;0;2;11;0;0;0;15;0;0;3;0;0;0;0;0;5;0;0;;;
KAPELA;15;162;79;79;76;3;0;0;1;1;0;0;0;1;28;0;0;1;33;0;3;2;0;0;0;0;0;6;0;0;;;
KAPELA;16;64;57;57;56;1;0;0;0;0;0;0;0;1;19;0;0;0;22;0;3;1;0;0;0;0;0;8;2;0;;;
KAPELA;17;78;68;68;68;0;2;3;3;0;0;0;1;2;16;0;2;2;15;0;1;1;0;0;0;3;0;17;0;0;;;
KAPELA;18;192;145;145;140;5;0;0;2;0;0;0;0;2;36;0;0;9;61;0;2;4;0;1;0;0;0;21;2;0;;;
KAPELA;19;85;57;57;57;0;0;0;0;0;0;0;0;0;26;0;0;1;23;1;0;1;0;0;0;1;0;4;0;0;;;
KAPELA;20;154;65;65;63;2;0;0;0;0;0;0;0;0;26;0;0;1;20;0;2;1;0;0;0;0;0;12;1;0;;;
KAPELA;21;75;52;52;52;0;0;0;0;0;1;0;0;0;6;0;1;1;34;0;0;0;0;0;0;1;0;8;0;0;;;
KAPELA;22;126;77;77;76;1;0;0;0;0;1;0;0;0;16;0;0;2;35;0;2;2;0;0;0;0;0;14;4;0;;;
KAPELA;23;31;27;27;27;0;1;0;0;0;0;0;0;0;10;0;0;0;14;0;0;0;0;0;0;0;0;2;0;0;;;
KAPELA;24;35;16;16;16;0;0;0;0;0;0;0;0;0;2;0;0;0;10;0;0;0;0;0;0;0;0;4;0;0;;;
KAPELA;25;35;19;19;19;0;0;0;0;0;0;0;0;0;2;0;0;2;12;0;0;0;0;0;0;0;0;3;0;0;;;
KAPELA;26;36;18;18;18;0;0;0;0;0;0;0;0;0;4;0;0;0;9;0;0;0;0;0;0;0;0;5;0;0;;;
KLOŠTAR PODRAVSKI;1;1015;543;543;537;6;0;4;3;5;12;1;0;2;226;2;2;9;80;11;15;14;0;0;2;0;1;138;7;3;;;
KLOŠTAR PODRAVSKI;2;297;216;216;210;6;0;1;5;0;6;0;0;5;82;0;0;2;52;1;6;7;0;0;0;0;0;40;2;1;;;
KLOŠTAR PODRAVSKI;3;438;291;291;286;5;0;0;2;2;2;2;1;4;83;2;1;8;63;7;6;8;0;0;0;0;0;87;6;2;;;
KLOŠTAR PODRAVSKI;4;571;373;373;370;3;0;0;3;0;0;0;1;1;113;1;0;9;148;2;6;9;1;1;0;0;0;74;0;1;;;
KLOŠTAR PODRAVSKI;5;467;277;277;272;5;0;1;2;2;2;0;1;6;100;0;0;6;91;0;1;13;0;0;2;0;0;40;5;0;;;
KONÈANICA;1;445;315;315;307;8;0;0;0;0;8;0;0;1;90;0;0;8;47;2;3;30;1;0;0;1;0;115;1;0;;;
KONÈANICA;2;46;33;33;32;1;1;0;0;0;1;0;0;0;8;0;0;2;6;1;0;2;0;0;0;0;0;11;0;0;;;
KONÈANICA;3;463;276;275;269;6;0;1;1;1;6;0;1;0;114;1;0;17;43;1;4;12;1;0;1;0;0;64;1;0;;;
KONÈANICA;4;187;113;113;107;6;0;0;0;0;1;0;0;0;40;0;0;5;13;1;0;27;1;0;0;0;0;15;3;1;;;
KONÈANICA;5;109;78;78;78;0;0;0;0;0;7;0;0;0;22;0;0;0;8;2;0;7;0;0;0;0;0;30;2;0;;;
KONÈANICA;6;139;109;109;108;1;0;0;0;0;2;0;2;1;38;0;0;3;38;2;2;2;1;2;0;0;0;14;1;0;;;
KONÈANICA;7;142;85;85;84;1;1;0;1;2;0;0;0;1;10;0;0;2;23;0;2;0;0;0;0;0;1;40;1;0;;;
KOPRIVNIÈKI BREGI;1;614;353;353;348;5;0;1;4;0;3;1;0;1;87;2;0;6;109;3;4;14;3;0;3;2;0;100;4;1;;;
KOPRIVNIÈKI BREGI;2;641;404;400;395;5;0;0;1;1;1;1;0;1;105;3;0;15;108;1;8;14;1;0;1;0;1;130;2;1;;;
KOPRIVNIÈKI BREGI;3;755;459;459;450;9;1;2;1;2;0;1;1;0;124;1;0;22;71;2;3;25;0;1;4;1;4;180;3;1;;;
KOPRIVNIÈKI BREGI;4;92;66;66;65;1;0;0;0;0;0;0;0;1;25;0;0;0;12;1;2;2;0;0;0;0;0;21;1;0;;;
KOPRIVNIÈKI IVANEC;1;510;353;353;351;2;0;1;1;0;0;0;1;1;92;0;0;2;178;0;2;3;0;0;0;0;0;70;0;0;;;
KOPRIVNIÈKI IVANEC;2;582;364;364;359;5;1;0;1;0;0;0;1;1;89;0;0;2;178;0;8;5;1;0;1;0;0;68;3;0;;;
KOPRIVNIÈKI IVANEC;3;458;324;324;319;5;0;0;1;1;1;0;0;0;102;0;1;13;120;2;3;10;0;1;1;1;1;59;1;1;;;
KOPRIVNIÈKI IVANEC;4;163;124;124;123;1;1;1;0;1;0;0;0;0;39;0;0;1;61;2;0;2;0;0;0;1;0;14;0;0;;;
KOPRIVNIÈKI IVANEC;5;125;81;81;79;2;0;0;0;0;0;0;0;1;31;0;0;2;28;1;1;2;1;0;0;0;0;12;0;0;;;
KOPRIVNIÈKI IVANEC;6;108;71;71;70;1;0;0;1;0;0;1;0;0;22;0;0;0;39;0;1;0;0;0;0;0;0;5;1;0;;;
LEGRAD;1;1128;593;592;579;13;2;1;2;0;3;1;0;6;128;2;1;25;102;4;12;24;2;0;1;5;2;249;7;0;;;
LEGRAD;2;129;103;103;103;0;0;0;1;1;0;0;0;0;44;0;0;5;31;0;0;2;0;0;0;0;0;19;0;0;;;
LEGRAD;3;267;183;183;181;2;1;0;0;1;2;0;0;2;60;0;0;10;49;1;0;1;1;1;0;0;0;51;1;0;;;
LEGRAD;4;274;202;202;198;4;1;1;1;1;0;0;0;1;72;0;0;16;47;1;5;11;0;0;0;0;0;40;1;0;;;
LEGRAD;5;376;262;261;250;11;1;0;4;0;0;0;3;3;72;0;0;52;65;0;2;3;3;1;0;0;1;36;2;2;;;
LEGRAD;6;218;160;160;158;2;0;0;0;0;0;0;0;2;53;0;0;2;68;2;1;3;2;0;0;0;0;24;1;0;;;
MOLVE;1;533;340;340;335;5;0;0;0;1;5;0;0;1;85;2;0;9;132;3;7;5;3;0;0;1;1;75;3;2;;;
MOLVE;2;572;379;379;368;11;2;0;1;0;3;0;0;0;79;1;0;12;168;3;6;15;0;0;0;0;0;71;6;1;;;
MOLVE;3;148;109;109;109;0;0;0;1;1;0;0;0;1;28;0;0;1;51;2;0;2;0;0;0;0;0;21;1;0;;;
MOLVE;4;220;154;154;149;5;1;0;0;1;0;1;0;1;62;0;0;3;59;0;3;1;0;0;0;3;0;14;0;0;;;
MOLVE;5;388;243;243;239;4;0;0;3;1;4;1;1;2;99;0;0;0;98;0;1;1;0;0;1;0;1;26;0;0;;;
NOVA RAÈA;1;436;312;312;302;10;0;0;3;1;3;0;0;1;85;0;0;6;83;2;3;17;0;0;0;0;2;92;3;1;;;
NOVA RAÈA;2;326;194;194;190;4;0;2;0;0;0;0;0;1;99;1;0;2;65;1;2;0;0;1;0;0;0;16;0;0;;;
NOVA RAÈA;3;265;184;184;181;3;0;0;8;0;1;0;0;0;72;0;0;2;70;3;5;5;0;1;0;0;0;12;2;0;;;
NOVA RAÈA;4;182;119;119;116;3;1;1;3;0;1;0;0;1;46;0;1;1;49;0;2;3;1;0;0;0;0;6;0;0;;;
NOVA RAÈA;5;304;199;199;196;3;2;0;2;1;0;0;0;0;62;1;1;5;55;1;4;11;0;0;0;1;0;45;4;1;;;
NOVA RAÈA;6;91;46;46;43;3;0;0;0;0;0;0;0;0;12;0;0;0;22;0;0;1;0;0;0;0;0;8;0;0;;;
NOVA RAÈA;7;192;134;134;131;3;0;1;1;2;0;0;1;0;29;0;1;10;54;2;5;4;0;0;0;0;0;19;2;0;;;
NOVA RAÈA;8;181;102;102;100;2;1;1;0;1;0;0;0;2;33;2;1;1;40;0;2;1;0;1;0;1;0;13;0;0;;;
NOVA RAÈA;9;135;110;110;108;2;0;0;0;0;2;0;0;0;22;2;0;1;49;0;1;11;0;0;1;0;0;17;2;0;;;
NOVA RAÈA;10;100;79;79;79;0;0;0;2;0;0;0;1;0;25;0;0;1;31;0;1;2;0;0;0;0;0;16;0;0;;;
NOVA RAÈA;11;313;223;223;223;0;0;1;0;1;0;0;0;0;74;1;0;4;62;1;3;9;1;0;0;0;0;62;4;0;;;
NOVA RAÈA;12;403;241;240;238;2;3;2;2;1;0;0;0;1;90;0;0;4;89;1;9;6;0;0;0;1;0;26;3;0;;;
NOVA RAÈA;13;224;144;144;140;4;0;0;1;0;0;0;0;0;70;0;0;2;36;0;5;2;0;0;1;0;0;23;0;0;;;
NOVIGRAD PODRAVSKI;1;689;435;434;425;9;0;1;5;0;0;2;0;1;125;0;0;22;124;1;5;19;0;1;1;1;0;111;5;1;;;
NOVIGRAD PODRAVSKI;2;785;502;502;495;7;2;0;3;3;0;1;0;4;120;1;0;27;134;2;4;11;0;0;4;8;0;167;4;0;;;
NOVIGRAD PODRAVSKI;3;387;253;253;248;5;0;0;1;1;0;1;2;1;99;0;0;7;66;3;5;8;1;0;0;0;0;50;1;2;;;
NOVIGRAD PODRAVSKI;4;220;135;135;132;3;0;0;2;0;0;0;0;1;32;0;0;8;59;0;2;2;0;0;1;1;0;21;0;3;;;
NOVIGRAD PODRAVSKI;5;197;133;133;131;2;1;0;0;0;1;1;1;0;30;0;0;1;42;0;0;9;1;0;1;1;0;38;4;0;;;
NOVIGRAD PODRAVSKI;6;176;123;123;120;3;2;1;0;0;0;0;0;1;31;0;0;8;14;0;1;6;0;0;0;0;1;53;2;0;;;
NOVIGRAD PODRAVSKI;7;130;79;79;77;2;1;0;0;0;1;0;0;0;24;0;0;7;18;0;4;1;0;0;0;1;0;19;1;0;;;
NOVO VIRJE;1;330;177;177;175;2;0;1;0;1;0;0;0;2;39;0;0;2;69;0;1;7;0;1;0;0;1;51;0;0;;;
NOVO VIRJE;2;425;273;273;268;5;0;0;2;1;3;0;0;3;79;0;0;4;100;4;3;4;0;0;0;0;1;64;0;0;;;
NOVO VIRJE;3;335;195;195;190;5;0;0;2;1;1;0;0;2;39;1;0;4;87;5;4;6;0;0;1;1;0;35;0;1;;;
PETERANEC;1;1212;842;842;829;13;3;2;6;4;3;1;2;4;255;0;2;26;186;4;10;33;1;0;3;4;3;267;7;3;;;
PETERANEC;2;955;591;591;578;13;0;1;4;0;0;0;1;3;149;0;0;17;236;1;20;17;1;0;1;0;2;121;0;4;;;
PETERANEC;3;58;33;33;32;1;0;1;1;0;1;0;0;0;9;0;0;1;10;0;0;2;0;0;0;0;0;6;1;0;;;
PODRAVSKE SESVETE;1;622;407;407;399;8;1;2;1;0;3;1;0;2;164;1;0;54;45;6;7;15;0;0;1;0;2;92;2;0;;;
PODRAVSKE SESVETE;2;585;432;432;424;8;2;0;0;2;1;1;1;1;190;3;1;44;44;3;3;7;0;0;1;1;0;117;2;0;;;
PODRAVSKE SESVETE;3;114;91;91;91;0;0;0;2;0;0;0;0;0;46;0;0;6;13;0;1;2;0;0;0;0;2;19;0;0;;;
PODRAVSKE SESVETE;4;105;62;62;61;1;0;0;1;0;0;0;0;0;25;0;1;10;4;1;2;1;0;0;1;0;0;13;1;1;;;
PRESEKA;1;92;75;75;74;1;0;1;0;0;0;0;0;0;21;0;0;7;16;0;0;1;0;0;0;0;0;24;3;1;;;
PRESEKA;2;92;73;73;71;2;1;0;0;0;0;0;0;0;32;0;0;2;19;1;0;3;0;0;0;0;0;13;0;0;;;
PRESEKA;3;52;40;40;40;0;0;0;1;0;1;0;0;2;10;1;0;1;4;0;2;2;0;0;0;0;0;15;1;0;;;
PRESEKA;4;94;81;81;81;0;0;0;1;0;0;0;1;2;35;0;0;5;11;0;0;2;0;0;0;0;0;23;1;0;;;
PRESEKA;5;127;93;93;91;2;0;0;3;0;0;0;1;1;28;0;0;7;29;4;1;2;1;0;0;0;0;14;0;0;;;
PRESEKA;6;156;100;100;99;1;1;0;0;1;0;0;0;1;21;0;0;8;20;0;3;4;1;1;0;2;0;34;2;0;;;
