Izborna jedinica;Grad / opæine;BM Rbr;BM Naziv;BM Lokacija;BM Adresa;Ukupno biraèa;Glasovalo ukupno;Glasovalo (prema listiæimma);Listiæi važeæi;Listiæi nevažeæi;ABECEDA DEMOKRACIJE - ABECEDA  ,  Nositelj liste:  VLADIMIR PAVLETIÆ, dipl.ing.graditeljstva;AGENDA MLADIH DEMOKRATA - AMD , HRVATSKA STRANKA MLADIH - HSM  , Nositelj liste:  ANTONIO BARNJAK;AKCIJA MLADIH - AM  , Nositelj liste:  IRENA PERIÆ;AKCIJA SOCIJALDEMOKRATA HRVATSKE - ASH , SPLITSKA STRANKA UMIROVLJENIKA - SSU , STRANKA UMIROVLJENIKA HRVATSKE-BLOK UMIROVLJENICI ZAJEDNO - SUH  , Nositelj liste:  MATE BULJUBAŠIÆ ;AUTOHTONA - HRVATSKA SELJAÈKA STRANKA - A-HSS , SAVEZ ZA PROMJENE - SP  , Nositelj liste:  IVAN PERNAR;AUTOHTONA-HRVATSKA STRANKA PRAVA - A-HSP  , Nositelj liste:  MIŠO VERAJA ;BLOK UMIROVLJENICI ZAJEDNO - BUZ , PRIMORSKO GORANSKI SAVEZ - PGS , HRVATSKA RADNIÈKA STRANKA - HRS  , Nositelj liste:  prof.dr.sc. LJUBO JURÈIÆ ;DALMATINSKA LIBERALNA STRANKA - DLS  , Nositelj liste:  ANTE TEŠIJA;DEMOKRATSKA STRANKA ŽENA - DSŽ  , Nositelj liste:  MARIJA JELINÈIÆ ;GLAS RAZUMA  , Nositelj liste:  STJEPAN RADILOVIÆ, dipl. organizator poslovanja ;HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ , HRVATSKA GRAÐANSKA STRANKA - HGS  , Nositelj liste:  JADRANKA KOSOR;HRVATSKA DEMOKRŠÆANSKA STRANKA - HDS , JEDINO HRVATSKA - POKRET ZA HRVATSKU - JEDINO HRVATSKA  , Nositelj liste:  prof.dr.sc. JOSIP JURÈEVIÆ ;HRVATSKA SELJAÈKA STRANKA - HSS , ZELENA STRANKA - ZS , STRANKA PENZIONERA - SP  , Nositelj liste:  mr.sc. STIPO GABRIÆ;HRVATSKA SOCIJALNO-LIBERALNA STRANKA - HSLS  , Nositelj liste:  DARINKO KOSOR ;HRVATSKA STRANKA PRAVA - HSP  , Nositelj liste:  DANIEL SRB ;HRVATSKA STRANKA PRAVA DR.ANTE STARÈEVIÆ - HSP DR.ANTE STARÈEVIÆ , HRVATSKA ÈISTA STRANKA PRAVA - HÈSP  , Nositelj liste:  RUŽA TOMAŠIÆ;HRVATSKI LABURISTI-STRANKA RADA  , Nositelj liste:  DRAGUTIN LESAR;HRVATSKI RAST - HRAST  , Nositelj liste:  VEDRAN UJEVIÆ;NACIONALNI DEMOKRATI - ND  , Nositelj liste:  MARTINA SUÈIÆ;NEOVISNA LISTA  , Nositelj liste:  dr.sc. IVAN GRUBIŠIÆ;NEOVISNA LISTA  , Nositelj liste:  dr.sc. STIPISLAV JADRIJEVIÆ, dr.med.;NEOVISNA LISTA  , Nositelj liste:  STEVKO MARINKOVIÆ;NEOVISNA LISTA  , Nositelj liste:  JURICA TUCAK;NEOVISNA LISTA  , Nositelj liste:  NIKO VISKOVIÆ, dr.med. ;NEOVISNA LISTA  , Nositelj liste:  SINIŠA VUCO;NOVA HRVATSKA - NH  , Nositelj liste:  BORKO ŠAMIJA;OBITELJSKA STRANKA - OS  , Nositelj liste:  IVICA ŠKILJO  ;SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP , HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS , ISTARSKI DEMOKRATSKI SABOR - IDS , HRVATSKA STRANKA UMIROVLJENIKA - HSU  , Nositelj liste:  ZORAN MILANOVIÆ;SOCIJALISTIÈKA PARTIJA HRVATSKE - SPH  , Nositelj liste:  dr.sc. SLOBODAN MARKO BEROŠ;SOCIJALISTIÈKA RADNIÈKA PARTIJA HRVATSKE - SRP  , Nositelj liste:  RANKO ADORIÆ;STRANKA HRVATSKOG ZAJEDNIŠTVA - SHZ  , Nositelj liste:  ŽELJKO VINSKI, ing.grad. ;VOLIM HRVATSKU - VH  , Nositelj liste:  ROKO ŠIKIÆ;ZELENA LISTA  , Nositelj liste:  IVICA SUMIÆ ;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;KONAVLE;24;BROTNICE;"OSNOVNA ŠKOLA ""BROTNICE""";BROTNICE BB;76;55;55;51;4;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;8;0;0;0;0;1;0;0;0;9;0;0;3;1;0;0;0;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;KONAVLE;25;USKOPLJE;"BOÆARSKI DOM ""USKOPLJE"" - USKOPLJE";USKOPLJE BB;116;88;88;84;4;0;0;0;0;2;0;1;0;0;0;30;1;1;4;7;12;0;0;0;3;0;0;0;0;1;0;0;22;0;0;0;0;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;KONAVLE;26;VITALJINA;"OSNOVNA ŠKOLA ""VITALJINA""";VITALJINA BB;207;115;115;109;6;1;0;0;0;1;0;1;0;0;1;33;4;5;1;5;2;0;0;0;4;2;0;0;0;5;1;2;40;0;1;0;0;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;KONAVLE;27;VODOVAÐA;"OSNOVNA ŠKOLA ""VODOVAÐA""";VODOVAÐA BB;275;164;164;160;4;0;1;0;0;1;0;0;0;1;0;76;0;9;0;1;6;1;0;0;9;3;0;0;1;5;0;0;44;1;0;0;1;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;KULA NORINSKA;1;DESNE;PROSTORIJE BIVŠE TRGOVINE- KUÆA VEDRANA BEBIÆA;DESNE,STRIMEN 51;101;71;71;70;1;0;0;0;0;1;0;0;0;0;0;30;1;19;1;0;1;0;0;0;3;1;0;0;0;0;0;0;13;0;0;0;0;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;KULA NORINSKA;2;KRVAVAC;"PROSTORIJE  ""DOMA KULTURE""";KRVAVAC,TRG MARIJA NIKOLIÆA KIŠA 10;497;367;367;356;11;1;1;1;0;1;0;1;0;1;0;139;0;58;4;4;6;1;2;0;21;6;0;0;0;2;0;0;104;0;1;1;1;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;KULA NORINSKA;3;KRVAVAC II.;PROSTORIJE SPORTSKOG CENTRA;KRVAVAC II, NERETVANSKA BB;300;207;207;201;6;0;0;2;1;0;0;1;0;0;0;59;0;78;2;17;2;1;1;0;8;2;0;0;0;1;0;0;23;3;0;0;0;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;KULA NORINSKA;4;KULA NORINSKA;PROSTORIJE  OSNOVNE ŠKOLE;KULA NORINSKA;322;210;210;208;2;0;0;0;2;2;0;4;0;1;1;60;2;18;8;5;10;2;1;0;18;0;0;0;0;5;0;0;68;0;0;0;1;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;KULA NORINSKA;5;MOMIÆI;PROSTORIJE OSNOVNE ŠKOLE;MOMIÆI;190;127;127;124;3;1;0;1;0;0;1;1;0;0;0;51;0;24;8;6;2;1;0;0;1;0;0;0;0;0;0;0;25;0;1;0;1;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;KULA NORINSKA;6;PODRUJNICA;"U PROSTORIJAMA ""MJESNOG DOMA""";PODRUJNICA;131;88;88;86;2;0;0;1;1;0;1;0;0;0;0;35;0;18;0;8;2;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;KULA NORINSKA;7;NOVA SELA;PROSTORIJE BIVŠE OSNOVNE ŠKOLE;NOVA SELA;67;45;45;44;1;0;0;0;1;0;0;0;0;0;0;20;0;19;0;0;1;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;LASTOVO;1;UBLE;PROSTORIJA HVIDRE UBLE;UBLE, MARINA DRŽIÆA 2/1;325;160;160;156;4;2;1;1;0;2;2;2;2;1;1;38;0;1;1;1;3;4;0;0;8;1;0;1;0;0;0;1;80;0;2;0;0;1;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;LASTOVO;2;LASTOVO;MALA VIJEÆNICA U ZGRADI NA PJEVORU;LASTOVO, PJEVOR 14;319;149;149;148;1;0;1;1;0;1;0;2;1;0;1;47;3;2;0;5;7;1;0;0;10;1;1;0;0;0;0;1;63;0;0;0;0;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;LASTOVO;3;LASTOVO;POLJOPRIVREDNA ZADRUGA LASTOVO;LASTOVO, LUŽA 2;292;132;132;131;1;0;0;0;0;2;0;7;0;0;1;33;1;6;1;2;8;1;1;0;5;1;0;0;0;2;0;0;56;1;2;0;0;1;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;LOKVIÈIÆI;1;BERINOVAC;"""PIPLIÈINA KUÆA""";BERINOVAC;222;104;104;101;3;0;0;0;1;0;1;1;1;0;0;69;0;1;1;1;1;2;6;0;11;0;0;0;0;0;0;0;4;0;1;0;0;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;LOKVIÈIÆI;2;KLJENOVAC;OSNOVNA ŠKOLA KLJENOVAC;KLJENOVAC;304;116;116;115;1;0;0;0;0;0;1;0;0;0;0;86;3;0;4;8;5;0;0;0;1;0;0;0;0;0;0;0;7;0;0;0;0;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;LOKVIÈIÆI;3;LOKVIÈIÆI;OPÆINSKA ZGRADA;LOKVIÈIÆI;152;48;48;45;3;0;0;0;0;0;1;0;0;0;0;33;0;0;1;3;1;2;1;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;LOKVIÈIÆI;4;DOLIÆA DRAGA;OSNOVNA ŠKOLA, UÈ.1.;DOLIÆA DRAGA;191;62;62;62;0;0;0;2;0;0;1;0;0;0;0;46;0;0;0;3;5;0;0;0;1;0;0;0;0;0;0;2;1;0;0;0;0;1;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;LOKVIÈIÆI;5;DOLIÆA DRAGA;OSNOVNA ŠKOLA, UÈ. 2.;DOLIÆA DRAGA;222;125;125;125;0;0;0;1;1;0;0;0;0;1;0;91;0;0;4;1;2;0;1;0;0;0;0;0;0;1;0;0;21;0;1;0;0;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;LOVREÆ;1;LOVREÆ;OŠ  S.S. KRANJÈEVIÆ;LOVREÆ;778;363;363;358;5;0;0;0;0;0;0;1;0;0;0;263;0;3;2;28;19;2;2;0;14;0;0;1;0;1;3;0;19;0;0;0;0;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;LOVREÆ;2;DOBRINÈE;PODRUÈNA ŠKOLA DOBRINÈE;DOBRINÈE;185;106;106;104;2;0;1;1;0;1;1;0;0;0;0;82;1;1;0;3;3;1;4;0;1;0;1;0;0;0;0;0;3;0;0;0;0;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;LOVREÆ;3;MEDOV DOLAC;PODRUÈNA ŠKOLA MEDOV DOLAC;MEDOV DOLAC;166;96;96;96;0;0;0;0;0;0;0;1;1;3;0;67;1;2;1;4;0;2;0;0;0;2;1;0;0;0;0;0;11;0;0;0;0;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;LOVREÆ;4;OPANCI;"OŠ ""S.S. KRANJÈEVIÆ""";OPANCI;305;150;150;149;1;0;0;1;1;0;0;1;0;0;0;109;0;2;0;8;9;4;0;1;3;0;0;1;0;2;0;0;4;0;0;2;0;1;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;LOVREÆ;5;STUDENCI;OSNOVNA ŠKOLA STUDENCI;STUDENCI;656;296;296;294;2;0;0;1;1;1;0;0;0;0;0;259;3;3;0;9;4;2;2;0;2;0;0;0;0;0;0;1;6;0;0;0;0;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;LUMBARDA;1;LUMBARDA;ZGRADA DOMA - OPÆINSKA VIJEÆNICA;LUMBARDA;1.140;687;687;668;19;0;1;4;3;4;2;13;5;4;0;204;9;30;19;14;64;16;0;0;39;1;0;0;0;5;1;0;217;3;1;0;1;8;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;MILNA;1;MILNA;DVORANA NA ŽALU;MILNA, ŽALO;959;525;525;522;3;0;2;2;9;3;2;13;1;2;2;114;3;8;11;29;12;16;2;1;46;5;0;0;0;10;0;0;227;0;0;0;1;1;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;MILNA;2;LOŽIŠÆE;ZADRUŽNI DOM;LOŽIŠÆA;270;151;150;147;3;0;0;1;2;1;0;1;0;0;0;19;1;3;1;3;1;2;0;0;20;3;1;0;0;1;0;2;84;1;0;0;0;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;MLJET;1;GOVEÐARI;PROSTORIJE MO  GOVEÐARI U PROSTORU OŠ GOVEÐARI;GOVEÐARI BB;195;125;125;121;4;0;0;0;1;1;0;5;0;1;0;45;0;3;1;18;4;5;0;0;2;0;0;0;0;0;0;0;35;0;0;0;0;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;MLJET;2;POLAÈE;PROSTORIJE TZO MLJET U POLAÈAMA;POLAÈE BB;111;74;74;74;0;0;0;0;0;1;0;3;0;0;0;36;0;4;0;2;3;0;2;0;2;0;0;1;0;1;0;0;19;0;0;0;0;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;MLJET;3;BLATO;PROSTORIJE  VODOPOSTROJENJA U BLATU;BLATO BB;118;55;55;54;1;0;0;0;0;0;0;2;0;0;0;10;0;0;0;5;6;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;MLJET;4;BABINO POLJE-ZABREŽJE;DOM KULTURE  ZABREŽJE U BABINOM POLJU;BABINO POLJE - ZABREŽJE BB;170;123;123;118;5;0;0;0;0;0;0;1;0;0;0;32;0;1;0;13;5;1;1;0;3;0;0;0;0;0;0;0;60;0;0;0;0;1;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;MLJET;5;BABINO POLJE-ZADUBLJE;"ZGRADA ""STARA OPÆINA"" U BABINOM POLJU";BABINO POLJE-ZADUBLJE BB;149;100;100;97;3;0;0;0;0;0;0;1;2;0;0;19;0;2;1;4;2;5;0;0;4;0;0;1;0;0;0;0;56;0;0;0;0;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;MLJET;6;SOBRA;"MJESNI ODBOR  SOBRA -""STARO SKLADIŠTE""";SOBRA BB;80;47;47;47;0;0;0;1;0;0;0;1;0;0;0;9;0;5;0;2;1;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;MLJET;7;PROŽURA;PROSTORIJE AMBULANTE U PROŽURI;PROŽURA BB;80;55;55;55;0;0;0;0;0;0;0;0;0;0;0;5;0;3;1;0;0;0;0;0;1;0;0;0;0;0;0;0;44;1;0;0;0;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;MLJET;8;MARANOVIÆI;DRUŠTVENE PROSTORIJE  U MARANOVIÆIMA;MARANOVIÆI BB;101;55;55;55;0;0;0;0;0;0;0;3;0;0;0;12;1;0;0;7;2;1;0;0;2;0;0;0;0;0;0;0;27;0;0;0;0;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;MLJET;9;KORITA;PROSTORIJE AMBULANTE U KORITIMA;KORITA BB;136;68;68;68;0;0;0;0;0;0;0;0;0;0;1;15;0;2;1;2;1;0;0;0;1;0;0;0;0;0;0;0;44;1;0;0;0;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;NEREŽIŠÆA;1;NEREŽIŠÆA;"DOM KULTURE ""HRVATSKI DOM""";TRG SVETOG PETRA 6;603;470;467;457;10;1;1;1;5;1;1;5;1;4;0;139;5;21;6;22;9;7;2;0;34;2;0;0;0;0;1;0;186;1;1;0;0;1;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;NEREŽIŠÆA;2;DONJI HUMAC;HRVATSKI DOM RETOND;DONJI HUMAC 15;183;109;109;102;7;0;0;0;1;0;0;1;1;1;0;39;0;0;1;6;2;2;0;0;15;2;0;0;1;0;0;0;30;0;0;0;0;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;NEREŽIŠÆA;3;DRAÈEVICA;"DRUŠTVENI DOM ""GOLUBIJERA""";DRAÈEVICA 100;97;78;78;78;0;0;0;0;1;3;0;3;0;0;0;7;1;8;1;4;0;3;0;0;11;2;0;0;0;0;0;0;31;1;0;0;0;2;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;OREBIÆ;1;TRSTENIK;PROSTORIJE MJESNOG ODBORA;TRSTENIK BB;107;72;72;71;1;0;0;0;1;0;0;6;0;0;0;26;2;2;2;9;2;0;0;0;7;1;0;0;0;1;0;0;12;0;0;0;0;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;OREBIÆ;2;PIJAVIÈINO;MJESNI ODBOR  PIJAVIÈINO - HRVATSKA ÈIT.;PIJAVIÈINO BB;118;76;76;74;2;0;0;0;3;0;0;0;0;2;1;12;0;4;2;2;1;0;0;0;10;3;0;0;0;1;0;0;32;0;0;0;1;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;OREBIÆ;3;POTOMJE;PROSTORIJE DOMA POTOMJE;POTOMJE BB;217;161;161;155;6;0;0;0;1;3;0;4;2;1;2;45;2;6;2;2;12;3;1;0;12;1;0;0;3;0;0;0;49;0;0;0;1;3;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;OREBIÆ;4;DONJA BANDA;"PROSTORIJE PZ ""POSTUP"" DONJA BANDA";DONJA BANDA BB;179;83;83;82;1;0;0;0;0;0;0;1;0;0;0;20;0;2;2;1;15;1;2;0;3;0;0;0;1;0;0;0;34;0;0;0;0;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;OREBIÆ;5;PODOBUÆE - BORJE;KUÆA ANTE VEKARIÆA, PODOBUÆE - BORJE;PODOBUÆE - BORJE;36;21;21;21;0;0;0;0;0;0;0;0;0;0;0;10;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;OREBIÆ;6;KUNA;PROSTORIJE OŠ KUNA;KUNA BB;216;145;145;142;3;0;0;0;0;0;1;2;1;0;1;43;0;9;4;2;2;2;3;0;20;0;0;0;0;0;0;0;50;1;0;0;0;1;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;OREBIÆ;7;OSKORUŠNO;PROSTORIJE OŠ OSKORUŠNO;OSKORUŠNO BB;107;57;57;52;5;0;0;0;0;0;0;0;0;0;0;17;0;3;3;0;3;0;0;0;3;0;0;0;0;0;0;0;22;0;0;0;0;1;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;OREBIÆ;8;OREBIÆ;DJEÈJI VRTIÆ OREBIÆ;BANA J. JELAÈIÆA 8;970;450;450;444;6;1;0;2;1;1;4;5;1;4;2;159;4;14;8;8;50;7;3;1;12;2;0;0;1;4;0;0;146;0;0;0;0;4;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;OREBIÆ;9;OREBIÆ;ZGRADA OPÆINE;OBALA POMORACA 24;868;410;399;390;9;0;1;1;0;3;0;7;0;1;1;124;2;14;5;8;32;5;9;0;14;2;1;0;0;0;0;1;153;0;1;0;0;5;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;OREBIÆ;10;OREBIÆ;"HOTEL ""BELLEVUE""";OREBIÆ;493;279;274;270;4;1;0;3;0;0;0;10;1;0;2;79;1;6;12;4;32;9;1;0;9;2;0;0;0;0;0;1;96;0;0;0;0;1;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;OREBIÆ;11;KUÆIŠTE;PROSTORIJE ŠKOLE KUÆIŠTE;KUÆIŠTE;285;139;139;138;1;1;0;1;3;1;0;0;1;1;0;33;1;2;3;4;21;7;1;0;5;0;0;0;0;0;0;0;52;1;0;0;0;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;OREBIÆ;12;VIGANJ;HRVATSKI DOM VIGANJ;VIGANJ;283;169;169;165;4;0;0;1;1;0;1;2;1;0;1;50;0;4;10;0;14;6;0;0;8;1;0;0;0;1;0;0;62;0;0;0;1;1;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;OREBIÆ;13;LOVIŠTE;PROSTORIJE DOMA;LOVIŠTE;235;138;130;124;6;0;0;0;0;0;0;1;0;0;0;21;1;1;1;4;5;4;2;0;10;0;0;0;0;2;0;0;70;1;1;0;0;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;PODBABLJE;1;BIRAÈKO MJESTO BR. 1 - POLJICA;MJESNI ODBOR POLJICA - PODRUÈNA ŠKOLA POLJICA;POLJICA;762;464;464;461;3;1;0;1;1;1;1;3;1;0;3;229;2;38;1;14;108;0;13;1;10;0;0;3;0;0;0;0;29;0;0;0;1;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;PODBABLJE;2;BIRAÈKO MJESTO BR. 2 - KRIVODOL;"MJESNI ODBOR KRIVODOL - OŠ ""TIN UJEVIÆ""";KRIVODOL;427;267;267;254;13;0;0;0;0;0;0;0;0;1;0;99;0;45;2;7;10;4;27;0;12;0;0;1;0;1;0;0;44;0;0;0;1;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;PODBABLJE;3;BIRAÈKO MJESTO BR. 3 - GRUBINE;MJESNI ODBOR GRUBINE - PODRUÈNA ŠKOLA GRUBINE;GRUBINE;947;544;544;533;11;0;0;4;1;3;0;9;1;0;0;293;8;69;5;22;30;6;15;0;9;1;0;2;0;2;0;0;53;0;0;0;0;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;PODBABLJE;4;BIRAÈKO MJESTO BR. 4 - IVANBEGOVINA;MJESNI ODBOR IVANBEGOVINA - PODRUÈNA ŠKOLA IVANBEGOVINA;IVANBEGOVINA;241;170;170;167;3;0;0;0;0;2;0;1;0;0;1;108;0;10;3;0;17;2;13;0;5;0;0;0;0;0;0;0;5;0;0;0;0;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;PODBABLJE;5;BIRAÈKO MJESTO BR. 5 - HRŠÆEVANI;MJESNI ODBOR HRŠÆEVANI - PODRUÈNA ŠKOLA HRŠÆEVANI;HRŠÆEVANI;396;201;201;194;7;0;0;1;0;0;0;3;1;0;0;122;4;7;3;3;19;0;8;0;4;1;0;0;0;0;0;1;17;0;0;0;0;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;PODBABLJE;6;BIRAÈKO MJESTO BR. 6 - KAMENMOST;MJESNI ODBOR KAMENMOST - PODRUÈNA ŠKOLA KAMENMOST;KAMENMOST;460;228;228;223;5;0;0;0;0;0;1;2;0;0;0;84;1;25;1;9;12;0;5;0;8;0;0;0;0;1;0;0;73;0;0;0;1;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;PODBABLJE;7;BIRAÈKO MJESTO BR. 7 - DRUM;MJESNI ODBOR DRUM - PODRUÈNA ŠKOLA DRUM;DRUM;653;413;413;408;5;0;0;1;0;2;0;9;0;0;2;216;2;41;2;4;37;9;11;0;15;1;0;3;0;0;0;0;52;1;0;0;0;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;PODBABLJE;8;BIRAÈKO MJESTO BR.8 - PODBABLJE GORNJE;MJESNI ODBOR PODBABLJE GORNJE - PODRUÈNA ŠKOLA PODBABLJE GORNJE;PODBABLJE GORNJE;599;267;267;259;8;0;0;1;0;0;0;1;0;0;1;163;1;12;1;6;36;1;11;0;6;0;0;0;0;1;0;0;16;1;0;0;0;1;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;PODGORA;1;PODGORA;ZGRADA OPÆINE;PODGORA, A.K. MIOŠIÆA 2;1.413;813;813;794;19;0;2;4;3;0;0;12;1;2;1;178;2;9;10;10;59;17;1;0;69;10;0;1;1;18;0;0;373;1;1;0;2;7;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;PODGORA;2;DRAŠNICE;OSNOVNA ŠKOLA - DON M.PAVLINOVIÆ;NOVI PUT 127, DRAŠNICE;317;171;171;164;7;0;0;1;0;0;2;1;0;1;0;43;1;0;4;3;18;3;0;0;29;0;0;0;1;1;0;0;55;0;0;0;0;1;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;PODGORA;3;IGRANE;TURISTIÈKI URED IGRANE;VRTINA 153;433;236;236;233;3;0;1;0;2;0;0;0;0;2;0;92;4;0;4;6;18;5;0;0;13;2;0;0;0;3;0;1;78;0;0;0;0;2;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;PODGORA;4;ŽIVOGOŠÆE;"OSNAVNA ŠKOLA ""DON MIHOVIL PAVLINOVIÆ""";ŽIVOGOŠÆE, PORAT 87;632;245;245;240;5;0;1;0;3;0;0;1;1;1;1;46;1;3;3;1;6;12;4;1;17;6;0;0;1;5;0;0;124;0;0;0;0;2;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;PODSTRANA;1;STROŽANAC;OSNOVNA ŠKOLA STROŽANAC;BLATO 1;1.847;956;956;941;15;1;2;2;2;4;3;18;5;3;0;301;7;11;29;37;86;31;27;1;172;9;0;0;1;8;0;1;174;1;0;1;1;3;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;PODSTRANA;2;STROŽANAC;OSNOVNA ŠKOLA STROŽANAC;BLATO 1;1.752;881;881;867;14;0;2;1;6;0;3;27;1;4;0;301;10;6;31;35;88;25;9;1;120;15;0;0;1;16;0;1;153;0;1;1;2;7;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;PODSTRANA;3;PODSTRANA - GRLJEVAC;ZGRADA OPÆINE;TRG FRANJE  TUÐMANA 3;1.959;998;995;983;12;0;3;9;4;1;0;22;0;3;2;368;6;12;33;56;87;29;14;0;107;10;0;1;0;6;0;2;203;0;0;0;1;4;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;PODSTRANA;4;PODSTRANA;ZGRADA OPÆINE;TRG. FRANJE TUÐMANA 3;655;387;387;381;6;0;0;0;0;0;0;3;0;0;2;117;7;4;15;6;31;8;7;0;48;7;0;2;0;3;0;0;120;0;0;0;0;1;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;PODSTRANA;5;PODSTRANA;ZGRADA OPÆINE;TRG FRANJE TUÐMANA 3;1.193;646;646;641;5;0;0;3;1;4;1;10;1;0;2;203;9;5;13;21;43;21;1;1;102;3;0;0;0;4;0;2;185;1;0;0;4;1;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;POJEZERJE;1;OTRIÆI;"KULTURNO-SORTSKI CENTAR ""DOCI""";OTRIÆ-SEOCI;263;158;158;153;5;0;0;0;1;0;0;0;0;0;0;88;1;27;1;17;2;2;0;0;3;0;0;0;0;3;0;0;8;0;0;0;0;0;;;;;;;;;;;;;;;
X. IZBORNA JEDINICA;POJEZERJE;2;SEOCI;"KULTURNO-SPORTSKI CENTAR ""DOCI""";OTRIÆ-SEOCI;404;190;190;188;2;1;0;0;0;0;0;0;0;0;1;115;0;10;2;6;5;1;0;0;6;0;0;0;0;0;0;0;40;0;1;0;0;0;;;;;;;;;;;;;;;
