Izborna jedinica;Izborna jedinica grada / opæine;Grad / opæina;BM Rbr;BM Naziv;BM Lokacija;BM Adresa;Ukupno biraèa;Glasovalo ukupno;Glasovalo (prema listiæimma);Listiæi važeæi;Listiæi nevažeæi;Kandidat: ROBERT JANKOVICS, Zamjenik: TIBOR SANTO, dr.med., Predlagatelj: DEMOKRATSKA ZAJEDNICA MAÐARA HRVATSKE - DZMH  ;Kandidat: mr.sc. DENEŠ ŠOJA, Zamjenik: ŠANDOR JUHAS , Predlagatelj: SAVEZ MAÐARSKIH UDRUGA - SMU  ;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;NEDELIŠÆE;4;GORNJI KURŠANEC;DRUŠTVENI DOM;TRG M. BLAZINARIÆA BB;2;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;NEDELIŠÆE;5;MACINEC;OSNOVNA ŠKOLA DR. IVANA NOVAKA;GLAVNA 32;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;NEDELIŠÆE;6;NEDELIŠÆE;DOM UMIROVLJENIKA;MARŠALA TITA 23;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;NEDELIŠÆE;7;NEDELIŠÆE;DJEÈJI VRTIÆ;USKA 16 B;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;NEDELIŠÆE;8;NEDELIŠÆE;VATROGASNI DOM;BRAÆE RADIÆA BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;NEDELIŠÆE;9;NEDELIŠÆE;OSNOVNA ŠKOLA;TRG REPUBLIKE 9;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;NEDELIŠÆE;10;NEDELIŠÆE;PROSTORIJE OPÆ. UPRAVE - VIJEÆNICA;MARŠALA TITA 1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;NEDELIŠÆE;11;PRETETINEC;VATROGASNI  DOM;PRETETINEC 65;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;NEDELIŠÆE;12;PUŠÆINE;VATROGASNI DOM;ÈAKOVEÈKA 58;1;1;1;1;0;1;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;NEDELIŠÆE;13;SLAKOVEC;VATROGASNI DOM;SLAKOVEC 118;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;NEDELIŠÆE;14;TRNOVEC;DRUŠTVENI DOM - DVORANA;TRNOVEC 43;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;NEDELIŠÆE;15;TRNOVEC;DRUŠTVENI DOM - PROSTORIJE VMO;TRNOVEC 43;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;NOVI GOLUBOVEC;1;NOVI GOLUBOVEC;DOM KULTURE;NOVI GOLUBOVEC 34A;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;NOVI GOLUBOVEC;2;VELIKA PETROVAGORSKA;DRUŠTVENI DOM;VELIKA PETROVAGORSKA BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;OREHOVICA;1;OREHOVICA;PROSTORIJE OPÆINE;ÈAKOVEÈKA 9;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;OREHOVICA;2;OREHOVICA;OSNOVNA ŠKOLA - ULAZNI HODNIK;ZRINSKIH 40;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;OREHOVICA;3;PODBREST;DOM KULTURE;STJEPAN VOJVODE 20;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;OREHOVICA;4;VULARIJA;DRUŠTVENI DOM;PRVOMAJSKA BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;PETRIJANEC;1;PETRIJANEC - 1;DRUŠTVENI DOM;TRG SVETOG PETRA BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;PETRIJANEC;2;PETRIJANEC - 2;MATIÈNI URED;VLADIMIRA NAZORA 106;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;PETRIJANEC;3;NOVA VES PETRIJANEÈKA;DRUŠTVENI DOM;LJUDEVITA GAJA 1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;PETRIJANEC;4;MAJERJE;DRUŠTVENI DOM;STJEPANA RADIÆA 113;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;PETRIJANEC;5;DRUŽBINEC;DRUŠTVENI DOM;DRAVSKA 8;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;PETRIJANEC;6;ZELENDVOR;MJESNI ODBOR ZELENDVOR;GROFOVA BOMBELLES BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;PETRIJANEC;7;STRMEC PODRAVSKI;DRUŠTVENI DOM;BRAÆE RADIÆ BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;PETRIJANEC;8;DONJE VRATNO - DIO;KUÆA EDUARDA ORŠOŠA;DONJE VRATNO - DIO 57;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;PETROVSKO;1;PETROVSKO I ROVNO;DOM KULTURE;PETROVSKO 59;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;PETROVSKO;2;BENKOVEC PETROVSKI;"OSNOVNA ŠKOLA ""A.MIHANOVIÆA""";PETROVSKO 57;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;PETROVSKO;3;STARA VES I MALA PAÈETINA;KUÆA BORISA LELJAKA;STARA VES BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;PETROVSKO;4;PODGAJ PETROVSKI;KUÆA STJEPANA POSLONÈECA;PODGAJ PETROVSKI 37;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;PETROVSKO;5;BREZOVICA PETROVSKA;KUÆA LJELJAK MILANA;BREZOVICA PETROVSKA 9;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;PETROVSKO;6;PRESEKA PETROVSKA;KUÆA EDUARDA PRESEÈKOG;PRESEKA PETROVSKA 22;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;PETROVSKO;7;ŠTUPARJE;KUÆA LJUBICE POSLON;ŠTUPARJE 38;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;PETROVSKO;8;SVEDRUŽA DONJA;PODRUÈNA ŠKOLA (SJEVERNA UÈ.);SLATINA;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;PETROVSKO;9;SLATINA SVEDRUŠKA (DIO);KUÆA BRANKA ORMUŽA;SLATINA SVEDRUŠKA 5;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;PETROVSKO;10;SLATINA SVEDRUŠKA I SVEDRUŽA GORNJA;PODRUÈNA ŠKOLA (JUŽNA UÈIONICA);SLATINA;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;PETROVSKO;11;GRDENEC;KUÆA JOSIPA HRŠAKA, PROSTORIJA IZNAD GARAŽE;GREDENEC 23;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;PODTUREN;1;PODTUREN;OSNOVNA ŠKOLA;ÈAKOVEÈKA 5;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;PODTUREN;2;NOVAKOVEC;DRUŠTVENI DOM;GLAVNA BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;PODTUREN;3;SIVICA;DRUŠTVENI DOM;GLAVNA BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;PODTUREN;4;MIKLAVEC;DRUŠTVENI DOM;MIKLAVEC BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;PODTUREN;5;FERKETINEC;VATROGASNI DOM;FERKETINEC BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;PODTUREN;6;CELINE;KULTURNO SPORTSKI CENTAR;CELINE;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;PRIBISLAVEC;1;PRIBISLAVEC;DRUŠTVENI  DOM - VELIKA SALA A;BRAÆE RADIÆA 47;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;PRIBISLAVEC;2;PRIBISLAVEC;DRUŠTVENI DOM - VELIKA SALA B;BRAÆE RADIÆA 47;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;RADOBOJ;1;GORJANI SUTINSKI;KUÆA DRAGANIÆ IVAN;GORJANI SUTINSKI 73;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;RADOBOJ;2;GORNJA ŠEMNICA;PODRUÈNA ŠKOLA GORNJA ŠEMINCA;GORNJA ŠEMNICA 64;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;RADOBOJ;3;BREGI RADOBOJSKI I KRALJEVEC RADOBOJSKI;STARA HIŽA;BREGI RADOBOJSKI 35;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;RADOBOJ;4;KRALJEVEC ŠEMNIÈKI;KUÆA MLAKAR ZDRAVKA;KRALJEVEC ŠEMNIÈKI 28A;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;RADOBOJ;5;JAZVINE;PODRUÈNA ŠKOLA;JAZVINE 12;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;RADOBOJ;6;OREHOVEC RADOBOJSKI;DRUŠTVENI DOM;OREHOVEC RADOBOJSKI 8;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;RADOBOJ;7;STRAHINJE RADOBOJSKO;KUÆA DRAGICE FRUK;STRAHINJE RADOBOJSKO 18;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;RADOBOJ;8;RADOBOJ I;ZGRADA OPÆINE RADOBOJ;RADOBOJ 9;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;RADOBOJ;9;RADOBOJ II;OSNOVNA ŠKOLA SIDE KOŠUTIÆ;RADOBOJ 21;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SELNICA;1;SELNICA;DRUŠTVENI DOM - DVORANA 1;TRG SVETOG MARKA 2;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SELNICA;2;SELNICA;DRUŠTVENI DOM - DVORANA 2;TRG SVETOG MARKA 2;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SELNICA;3;DONJI KONCOVÈAK;DRUŠTVENI DOM;DONJI KONCOVÈAK 39A;2;1;1;1;0;1;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SELNICA;4;ZEBANEC SELO;PODRUÈNA ŠKOLA ZEBANEC;ZEBANEC SELO 66;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SELNICA;5;BUKOVEC;"NOGOMETNI KLUB ""PLAVI 9""";BUKOVEC 36;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SELNICA;6;MERHATOVEC;DRUŠTVENI DOM;MERHATOVEC 22A;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SELNICA;7;PRAPORÈAN;OBITELJSKA KUÆA ANTUNA ŠKVORCA;ZRINSKIH 28;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SRAÈINEC;1;SRAÈINEC - 1;OSNOVNA ŠKOLA SRAÈINEC;VARAŽDINSKA 98;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SRAÈINEC;2;SRAÈINEC - 2;PROSTORIJE OPÆINE SRAÈINEC;VARAŽDINSKA 188;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SRAÈINEC;3;SRAÈINEC - 3;DOM KULTURE (MALA DVORANA I KAT);VARAŽDINSKA 273;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SRAÈINEC;4;SVIBOVEC PODRAVSKI;DRUŠTVENI DOM;ŠKOLSKA BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;STRAHONINEC;1;STRAHONINEC;NOGOMETNI KLUB - DVORANA 1;ÈAKOVEÈKA 37 C;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;STRAHONINEC;2;STRAHONINEC;NOGOMETNI KLUB - DVORANA 2;ÈAKOVEÈKA 37 C;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;STRAHONINEC;3;STRAHONINEC;NOGOMETNI KLUB - DVORANA 3;ÈAKOVEÈKA 37 C;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;STUBIÈKE TOPLICE;1;STUBIÈKE TOPLICE;VIJEÆNICA OPÆINE;VIKTORA ŠIPEKA 16;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;STUBIÈKE TOPLICE;2;STUBIÈKE TOPLICE;OSNOVNA ŠKOLA;STRMEÈKA 5A;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;STUBIÈKE TOPLICE;3;STRMEC STUBIÈKI;MJESNI DOM;STRMEC STUBIÈKI;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;STUBIÈKE TOPLICE;4;PILA;MJESNI DOM;PILA;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETA MARIJA;1;SVETA MARIJA;PROSTORIJE OPÆINE;TRG BANA JELAÈIÆA 1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETA MARIJA;2;SVETA MARIJA;OSNOVNA ŠKOLA;ANDRIJE HABUŠA 29A;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETA MARIJA;3;DONJI MIHALJEVEC;DRUŠTVENO - VATROGASNI DOM;MARŠALA TITA 42;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI ÐURÐ;1;HRŽENICA - 1;DRUŠTVENI DOM;BRAÆE RADIÆ 34;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI ÐURÐ;2;HRŽENICA - 2;PROSTORIJE KUD-A;VARAŽDINSKA 12;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI ÐURÐ;3;KOMARNICA LUDBREŠKA;DRUŠTVENI DOM;KOMARNICA LUDBREŠKA 61;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI ÐURÐ;4;SVETI ÐURÐ;DRUŠTVENI DOM;BRAÆE RADIÆ BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI ÐURÐ;5;LUKA LUDBREŠKA;DRUŠTVENI DOM;LUKA LUDBREŠKA 74;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI ÐURÐ;6;KARLOVEC LUDBREŠKI;DRUŠTVENI DOM;LUG 1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI ÐURÐ;7;PRILES;DRUŠTVENI DOM;PRILES BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI ÐURÐ;8;OBRANKOVEC;DRUŠTVENI DOM;OBRANKOVEC BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI ÐURÐ;9;SESVETE LUDBREŠKE;DRUŠTVENI DOM;VINOGRADSKA BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI ÐURÐ;10;STRUGA;DRUŠTVENI DOM;STRUGA BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI ILIJA;1;BELETINEC;DRUŠTVENI DOM;STJEPANA RADIÆA BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI ILIJA;2;DOLJAN;KONTEJNER;ŽELJEZNIÈKI NASIP BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI ILIJA;3;KRIŽANEC;KONTEJNER;LJUDEVITA GAJA BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI ILIJA;4;BELETINEC;DJEÈJI KLUB (DRUŠTVENI DOM BELETINEC);STJEPANA RADIÆA BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI ILIJA;5;SEKETIN;DRUŠTVENI DOM;VLADIMIRA NAZORA BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI ILIJA;6;SVETI ILIJA;PROSTORIJE OPÆINE SVETI ILIJA;TRG JOSIPA GORDIJANA 2/I;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI ILIJA;7;TOMAŠEVEC BIŠKUPEÈKI;KONTEJNER;AUGUSTA ŠENOE BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI ILIJA;8;ŽIGROVEC;KONTENJER;VLADIMIRA NAZORA BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI JURAJ NA BREGU;1;ZASADBREG;PODRUÈNA ŠKOLA - UÈIONICA BR. 1;ZASADBREG 189;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI JURAJ NA BREGU;2;FRKANOVEC;DRUŠTVENI DOM;FRKANOVEC 85;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI JURAJ NA BREGU;3;MALI MIHALJEVEC;DRUŠTVENI DOM;RADE KONÈARA 23C;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI JURAJ NA BREGU;4;LOPATINEC;DOM MLADEŽI;LOPATINEC I.G. KOVAÈIÆA 111A;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI JURAJ NA BREGU;5;BREZJE;VATROGASNI DOM;BREZJE 147;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI JURAJ NA BREGU;6;OKRUGLI VRH;DRUŠTVENI DOM;OKRUGLI VRH 62B;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI JURAJ NA BREGU;7;PLEŠKOVEC;OSNOVNA ŠKOLA IVANA GORANA KOVAÈIÆA - UÈIONICA BR. 1;PLEŠKOVEC 31;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI JURAJ NA BREGU;8;VUÈETINEC;DRUŠTVENI DOM;VUÈETINEC 44;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI JURAJ NA BREGU;9;DRAGOSLAVEC;DRUŠTVENI DOM;DRAGOSLAVEC 156;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI KRIŽ ZAÈRETJE;1;TEMOVEC;BIVŠA PODRUÈNA ŠKOLA;TEMOVEC BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI KRIŽ ZAÈRETJE;2;ZLEÆ;KUÆA KRZNAR TOMICE;ZLEÆ 29A;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI KRIŽ ZAÈRETJE;3;ŠTRUCLJEVO;DRUŠTVENI DOM;ŠTRUCLJEVO 13A;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI KRIŽ ZAÈRETJE;4;PUSTODOL ZAÈRETSKI;KUÆA BLAGEC KRUNOSLAVA;PUSTODOL ZAÈRETSKI 42B;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI KRIŽ ZAÈRETJE;5;SVETI KRIŽ ZAÈRETJE;PASTORALNA DVORANA;TRG HRVATSKE KRALJICE JELENE 3;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI KRIŽ ZAÈRETJE;6;DONJA PAÈETINA;KUÆA ZAVRŠKI MLADENA;DONJA PAÈETINA 58;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI KRIŽ ZAÈRETJE;7;DONJA PAÈETINA;KUÆA DRAGÈEVIÆ STJEPANA;DONJA PAÈETINA 152;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI KRIŽ ZAÈRETJE;8;DUKOVEC;KUÆA MARTINJAK STANKA;DUKOVEC 25;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI KRIŽ ZAÈRETJE;9;ŠVALJKOVEC;KUÆA PETRAÈIJA VIKTORA - TRGOVINA RIBICA;ŠVALJKOVEC 43A;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI KRIŽ ZAÈRETJE;10;VRANKOVEC;KUÆA ÈVEK MIRKA;VRANKOVEC 10D;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI KRIŽ ZAÈRETJE;11;KOZJAK ZAÈRETSKI;PODRUÈNA ŠKOLA;KOZJAK ZAÈRETSKI;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI KRIŽ ZAÈRETJE;12;SEKIRIŠÆE;PODRUÈNA ŠKOLA;SEKIRIŠÆE;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI KRIŽ ZAÈRETJE;13;CIGLENICA ZAGORSKA;POSLOVNI PROSTOR GEO-OPREME CIGLENEÈKI;CIGLENICA ZAGORSKA 7B;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI KRIŽ ZAÈRETJE;14;MIRKOVEC;VATROGASNI DOM;MIRKOVEC;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI MARTIN NA MURI;1;LAPŠINA;DRUŠTVENI DOM;LAPŠINA BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI MARTIN NA MURI;2;SVETI MARTIN NA MURI;OSNOVNA ŠKOLA - UÈIONICA BR. 1;TRG SV.  MARTINA 4;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;SVETI MARTIN NA MURI;3;SVETI MARTIN NA MURI;OSNOVNA ŠKOLA - UÈIONICA BR. 2;TRG SV. MARTINA 4;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;ŠENKOVEC;1;ŠENKOVEC;"OSNOVNA ŠKOLA ""PETAR ZRINSKI""";MARŠALA TITA 21;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;ŠENKOVEC;2;ŠENKOVEC;ZGRADA OPÆINE ŠENKOVEC;JOSIPA BEDEKOVIÆA 11;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;ŠENKOVEC;3;KNEZOVEC;ZGRADA MJESNOG ODBORA KNEZOVEC;KNEZOVEC;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;ŠTRIGOVA;1;STANETINEC;OSNOVNA ŠKOLA;STANETINEC BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;ŠTRIGOVA;2;SVETI URBAN;DOM KULTURE;SVETI URBAN BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;ŠTRIGOVA;3;ŽELEZNA GORA;DOM KULTURE;ŽELEZNA GORA 126;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;ŠTRIGOVA;4;PREKOPA;OSNOVNA ŠKOLA;PREKOPA 45;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;ŠTRIGOVA;5;ŠTRIGOVA;VATROGASNI DOM - DVORANA DESNO;ŠTRIGOVA BB;1;1;1;1;0;0;1;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;ŠTRIGOVA;6;ROBADJE;VATROGASNI DOM;ROBADJE BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;ŠTRIGOVA;7;ŠTRIGOVA;VATROGASNI DOM - DVORANA LIJEVO;ŠTRIGOVA BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;3;TRNOVEC BARTOLOVEÈKI;1;TRNOVEC - 1;OSNOVNA ŠKOLA;BARTOLOVEÈKA 55;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
