Rbr IJ;Naziv izborne jedinice;Rbr.županije;Županija;Oznaka Gr/Op/Dr;Grad/opæina/država;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno biraèa;Glasovalo biraèa;Glasovalo biraèa (po listiæima);Važeæi listiæi;Nevažeæi listiæi;AUTOHTONA - HRVATSKA STRANKA PRAVA - A - HSP;SLAVKO ŠTEFANIÆ;SINIŠA MAŽURAN;MANDA POSPIŠIL;ŽELJKA LEŠIÆ;TOMISLAV DEVÈIÆ;ENVER KAMIÆ;DANIJELA KELOVIÆ;MIROSLAV BAIÆ;SILVIO SERTIÆ;ANTONIJO VUGRINEC;GORAN KUCKO;SENADA SERTIÆ;DARKO POSPIŠIL;ANA MARIJA RADAŠINOVIÆ;"""BANDIÆ MILAN 365 - STRANKA RADA I SOLIDARNOSTI"", DEMOKRATSKA PRIGORSKO - ZAGREBAÈKA STRANKA - DPS, DEMOKRATSKA STRANKA ŽENA - DSŽ, HRVATSKA EUROPSKA STRANKA - HES, HRVATSKA RADNIÈKA STRANKA - HRS, HRVATSKA STRANKA ZELENIH - EKO SAVEZ - ZELENI, ISTARSKI DEMOKRATI - DEMOCRATICI ISTRIANI - ID - DI, MEÐIMURSKA STRANKA - MS, NEZAVISNI SELJACI HRVATSKE - NSH, NOVI VAL - STRANKA RAZVOJA - NOVI VAL, STRANKA UMIROVLJENIKA - SU, UMIROVLJENIÈKA DEMOKRATSKA UNIJA - UDU, ZELENI SAVEZ - ZELENI, ZELENA STRANKA - ZS";MIODRAG DEMO;ZVONKO KUNIÆ, dipl. oec.;DAMIR PETRAVIÆ, mag. ing.;BRANIMIR BEŠLIÆ, prof.;SABINA FERDERBER;MATO MLINARIÆ;MIRA BOŽIÆ, bacc. paed.;BRANIMIR BUDETIÆ;KATA TOMAC;MIRKO LAJPOLD;SANDA KOLAKOVIÆ, dipl. uè.;ZLATA FILIPOVIÆ, dipl. ing.;ERVIN JAHIÆ;MARIJA SEKELEZ, mag. art.;HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ, HRVATSKA SELJAÈKA STRANKA - HSS, HRVATSKA STRANKA PRAVA DR. ANTE STARÈEVIÆ - HSP AS, BLOK UMIROVLJENICI ZAJEDNO - BUZ, HRVATSKA SOCIJALNO - LIBERALNA STRANKA - HSLS, HRAST - POKRET ZA USPJEŠNU HRVATSKU, HRVATSKA DEMOKRŠÆANSKA STRANKA - HDS, ZAGORSKA DEMOKRATSKA STRANKA - ZDS;DRAŽEN BOŠNJAKOVIÆ;GORAN MARIÆ;GORDAN JANDROKOVIÆ;STJEPAN KOŽIÆ;IVO ŽINIÆ;MARIO ŽUPAN;JOSIP BUDIMIR;DRAŽEN BARIŠIÆ;dr. sc. ZLATKO HASANBEGOVIÆ;VLATKA VUKELIÆ;ANTUN VIDAKOVIÆ;ŽELJKA JOSIÆ;ŽELJKO LENART;MARIJA STARÈEVIÆ;HRVATSKA KONZERVATIVNA STRANKA - HKS, HRVATSKA STRANKA PRAVA - HSP, OBITELJSKA STRANKA - OS;BRANKO BORKOVIÆ;SLAVKO MUŽA;PEJO TRGOVÈEVIÆ;ŽELJKO SOLDO;DRAŽEN RAJIÆ;ÐURÐICA JURIÆ;KRISTINA GRUBEC;DAMIR MARKUŠ;ANTO ŽILIÆ;PAVLINA IVIÆ;ANA STRILIÆ;NIKOLINA ŠEPOVIÆ;ANDRIJA NEJAŠMIÆ;MARICA ŠANTEK;MOST NEZAVISNIH LISTA - MOST;JASNA MATULIÆ, dipl. oec.;JURO MARTINOVIÆ, dipl. iur.;dr. sc. TOMISLAV DUBRAVAC;mr. sc. PETAR ÆOSIÆ, bacc. med. techn.;MATIJA REIZOVIÆ;GORDANA ÐURIÆ;IVO GRABOVAC, dipl. ing. stroj.;ZORAN MARINOVIÆ, prof.;MILAN BRIGLJEVIÆ;LIDIJA IVEKOVIÆ;ANA KLARIÆ;LUCA MIKIÆ;VITA GLASNOVIÆ, struè. spec. comm.;HRVOJE MUCAVAC, dipl. ing. grað.;NARODNA STRANKA - REFORMISTI - REFORMISTI, NAPRIJED HRVATSKA! - PROGRESIVNI SAVEZ IVE JOSIPOVIÆA, STRANKA HRVATSKIH UMIROVLJENIKA - UMIROVLJENICI, ZELENI FORUM, DUBROVAÈKI DEMOKRATSKI SABOR - DDS;DARINKO DUMBOVIÆ;ALENKA KOŠIŠA ÈIÈIN-ŠAIN;ŽELJKO VUGRIÆ;NEVENKA LASIÆ;ANÐELKO HRUPAÈKI;MARINA KOVAÈ;SANJA STJEPIÆ;MIRA HARCET;BOŽICA SOLENIÈKI;ANITA BEGIÆ HADŽIPAŠIÆ;dr. sc. ZVONIMIR KOTARAC;ANDRIJANA IMPRIÆ;DIANA MUŽIÆ, dr. stom.;SAVKA KUÈAR-DRAGIÈEVIÆ;ODRŽIVI RAZVOJ HRVATSKE - ORaH;MLADEN NOVAK;dr. sc. SANDRA VRAÈAN;SLAVEN VUJIÆ;JASMINA BUŽINKIÆ;DARKO STOŠIÆ;dr. sc. ŽELJKA MAÈAK ŠAFRANKO;JOVAN BRAJENOVIÆ;ŽELJKA GREDELJ;DANIEL BERDAIS;ANA HRESTAK;VEDRAN BAJSIÆ;LIDIJA GREDIÈAK;DAVOR RADAKOVIÆ;VANDA MEŠNJAK BARŠIÆ;U IME OBITELJI - PROJEKT DOMOVINA;KREŠIMIR PLANINIÆ, dipl. iur.;TIN IVANKOVIÆ, prof.;ROBERT ŽIGA, dipl. ing.;IGOR POLIÆ, dipl. ing.;IVAN TRŽIÆ;SONJA REPIÆ, dipl. iur.;MARIJA VUKOVIÆ;IVA PEM NOVOSEL, dr. med.;ZLATA CESTARIÆ;GORAN PLANK;SANDA ZENKO, dipl. ing.;RUŽA KORDIÆ, dipl. ing.;IVANA BAN;MONIKA PERIÆ;AKCIJA MLADIH - AM;DANIELA JERBIÆ;DRAŽEN MATAKOVIÆ;ALEN STARJAÈKI;DOMAGOJ SUÈIÆ;JASMINA MATAKOVIÆ;GORAN PAVLEK;GORAN BODEGRAJA;MARKO MATAKOVIÆ;ANA TUBIÆ;IVA POTOÈNJAK;LARISA ŠTEFANÈIÆ;NINA FRGAÈIÆ;DIJANA JAKOVAC;TAJANA BUKOVIÆ;HRVATSKA KRŠÆANSKA DEMOKRATSKA UNIJA - HKDU, HRVATSKA DEMOKRATSKA STRANKA, NACIONALNI DEMOKRATI - ND;TIHOMIR VODOPIJA;MONIKA BOBINAC FILIPÈIÆ;ILIJA LOVRIÆ;VANESSA VRHOVEC;MIROSLAV RAGUŽ;IVICA KONTIÆ;MARIO RALJIÆ;MLADEN BRCKO;DAMIR FERENÈAK;SEBASTIAN GRAF SORO;MARTINA ŠIMIÆ;ZEKIJA SARAÐEN;MARINA WOLF;BOŽICA DUÈKIÆ;HRVATSKA ZORA STRANKA NARODA - HZ;ANTE BIRIN;STJEPAN SVIBEN;IVICA PETROVIÆ;MIRNA MRKONJIÆ SMAILAGIÆ;IVAN KREŠTELICA;DUBRAVKA KORUGA;DARKO KUJUNDŽIÆ;BRANKICA SERTIÆ;IVO PETRIÆ;RENATA PANADIÆ;MARIO DABO;JASENKA SAVIÆ;LUKA VLADANOVIÆ;MARTINA SVIBEN;RADNIÈKA FRONTA - RF;MARKO MILOŠEVIÆ;ZVJEZDANA CIKOTA;ŽELJKO MARIJAN;TATJANA SAMARDŽIÆ-DUŽEVIÆ;MARIN PANOVIÆ;ANA MRKONJIÆ;ALEKSANDAR DOLIÆ;ŽELJKA BILOŠ;DIJAMANTIS DUŽEVIÆ;MAJA ŠÆUKANEC;ZORAN BURIÆ;LARISA PETRIÆ;BOJAN BIRK;DENIS GETO;SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP, HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS, HRVATSKA STRANKA UMIROVLJENIKA - HSU, HRVATSKI LABURISTI - STRANKA RADA, AUTOHTONA - HRVATSKA SELJAÈKA STRANKA - A - HSS, ZAGORSKA STRANKA - ZS;BORIS LALOVAC;RAJKO OSTOJIÆ;GORAN BEUS RICHEMBERGH;MIRANDO MRSIÆ;IVO JELUŠIÆ;ZORAN VASIÆ;BOJAN GLAVAŠEVIÆ;KRISTINA IKIÆ BANIÈEK;IVA PRPIÆ;IVICA RENDULIÆ;LJEPOSAVA BARTA;MAJA SPORIŠ;BORIS BLAŽEKOVIÆ;SVJETLANA LAZIÆ;ZA GRAD;SANDRO SALOPEK;JELENA ŠIMUNOVIÆ;NEVEN RAUK;BARBARA BENÈIÆ;FRANJO KIŠ;SARA-MARIJA STARÈEVIÆ;HRVOJE ŠINCEK;RENATA NOVAK-PERJANEC;TOMISLAV TUKŠA;LJILJANA KELIHAR;VINKO LJUBAS;TENA ŠKILJEVIÆ;KREŠIMIR ÈORAK;IVANA ÐURÐAN;ŽIVI ZID;DRAGAN ZORIÆ;DRAŽAN DIZDAR, prof. dr. sc.;IVICA MARKOVIÆ;NADA TUŠAK;MIRALEM VATRAÈ;DIJANA SAVIÆ;SUZANA RENDIÆ;SLAVICA KRÈELIÆ;SNJEŽANA VUÈINOVIÆ;BILJANA HERŠAK;TAJNA PAVLOVIÆ STOJIÆ;DAVOR SREBAÈIÆ;NEVEN MALIVUK;MANIKA MOHR
006;VI. IZBORNA JEDINICA;3;SISAÈKO-MOSLAVAÈKA ŽUPANIJA;grad;NOVSKA;017;JAZAVICA;OSNOVNA ŠKOLA;JAZAVICA;307;184;184;180;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11;4;2;0;0;0;0;0;0;0;0;0;1;0;0;94;2;2;6;0;42;0;0;0;0;0;12;0;10;1;4;1;0;0;2;0;0;0;0;0;0;0;0;0;0;22;3;2;2;2;1;0;0;0;0;0;0;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;10;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;1;0;0;0;0;0;0;0;0;0;0;0;0
006;VI. IZBORNA JEDINICA;3;SISAÈKO-MOSLAVAÈKA ŽUPANIJA;grad;NOVSKA;018;ROŽDANIK;DRUŠTVENI DOM;ROŽDANIK;217;135;135;132;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;1;6;0;0;0;0;0;0;0;0;73;0;5;6;0;27;0;0;0;0;0;11;0;5;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;15;2;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;9;4;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0
006;VI. IZBORNA JEDINICA;3;SISAÈKO-MOSLAVAÈKA ŽUPANIJA;grad;NOVSKA;019;RAJIÆ;DRUŠTVENI DOM;RAJIÆ;686;380;380;371;9;6;1;0;2;0;0;0;0;0;0;1;0;0;0;0;27;3;1;1;1;1;0;2;1;2;0;0;0;2;0;173;8;21;16;0;53;2;1;0;0;3;25;0;7;0;21;7;0;0;14;0;0;0;0;0;0;0;0;0;0;26;10;2;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;1;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93;38;24;0;2;1;0;9;1;0;0;0;0;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;14;3;2;0;2;1;0;0;0;0;0;2;1;1;0
006;VI. IZBORNA JEDINICA;3;SISAÈKO-MOSLAVAÈKA ŽUPANIJA;grad;NOVSKA;020;BOROVAC;DRUŠTVENI DOM;BOROVAC;215;123;123;117;6;4;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;5;2;15;0;8;0;0;0;0;0;8;1;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;13;4;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;10;7;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
006;VI. IZBORNA JEDINICA;3;SISAÈKO-MOSLAVAÈKA ŽUPANIJA;grad;PETRINJA;001;PETRINJA;OPÆINSKI SUD U SISKU, STALNA SLUŽBA U PETRINJI;TRG DR. FRANJE TUÐMANA 12;458;302;302;297;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;3;0;2;7;0;0;0;0;0;0;0;0;0;0;104;4;18;8;0;39;7;0;2;0;3;0;3;3;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;41;6;0;0;3;0;0;3;0;4;0;0;0;0;1;39;35;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;79;30;7;1;2;0;1;7;5;0;0;0;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2;0;1;0;0;0;0;0;0;0;1;0;0;1
006;VI. IZBORNA JEDINICA;3;SISAÈKO-MOSLAVAÈKA ŽUPANIJA;grad;PETRINJA;002;PETRINJA;I. OSNOVNA ŠKOLA PETRINJA;IVANA GUNDULIÆA 5;541;332;332;329;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2;0;0;4;1;0;0;0;0;0;0;0;0;0;93;3;14;13;1;30;1;1;1;4;1;0;3;6;1;3;0;1;0;0;0;1;1;0;0;0;0;0;0;0;49;10;2;0;4;0;0;0;1;0;0;1;0;1;4;46;44;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;1;0;0;0;0;0;1;0;0;0;0;0;5;2;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102;41;5;0;0;0;4;13;2;0;0;0;0;1;18;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;11;0;3;0;0;0;0;0;3;0;0;0;0;0;0
006;VI. IZBORNA JEDINICA;3;SISAÈKO-MOSLAVAÈKA ŽUPANIJA;grad;PETRINJA;003;PETRINJA;HRVATSKI DOM PETRINJA;MATIJE GUPCA 2;903;520;520;512;8;3;0;0;1;0;0;1;0;0;0;0;0;0;1;0;29;6;0;0;11;0;0;0;0;0;0;2;0;0;0;213;9;27;26;2;67;1;0;2;2;1;0;5;11;2;4;0;0;0;0;0;0;3;1;0;0;0;0;0;0;58;10;3;2;2;0;1;0;0;3;0;2;0;1;0;30;23;0;0;0;2;0;0;0;0;0;0;0;0;0;9;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;133;43;9;0;4;0;2;0;1;0;0;0;0;1;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;3;0;1;0;0;0;8;0;0;0;0;0;1
006;VI. IZBORNA JEDINICA;3;SISAÈKO-MOSLAVAÈKA ŽUPANIJA;grad;PETRINJA;004;PETRINJA;HRVATSKI DOM PETRINJA;MATIJE GUPCA 2;840;518;518;508;10;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;31;13;0;0;6;1;0;0;0;0;0;1;1;0;0;158;10;27;21;3;38;4;0;1;3;8;0;6;3;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;60;9;2;3;1;0;0;1;0;1;0;0;0;0;3;64;53;0;1;0;0;1;0;1;0;0;0;0;1;0;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;162;50;16;0;2;0;8;12;1;2;0;0;0;0;36;2;0;0;0;1;0;0;0;0;0;0;0;0;0;1;14;2;3;0;0;0;0;0;1;0;0;0;0;0;0
006;VI. IZBORNA JEDINICA;3;SISAÈKO-MOSLAVAÈKA ŽUPANIJA;grad;PETRINJA;005;PETRINJA;HRVATSKI DOM PETRINJA;MATIJE GUPCA 2;749;468;468;466;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;4;1;1;10;0;0;1;0;0;0;0;0;0;0;159;5;31;18;0;38;6;2;3;2;1;0;4;3;1;6;0;5;0;0;0;0;0;0;0;0;0;0;0;0;62;5;1;2;10;1;0;0;1;3;1;2;0;0;0;40;34;0;1;1;0;3;0;0;0;0;0;0;0;0;9;2;0;4;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;137;51;9;4;2;0;4;11;2;1;1;0;1;1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;1;2;0;1;0;0;0;1;0;0;0;0;1;0
006;VI. IZBORNA JEDINICA;3;SISAÈKO-MOSLAVAÈKA ŽUPANIJA;grad;PETRINJA;006;PETRINJA;SREDNJA ŠKOLA PETRINJA;GUNDULIÆEVA 3;683;405;405;393;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;7;0;0;6;5;0;0;0;0;0;0;0;0;0;163;5;31;12;0;51;0;0;6;3;4;0;2;1;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;1;57;7;3;3;3;0;2;0;2;2;1;1;0;0;2;36;31;0;0;0;0;1;0;0;0;0;0;0;0;1;7;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;30;14;1;0;0;1;4;2;1;0;1;0;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;1;0;0;1;0;0;0;0;0;0;0;0;1;3
006;VI. IZBORNA JEDINICA;3;SISAÈKO-MOSLAVAÈKA ŽUPANIJA;grad;PETRINJA;007;PETRINJA;SREDNJA ŠKOLA PETRINJA;GUNDULIÆEVA 3;970;580;580;572;8;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;36;7;1;0;12;0;0;1;0;0;0;0;0;0;0;188;2;26;22;0;59;4;2;10;1;2;2;4;4;2;6;0;2;1;0;0;0;1;0;0;0;0;0;0;0;67;4;0;3;7;1;1;1;1;5;0;0;1;1;0;55;47;0;0;0;1;1;0;1;0;0;0;0;0;0;12;0;0;1;2;0;0;0;2;4;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;175;79;10;1;3;0;2;7;4;0;1;0;1;2;28;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;4;2;0;0;0;1;0;0;0;0;0;0;0;0
006;VI. IZBORNA JEDINICA;3;SISAÈKO-MOSLAVAÈKA ŽUPANIJA;grad;PETRINJA;008;PETRINJA;SREDNJA ŠKOLA PETRINJA;GUNDULIÆEVA 3;919;522;522;511;11;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;4;3;0;11;5;0;0;0;0;0;0;0;1;1;168;6;30;22;0;38;6;3;5;1;3;0;3;6;1;6;0;2;1;0;0;0;0;2;0;0;0;0;0;0;69;8;3;3;7;0;2;3;0;2;1;2;0;2;3;54;44;3;0;0;0;0;2;0;0;0;0;1;0;0;14;0;3;0;5;0;0;2;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143;44;13;5;1;0;1;14;2;5;1;0;1;1;30;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;14;0;4;0;0;1;2;1;1;0;0;0;0;0;1
006;VI. IZBORNA JEDINICA;3;SISAÈKO-MOSLAVAÈKA ŽUPANIJA;grad;PETRINJA;009;PETRINJA;DOM ZDRAVLJA PETRINJA;R. LOPAŠIÆA BB;631;445;445;434;11;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;23;3;0;0;5;4;0;0;0;0;0;1;0;0;0;125;6;30;13;1;28;7;1;2;0;2;0;2;6;1;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;65;9;0;1;6;0;3;1;1;0;0;5;0;0;2;47;39;0;1;0;0;2;0;0;0;0;0;0;1;0;4;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145;44;8;4;3;1;1;13;1;1;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;1;1;0;0;0;0;0;0;0;0;0;1;0;3
006;VI. IZBORNA JEDINICA;3;SISAÈKO-MOSLAVAÈKA ŽUPANIJA;grad;PETRINJA;010;PETRINJA;DJEÈJI VRTIÆ;M. DUJNIÆA 25;836;409;409;402;7;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;22;2;0;0;6;0;2;1;0;0;0;0;0;0;0;145;2;20;13;0;36;6;0;2;1;5;1;1;0;1;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;45;5;1;1;5;2;1;2;0;2;0;0;0;0;0;43;39;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;44;6;1;2;2;2;6;2;0;1;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;1;0;1;0;1;0;1;0;0;0;0;0;0
006;VI. IZBORNA JEDINICA;3;SISAÈKO-MOSLAVAÈKA ŽUPANIJA;grad;PETRINJA;011;PETRINJA;"OŠ ""MATE LOVRAK""";M. ANTOLIÆA 18;984;480;480;476;4;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;17;1;1;0;3;0;0;1;0;0;0;1;0;1;1;215;6;39;25;1;47;10;2;8;1;0;1;4;2;0;11;1;1;6;1;0;0;0;0;0;0;0;0;0;0;54;6;3;2;8;0;0;0;1;2;0;1;0;0;0;38;30;0;1;0;0;0;0;1;0;0;0;0;0;0;4;2;1;0;0;0;0;0;0;0;0;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;102;36;6;1;4;0;0;3;0;1;0;0;0;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;1;0;0;3;0;3;0;0;0;0;0;0;0;0
006;VI. IZBORNA JEDINICA;3;SISAÈKO-MOSLAVAÈKA ŽUPANIJA;grad;PETRINJA;012;PETRINJA;"OŠ ""MATE LOVRAK""";M. ANTOLIÆA 18;988;508;508;499;9;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;28;3;2;1;1;1;0;0;0;0;0;2;0;0;0;196;8;40;21;2;31;14;2;0;0;2;3;4;3;2;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;74;10;2;0;11;1;0;3;0;3;0;1;0;0;3;51;51;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;3;3;0;0;0;0;0;0;0;0;1;0;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;26;8;1;1;2;0;4;4;0;1;1;0;1;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;3;6;1;2;0;1;0;2;0;0;0;1;1;0
