Rbr IJ;Naziv izborne jedinice;Rbr.županije;Županija;Oznaka Gr/Op/Dr;Grad/opæina/država;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno biraèa;Glasovalo biraèa;Glasovalo biraèa (po listiæima);Važeæi listiæi;Nevažeæi listiæi;VLADIMIR BILEK;IVAN KOMAK
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;PROLOŽAC;001;RIÈICE;PODRUÈNA ŠKOLA;RIÈICE;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;PROLOŽAC;002;PODI;"PODRUÈNA ŠKOLA ""BRLOG""";PODI;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;PROLOŽAC;003;BUDIM;KUÆA GRGE BLAŽEVIÆA;BUDIM;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;PROLOŽAC;004;NUGA;KUÆA BRANKA (ANTE) PETRIÈEVIÆA;NUGA;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;PROLOŽAC;005;BRDO;PODRUÈNA ŠKOLA METERI;BRDO;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;PROLOŽAC;006;PROLOŽAC;MJESNI DOM;PROLOŽAC;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;PROLOŽAC;007;LUG;PROSTORIJA MJESNOG ODBORA (LOVAÈKA KUÆA);LUG;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;PROLOŽAC;008;BULJANIJA;KUÆA DANE IVANKA;BULJANIJA;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;PROLOŽAC;009;ŠUMET;PROSTORIJE MJESNOG ODBORA;ŠUMET;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;PUÈIŠÆA;001;PUÈIŠÆA;IZLOŽBENA DVORANA KNJIŽNICE ''HRVATSKI SKUP'';PUÈIŠÆA;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;PUÈIŠÆA;002;GORNJI HUMAC;DVORANA DRUŠTVENOG DOMA NA MJESNOM TRGU U GORNJEM HUMCU;GORNJI HUMAC;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;PUÈIŠÆA;003;PRAŽNICE;PROSTORIJE DRUŠ. DOMA;PRAŽNICE;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;RUNOVIÆI;001;SLIVNO;SLIVNO CENTAR;SLIVNO;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;RUNOVIÆI;002;SLIVNO;"OSNOVNA ŠKOLA ""VRDOLJACI""";SLIVNO;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;RUNOVIÆI;003;RUNOVIÆI-SEBIŠINA;PODRUÈNA ŠKOLA SEBIŠINA;RUNOVIÆI-SEBIŠINA;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;RUNOVIÆI;004;RUNOVIÆI;LJUBIÈIÆA KUÆA;RUNOVIÆI;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;RUNOVIÆI;005;RUNOVIÆI;DOM KULTURE;RUNOVIÆI;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;RUNOVIÆI;006;RUNOVIÆI;ÈANTINA KUÆA;RUNOVIÆI;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;RUNOVIÆI;007;RUNOVIÆI;PODOSOJE;PODOSOJE;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;SEGET;001;BIRAÈKO MJESTO BR. 1. U LJUBITOVICI;"PODRUÈNA ŠKOLA ""KRALJ ZVONIMIR""";LJUBITOVICA;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;SEGET;002;BIRAÈKO MJESTO BR. 2. U PRAPATNICI;"PODRUÈNA ŠKOLA ""KRALJ ZVONIMIR""";PRAPATNICA;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;SEGET;003;BIRAÈKO MJESTO BR. 3. U SEGETU GORNJEM;ZADRUŽNI DOM SEGET GORNJI;SEGET GORNJI;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;SEGET;004;BIRAÈKO MJESTO BR. 4. U BRISTIVICI;"PODRUÈNA ŠKOLA ""KRALJ ZVONIMIR""";BRISTIVICA;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;SEGET;005;BIRAÈKO MJESTO BR. 5. U SEGET VRANJICI;"PODRUÈNA ŠKOLA ""KRALJ ZVONIMIR""";SEGET VRANJICA;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;SEGET;006;BIRAÈKO MJESTO BR. 6. SEGETU DONJEM;"ZGRADA OPÆINE SEGET ""DOM BANA JOSIPA JELAÈIÆA""";TRG HRV. VITEZA ŠPIRA ŠEVE FRZELINA  1;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;SEGET;007;BIRAÈKO MJESTO BR. 7. U SEGETU DONJEM;"ZGRADA OPÆINE SEGET ""DOM BANA JOSIPA JELAÈIÆA""";TRG HRVATSKOG VITEZA ŠPIRA ŠEVE FRZELINA 1;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;SEGET;008;BIRAÈKO MJESTO BR. 8 U SEGETU DONJEM;"ZGRADA OPÆINE SEGET ""DOM BANA JOSIPA JELAÈIÆA""";TRG HRVATSKOG VITEZA ŠPIRO ŠEVO FRZELIN 1;1;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;SELCA;001;SELCA;ZGRADA OPÆINE;SELCA,  TRG STJEPANA RADIÆA 5;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;SELCA;002;SUMARTIN;OSNOVNA ŠKOLA;SUMARTIN;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;SELCA;003;NOVO SELO;DRUŠTVENA PROSTORIJA ISPOD TRGOVINE U NOVOM SELU KOD PJACE;NOVO SELO;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;SELCA;004;POVLJA;GALERIJA POVLJA;POVLJA, RIVA 7;4;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;SUÆURAJ;001;SUÆURAJ;"OŠ ""ANTE ANÐELINOVIÆ""";SUÆURAJ, TRG PARK 5;1;1;1;1;0;0;1
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;SUÆURAJ;002;BOGOMOLJE;TURISTIÈKI URED;BOGOMOLJE, SRID SELA 6;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;SUTIVAN;001;SUTIVAN;DOM KULTURE;SUTIVAN,  KALA O KONGULI BR. 2;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;ŠESTANOVAC;001;GRABOVAC CENTAR;PROSTORIJE OSNOVNE ŠKOLE, GRABOVAC;GRABOVAC-CENTAR;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;ŠESTANOVAC;002;GRABOVAC GORIÈAJ;PROSTORIJE OSNOVNE ŠKOLE, GRABOVAC;GRABOVAC GORIÈAJ;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;ŠESTANOVAC;003;ŽEŽEVICA-PRIVIJA;KUÆA JOZE PEJKOVIÆA POK. MILANA;PUT ŽEŽEVICE BR. 67, ŽEŽEVICA;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;ŠESTANOVAC;004;ŽEŽEVICA-ORJE;PROSTORIJE OSNOVNE ŠKOLE, ŽEŽEVICA ORJE;ŽEŽEVICA ORJE;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;ŠESTANOVAC;005;ŠESTANOVAC;PROSTORIJE OSNOVNE ŠKOLE;ŠESTANOVAC;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;ŠESTANOVAC;006;KREŠEVO POLJE;PROSTORIJE OSNOVNE ŠKOLE, KREŠEVO POLJE;KREŠEVO POLJE;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;ŠESTANOVAC;007;KATUNI POLJE;OBITELJSKA KUÆA IVICE BALIÆA POK. MILENKA;KATUNI POLJE;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;ŠESTANOVAC;008;KREŠEVO BRDO;PROSTORIJE MJESNOG ODBORA, KREŠEVO BRDO;KREŠEVO BRDO;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;ŠESTANOVAC;009;KATUNI BRDO;"PROSTORIJE OSNOVNE ŠKOLE ""BALIÆI"", KATUNI BRDO";KATUNI BRDO;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;ŠESTANOVAC;010;KATUNI PRPUŠA;OBITELJ. KUÆA BRUNA MERÈEPA, SINA IVICE,;KATUNI, GORNJI MERÈEPI 7;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;ŠOLTA;001;MASLINICA;TURISTIÈKI URED;MASLINICA;1;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;ŠOLTA;002;DONJE SELO;PROSTORIJE MJESNOG ODBORA;DONJE SELO;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;ŠOLTA;003;SREDNJE SELO;PROSTORIJE MJESNOG ODBORA;SREDNJE SELO;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;ŠOLTA;004;GROHOTE;PROSTORIJE DOMA KULTURE;GROHOTE;1;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;ŠOLTA;005;ROGAÈ;PRIVATNA KUÆA IVAN MLADINOV;ROGAÈ;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;ŠOLTA;006;NEÈUJAM;PROSTORIJE MJESNOG ODBORA;NEÈUJAM;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;ŠOLTA;007;GORNJE SELO;PROSTORIJE MJESNOG ODBORA;GORNJE SELO;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;ŠOLTA;008;STOMORSKA;PROSTORIJE MJESNOG ODBORA;STOMORSKA;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;TUÈEPI;001;BIRAÈKO MJESTO 1 - TUÈEPI;OSNOVNA ŠKOLA TUÈEPI;KRAJ 17;3;1;1;1;0;0;1
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;TUÈEPI;002;BIRAÈKO MJESTO 2 - TUÈEPI;"ETNO ZBIRKA ""ŠKRINJICA""";SRIDA SELA 7A, GORNJI TUÈEPI;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;ZADVARJE;001;ZADVARJE;NOVA ZGRADA OPÆINE;ULICA  SV. KATE 28, ZADVARJE;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;ZAGVOZD;001;ZAGVOZD;OSNOVNA ŠKOLA ZAGVOZD;ZAGVOZD;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;ZAGVOZD;002;KRSTATICE;OSNOVNA ŠKOLA;KRSTATICE;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;ZAGVOZD;003;BIOKOVSKO SELO;KUÆA MLADENA BAKOTE;DONJE BAKOTE  BR. 48;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;ZAGVOZD;004;RAŠÆANI GORNJI;KUÆA MARIJANA LENDIÆA U LENDIÆA;RAŠÆANI GORNJI-LENDIÆI 8;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;ZAGVOZD;005;ŽUPA;OSNOVNA ŠKOLA;ŽUPA;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;ZAGVOZD;006;RASTOVAC;KUÆA MATE VARKAŠA P. NIKOLE;RASTOVAC BR. 208;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;ZMIJAVCI;001;ZMIJAVCI;"OŠ ""ŠUTE""";ZMIJAVCI;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;17;SPLITSKO-DALMATINSKA ŽUPANIJA;opæina;ZMIJAVCI;002;ZMIJAVCI;OŠ ZMIJAVCI (POLJETINA);ZMIJAVCI;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;BUJE - BUIE;001;BUJE;"OSNOVNA ŠKOLA ""MATE BALOTE"" BUJE";ŠKOLSKI BRIJEG BB, BUJE;3;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;BUJE - BUIE;002;BUJE;"OSNOVNA ŠKOLA ""MATE BALOTA"" BUJE";ŠKOLSKI BRIJEG BB, BUJE;2;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;BUJE - BUIE;003;KAŠTEL;OSNOVNA ŠKOLA KAŠTEL;KAŠTEL BB;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;BUJE - BUIE;004;KRASICA;DRUŠTVENI DOM;KRASICA BB;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;BUJE - BUIE;005;KRŠETE;OSNOVNA ŠKOLA KRŠETE;KRŠETE BB;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;BUJE - BUIE;006;MARUŠIÆI;DRUŠTVENI DOM MARUŠIÆI;MARUŠIÆI BB;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;BUJE - BUIE;007;MOMJAN;OSNOVNA ŠKOLA MOMJAN;MOMJAN BB;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;BUJE - BUIE;008;TRIBAN;DRUŠTVENI DOM;TRIBAN BB;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;BUZET;001;BUZET - ISTOK;NARODNI DOM;II ISTARSKE BRIGADE 2, BUZET;1;1;1;1;0;1;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;BUZET;002;BUZET - ZAPAD;DOM ZA STARIJE I NEMOÆNE OSOBE BUZET;GORIÈICA 1/1, BUZET;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;BUZET;003;BUZET - STARI GRAD;PROSTOR MJESNOG ODBORA BUZET;EDE NEMARNIKA 2, BUZET;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;BUZET;004;KRUŠVARI;DRUŠTVENI DOM KRUŠVARI;KRUŠVARI 1, KRUŠVARI;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;BUZET;005;HUM;"DRUŠTVENI DOM ""POLAÈA""";HUM;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;BUZET;006;ROÈ;DRUŠTVENI DOM ROÈ;ROÈ;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;BUZET;007;ROÈKO POLJE;ZGRADA ŠKOLE ROÈKO POLJE;ROÈKO POLJE;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;BUZET;008;SOVINJAK;DRUŠTVENI DOM SOVINJAK;SOVINJAK 11, SOVINJAK;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;BUZET;009;SOVIŠÆINA;PRIVATNA KUÆA U VLASNIŠTVU ÐULIJANA KRTA;PUHI 54, PUHI;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;BUZET;010;SVETI IVAN;PROSTOR BARAKE DRUŠTVENOG DOMA;SVETI IVAN 22, BUZET;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;BUZET;011;SVETI MARTIN;DRUŠTVENI DOM;SVETI MARTIN 51, BUZET;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;BUZET;012;SVI SVETI;DRUŠTVENI DOM PRODANI;PRODANI;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;BUZET;013;ŠTRPED;DRUŠTVENI DOM SVETI DUH;ŠTRPED;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;BUZET;014;ŠKULJARI;DRUŠTVENI DOM ŠKULJARI;ŠKULJARI;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;BUZET;015;VELI MLUN;DRUŠTVENI DOM;VELI MLUN 28, VELI MLUN;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;BUZET;016;VRH;PROSTORIJE MJESNOG ODBORA VRH-AMBASADA;VRH 31, VRH;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;LABIN;001;RABAC;"DJEÈJI VRTIÆ ""PJERINA VERBANAC""";JADRANSKA BB, RABAC;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;LABIN;002;RABAC;"DJEÈJI VRTIÆ ""PJERINA VERBANAC""";JADRANSKA  BB RABAC;1;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;LABIN;003;RIPENDA;"LOVAÈKI DOM ""KAMENJARKA""";RIPENDA;1;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;LABIN;004;KAPELICA;DRUŠTVENE PROSTORIJE;KAPELICA BR. 57, LABIN;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;LABIN;005;ROGOÈANA;"PROSTORIJE UDRUGE ZA MLADE ""ALFA ALBONA""/BIVŠI KLUB UMIROVLJENIKA/";KALIÆ 2, LABIN;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;LABIN;006;LABIN - STARI GRAD;PROSTORIJE ZAJEDNICE TALIJANA LABIN;J. RAKOVCA 4, LABIN;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;LABIN;007;LABIN;"ŠKOLA ""LIÈE FARAGUNA"" 1";LABIN;2;1;1;1;0;1;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;LABIN;008;LABIN;"ŠKOLA ""LIÈE FARAGUNA"" 2";LABIN;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;LABIN;009;LABIN;"OSNOVNA ŠKOLA ""IVO LOLA RIBAR""";TRG LABINSKIH RUDARA BB, LABIN;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;LABIN;010;LABIN;PROSTORIJE MJESNOG ODBORA;TRG LABINSKIH RUDARA BB, LABIN;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;LABIN;011;LABIN - KATURE;"DJEÈJI VRTIÆ ""PJERINA VERBANAC"" 1";LABIN;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;LABIN;012;LABIN - KATURE;"DJEÈJI VRTIÆ ""PJERINA VERBANAC"" 2";LABIN;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;LABIN;013;LABIN - KATURE;PROSTORIJE KLUBA UMIROVLJENIKA;ISTARSKA 13, LABIN;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;LABIN;014;LABIN - VINEŽ;DOM KULTURE VINEŽ;LABIN;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;LABIN;015;LABIN - STARCI;PROSTORIJE HEP-A;LABIN,PULSKA 1;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;LABIN;016;LABIN - VINEŽ;"PODRUÈNA OŠ ""IVO LOLA RIBAR""";VINEŽ;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;NOVIGRAD - CITTANOVA;001;NOVIGRAD;"OSNOVNA ŠKOLA ""RIVARELA""";EMONIJSKA 4, NOVIGRAD;2;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;NOVIGRAD - CITTANOVA;002;NOVIGRAD;"OSNOVNA ŠKOLA ""RIVARELA""";EMONIJSKA 4, NOVIGRAD;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;NOVIGRAD - CITTANOVA;003;DAJLA;"ZGRADA NOGOMETNOG KLUBA ""DAJLA""";DAJLA BB, DAJLA;1;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;PAZIN;001;BERAM;ZGRADA STARE ŠKOLE;BERAM;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;PAZIN;002;GRDOSELO;ZGRADA STARE ŠKOLE;GRDOSELO;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;PAZIN;003;HEKI;ZGRADA STARE ŠKOLE;HEKI;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;PAZIN;004;KATUN TRVIŠKI;DRUŠTVENI DOM;KATUN TRVIŠKI;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;PAZIN;005;KAŠÆERGA;ZGRADA ŠKOLE;KAŠÆERGA;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;PAZIN;006;KRŠIKLA;DRUŠTVENE PROSTORIJE;KRŠIKLA;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;PAZIN;007;LINDAR;ZGRADA STARE ŠKOLE;LINDAR;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;PAZIN;008;PAZIN - CENTAR;AUTO - KLUB;DRUŽBA ÆIRILA I METODA 3, PAZIN;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;PAZIN;009;PAZIN-DUBRAVICA;"DRUŠTVENI CENTAR ""VELI JOŽE""";154. BRIGADE HRVATSKE VOJSKE 5, PAZIN;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;PAZIN;010;PAZIN - DRŠÆEVKA;SPOMEN DOM;ŠETALIŠTE PAZINSKE GIMN. 3A, PAZIN;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;PAZIN;011;PAZIN - BURAJ;STAMBENO-POSLOVNA ZGRADA;STARI TRG 6;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;PAZIN;012;STARI PAZIN NOVO NASELJE;STARI PAZIN;JOSIPA VOLTIÆA BB, PAZIN;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;PAZIN;013;ZABREŽANI;ZGRADA STARE ŠKOLE;ZABREŽANI;0;0;0;0;0;0;0
