Rbr IJ;Naziv izborne jedinice;Rbr.županije;Županija;Oznaka Gr/Op/Dr;Grad/opæina/država;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno biraèa;Glasovalo biraèa;Glasovalo biraèa (po listiæima);Važeæi listiæi;Nevažeæi listiæi;JOVAN AJDUKOVIÆ, dipl. iur.;mr. sc. DUŠAN BJELAJAC, dr. med.;MILE HORVAT, dipl. iur.;SINIŠA LJUBOJEVIÆ, struè. spec. ing. el.;SRÐAN MILAKOVIÆ, mag. prava;SLAVKO MIRNIÆ, prof.;DRAGOLJUB PETROVIÆ;dr. sc. MILORAD PUPOVAC;MIRKO RAŠKOVIÆ;DRAGAN TODIÆ, dipl. iur.;NENAD VLAHOVIÆ, mag. iur.
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;GRADEC;001;GRADEC;ZGRADA OPÆINE GRADEC;GRADEC 134;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;GRADEC;002;GRADEÈKI PAVLOVEC;DRUŠTVENI DOM;GRADEÈKI PAVLOVEC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;GRADEC;003;POTOÈEC;VATROGASNI DOM POTOÈEC;POTOÈEC;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;GRADEC;004;MALI BREZOVEC;DRUŠTVENI DOM MALI BREZOVEC;MALI BREZOVEC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;GRADEC;005;VELIKI BREZOVEC;VATROGASNI DOM VELIKI BREZOVEC;VELIKI BREZOVEC;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;GRADEC;006;PODJALES;VATROGASNI DOM PODJALES;PODJALES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;GRADEC;007;REPINEC;VATROGASNI DOM REPINEC;REPINEC;3;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;GRADEC;008;FESTINEC;VATROGASNI DOM FESTINEC;FESTINEC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;GRADEC;009;POKASIN;VATROGASNI DOM POKASIN;POKASIN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;GRADEC;010;CUGOVEC;DRUŠTVENI DOM CUGOVEC;CUGOVEC;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;GRADEC;011;GRABRIÆ;KUÆA HUDOLETNJAK SANJICE;GRABRIÆ 47;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;GRADEC;012;ZABRÐE;VATROGASNI DOM ZABRÐE;ZABRÐE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;GRADEC;013;FUKA;LUGARNICA FUKA;FUKA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;GRADEC;014;STARI GLOG;DRUŠTVENI DOM STARI GLOG;STARI GLOG;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;GRADEC;015;REMETINEC;KUÆA RANKE ŠKRLEC;REMETINEC 10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;GRADEC;016;HAGANJ;PODRUÈNA ŠKOLA HAGANJ;HAGANJ;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;GRADEC;017;LUBENA;VATROGASNI DOM LUBENA;LUBENA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;GRADEC;018;TUÈENIK;DRUŠTVENI DOM TUÈENIK;TUÈENIK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;JAKOVLJE;001;IGRIŠÆE;VATROGASNI DOM DVD-A IGRIŠÆE;IGRIŠÆE, GAJEVA 81;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;JAKOVLJE;002;JAKOVLJE;ZGRADA OPÆINE JAKOVLJE-PRIZEMLJE;JAKOVLJE, ADELE SIXTA 2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;JAKOVLJE;003;JAKOVLJE;PRIVATNA KUÆA ZVONIMIRA STARMANA;JAKOVLJE, TOPLIÈKA CESTA 161;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;JAKOVLJE;004;JAKOVLJE;PRIVATNA KUÆA RUDOLFA SENIÈIÆA;JAKOVLJE, SVETE DOROTEJE 134 A;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;JAKOVLJE;005;JAKOVLJE;PRIVATNA KUÆA ZVONIMIRA SENIÈIÆA;JAKOVLJE, ZAGREBAÈKA CESTA 150 A;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;JAKOVLJE;006;KRALJEV VRH;DRUŠTVENI DOM;KRALJEV VRH, ŠKOLSKA ULICA BROJ 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KLINÈA SELA;001;BIRAÈKO MJESTO BR. 1 - BETER I;DOM DVD;BETER;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KLINÈA SELA;002;BIRAÈKO MJESTO BR. 2 - BETER II;KUÆA JOSIPA KUFRINA;GORNJA PURGARIJA 9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KLINÈA SELA;003;BIRAÈKO MJESTO BR. 3 - BETER III;KUÆA FRANJE KELEÈIÆA;NOVO SELO OKIÆKO 14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KLINÈA SELA;004;BIRAÈKO MJESTO BR. 4 - DONJA ZDENÈINA I;DOM DVD;DONJA ZDENÈINA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KLINÈA SELA;005;BIRAÈKO MJESTO BR. 5 - DONJA ZDENÈINA II;SLUŽBENE PROSTORIJE MO DONJA ZDENÈINA U SKLOPU PROSTORA NK ZDENÈINA;DONJA ZDENÈINA, VLADIMIRA NAZORA 41;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KLINÈA SELA;006;BIRAÈKO MJESTO BR. 6 - GOLI VRH;DRUŠTVENI DOM GOLI VRH;GOLI VRH;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KLINÈA SELA;007;BIRAÈKO MJESTO BR. 7 - GORNJA ZDENÈINA;DOM DVD;GORNJA ZDENÈINA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KLINÈA SELA;008;BIRAÈKO MJESTO BR. 8 - KLINÈA SELA I;DRUŠTVENI DOM;KLINÈA SELA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KLINÈA SELA;009;BIRAÈKO MJESTO BR. 9 - KLINÈA SELA II;DRUŠTVENI DOM;KLINÈA SELA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KLINÈA SELA;010;BIRAÈKO MJESTO BR. 10 -  KLINÈA SELA III;KUÆA NEVENKA HLEBETINE;TRŽIÆ 5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KLINÈA SELA;011;BIRAÈKO MJESTO BR. 11- KUPINEC I;STARA ŠKOLA;KUPINEC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KLINÈA SELA;012;BIRAÈKO MJESTO BR. 12 - KUPINEC II;NOVA ŠKOLA;KUPINEC;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KLINÈA SELA;013;BIRAÈKO MJESTO BR. 13 - KUPINEC III;KUÆA DRAŽENA GRADSKI;KUPINEC 198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KLINÈA SELA;014;BIRAÈKO MJESTO BR. 14 - KUPINEC IV;KUÆA STJEPANA HORVATIÆA;KUPINEC 234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KLINÈA SELA;015;BIRAÈKO MJESTO BR. 15- REPIŠÆE;DRUŠTVENI DOM;REPIŠÆE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KLINÈA SELA;016;BIRAÈKO MJESTO BR. 16- KOZLIKOVO;KUÆA RUDAR ŽELJKA;KOZLIKOVO 20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KLOŠTAR IVANIÆ;001;DONJA OBREŠKA;PUÈKI DOM;DONJA OBREŠKA BB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KLOŠTAR IVANIÆ;002;GORNJA OBREŠKA;PUÈKI DOM;GORNJA OBREŠKA BB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KLOŠTAR IVANIÆ;003;STARA MARÈA;PUÈKI DOM;STARA MARÈA BB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KLOŠTAR IVANIÆ;004;BEŠLINEC;PUÈKI DOM;BEŠLINEC BB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KLOŠTAR IVANIÆ;005;KRIŽCI;PUÈKI DOM;KRIŽCI BB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KLOŠTAR IVANIÆ;006;ÈEMERNICA LONJSKA;PUÈKI DOM;ÈEMERNICA LONJSKA BB;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KLOŠTAR IVANIÆ;007;KLOŠTAR I;PUÈKI DOM  (PRIZEMLJE);TRG SVETOG IVANA BB, KLOŠTAR IVANIÆ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KLOŠTAR IVANIÆ;008;LIPOVEC LONJSKI;PUÈKI DOM;LIPOVEC LONJSKI BB;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KLOŠTAR IVANIÆ;009;ŠÈAPOVEC;PUÈKI DOM;ŠÈAPOVEC BB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KLOŠTAR IVANIÆ;010;KLOŠTAR II;OSNOVNA ŠKOLA KLOŠTAR IVANIÆ;ŠKOLSKA 20, KLOŠTAR IVANIÆ;5;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KLOŠTAR IVANIÆ;011;PREDAVEC;PUÈKI DOM;DUBRAVAÈKA 37, PREDAVEC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KLOŠTAR IVANIÆ;012;SOBOÈANI;PUÈKI DOM;GRANIÈARSKA 15, SOBOÈANI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KRAŠIÆ;001;BIRAÈKO MJESTO BR.1 - BRLENIÆ;PROSTORIJE VATROGASNOG DOMA;BRLENIÆ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KRAŠIÆ;002;BIRAÈKO MJESTO BR.2 - MIRKOPOLJE;"PROSTORIJE LU ""FAZAN""";MIRKOPOLJE BB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KRAŠIÆ;003;BIRAÈKO MJESTO BR.3 - BREZARIÆ;"PROSTORIJE NK ""MLADOST""";BREZARIÆ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KRAŠIÆ;004;BIRAÈKO MJESTO BR.4 - KRAŠIÆ I;PROSTORIJE VATROGASNOG DOMA KRAŠIÆ;KRAŠIÆ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KRAŠIÆ;005;BIRAÈKO MJESTO BR.5 - KRAŠIÆ II;PROSTORIJE OPÆINE KRAŠIÆ;KRAŠIÆ 101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KRAŠIÆ;006;BIRAÈKO MJESTO BR.6 - HRŽENIK;KUÆA PETKOVIÆ STJEPANA;HRŽENIK 33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KRAŠIÆ;007;BIRAÈKO MJESTO BR.7 - PRIBIÆ;KUÆA TUŠETIÆ DAVORA;PRIBIÆ 86A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KRAŠIÆ;008;BIRAÈKO MJESTO BR.8 - PUŠKAROV JARAK;PROSTORIJE DRUŠTVENOG DOMA;PUŠKAROV JARAK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KRAŠIÆ;009;BIRAÈKO MJESTO BR.9 - RUDE PRIBIÆKE;PROSTORIJE DRUŠTVENOG DOMA;RUDE PRIBIÆKE;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KRAŠIÆ;010;BIRAÈKO MJESTO BR.10 - PRIBIÆ CRKVENI;PROSTORIJE MJESNOG ODBORA PRIBIÆ;PRIBIÆ CRKVENI;6;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KRAŠIÆ;011;BIRAÈKO MJESTO BR.11 - DONJE PREKRIŽJE;PROSTORIJE DRUŠTVENOG DOMA;DONJE PREKRIŽJE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KRAŠIÆ;012;BIRAÈKO MJESTO BR.12 - JEZERINE;KUÆA LJUBOMIRA JEZERINCA;JEZERINE 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KRAŠIÆ;013;BIRAÈKO MJESTO BR.13 - KONJARIÆ VRH;PROSTORIJE VATROGASNOG DOMA;KONJARIÆ VRH;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KRAVARSKO;001;BARBARIÆ KRAVARSKI;KUÆA-DAMIR SOVINA;DUGA ULICA 11;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KRAVARSKO;002;ÈAKANEC;KUÆA-SLAVEK PEJAK;ÈAKANEC 32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KRAVARSKO;003;DONJI HRUŠEVEC;OPÆINSKI DOM;DONJI HRUŠEVEC BB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KRAVARSKO;004;GLADOVEC KRAVARSKI;LOVAÈKA KUÆA;GLADOVEC KRAVARSKI BB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KRAVARSKO;005;GORNJI HRUŠEVEC;KUÆA-STJEPAN GODINIÆ;GORNJI HRUŠEVEC 6 A;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KRAVARSKO;006;KRAVARSKO;OPÆINSKI DOM;TRG STJEPANA RADIÆA 16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KRAVARSKO;007;NOVO BRDO;OPÆINSKI DOM;GLAVNA 29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KRAVARSKO;008;PODVORNICA;OPÆINSKI DOM;PODVORNIÈKI VIJENAC 47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KRAVARSKO;009;PUSTIKE;VOJNI OBJEKT U ZAKUPU OPÆINE KRAVARSKO;PUSTIKE BB;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KRIŽ;001;BUNJANI;DRUŠTVENI DOM;BUNJANI BB;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KRIŽ;002;GORNJI PRNJAROVEC;MONTAŽNI OBJEKT (KOTEJNER) NA MJESTU BIVŠEG DRUŠTVENOG DOMA;GORNJI PRNJAROVEC BB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KRIŽ;003;REÈICA KRIŠKA;DRUŠTVENI DOM;REÈICA KRIŠKA BB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KRIŽ;004;RAZLJEV;DRUŠTVENI DOM;RAZLJEV BB;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KRIŽ;005;KONŠÆANI;DRUŠTVENI DOM;KONŠÆANI BB;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KRIŽ;006;DONJI PRNJAROVEC;DRUŠTVENI DOM;DONJI PRNJAROVEC BB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KRIŽ;007;ŠUŠNJARI;DRUŠTVENI DOM;ŠUŠNJARI BB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KRIŽ;008;JOHOVEC;DRUŠTVENI DOM;JOHOVEC BB;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KRIŽ;009;MALA HRASTILNICA;DRUŠTVENI DOM;MALA HRASTILNICA BB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KRIŽ;010;VELIKA HRASTILNICA;DRUŠTVENI DOM;VELIKA HRASTILNICA BB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KRIŽ;011;ŠIRINEC;DRUŠTVENI DOM;ŠIRINEC BB;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KRIŽ;012;OKEŠINEC;DRUŠTVENI DOM;OKEŠINEC BB;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KRIŽ;013;VEZIŠÆE;DRUŠTVENI DOM;VEZIŠÆE BB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KRIŽ;014;OBEDIŠÆE;DRUŠTVENI DOM;OBEDIŠÆE BB;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KRIŽ;015;NOVOSELEC I;VATROGASNI DOM;NOVOSELEC BB;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KRIŽ;016;NOVOSELEC II;OBJEKT DJEÈJEG VRTIÆA U NOVOSELCU;NOVOSELEC BB;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KRIŽ;017;KRIŽ I;OSNOVNA ŠKOLA MIKLKE TRNINE;KRIŽ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KRIŽ;018;KRIŽ II;OSNOVNA ŠKOLA MILKE TRNINE;KRIŽ;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;KRIŽ;019;KRIŽ III;"DOM U DONJEM KRIŽU (""PATROLNICA"")";KRIŽ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;LUKA;001;BIRAÈKO MJESTO BROJ 1. LUKA-ŽEJINCI;DRUŠTVENI DOM LUKA;TRG SVETOG ROKA 4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;LUKA;002;BIRAÈKO MJESTO BROJ 2. KRAJSKA VES-PLUSKA-VADINA;DRUŠTVENI DOM LUKA;LUKA, TRG SVETOG ROKA 4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;MARIJA GORICA;001;KRAJ GORNJI I BIJELA GORICA;DRUŠTVENI DOM STARINA;KRAJ GORNJI, ANTUNA MIHANOVIÆA 40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;MARIJA GORICA;002;MARIJA GORICA;ZGRADA OPÆINE;MARIJA GORICA, GORIÈKA 18/A;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;MARIJA GORICA;003;SVETI KRIŽ;DRUŠTVENI DOM;SVETI KRIŽ, BRDOVEÈKA ULICA BB;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;1;ZAGREBAÈKA ŽUPANIJA;opæina;MARIJA GORICA;004;TRSTENIK;DRUŠTVENI DOM;TRSTENIK, ANTE KOVAÈIÆA 17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
