HDZ,,SDP,,BM 365,,KH,,MOST,,IDS,,HSS,,HNS-LD,,Pametno,,Glas,,NHR,,START,,DPMŠ,,Green-Left,,HDSSB,,Centar,,Fokus,,Možemo!,,RF,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
2016/10/03,0.3469263954776112,2016/10/03,0.3066947387560125,2016/12/03,0.0269252384336931,2017/09/21,0.10193515595299091,2018/01/21,0.07609399683111645,2018/12/29,0.017664754789335324,2019/01/13,0.043799897518967235,2019/04/28,0.03258442288302282,2019/09/13,0.02409564620902821,,,,,,,2022/04/09,0.06067455660424137,,,,,2023/04/08,0.04338832046810687,,,2022/11/02,0.1359931569116845,,
2016/10/21,0.3808815021735897,2016/10/21,0.27479751731433577,2016/12/19,0.028983123687994827,2017/10/03,0.07857815831666637,2018/02/03,0.07515692408138974,2019/01/19,0.02023711135721251,2019/01/29,0.03762624175606205,2019/05/12,0.03245580505462897,2019/10/06,0.010805137274996213,,,,,,,2022/04/25,0.06010863815930839,,,,,2023/04/09,0.025999190069257327,,,2022/11/10,0.10795447032182348,,
2016/11/03,0.36256632341030437,2016/11/03,0.2919808591877552,2017/01/05,0.022980958362948167,2017/10/25,0.11716350683482368,2018/02/18,0.0752855419097836,2019/03/04,0.017664754789335324,2019/02/13,0.04205069505281078,2019/05/29,0.03423073108646424,2019/10/11,0.022166378783120333,,,,,,,2022/05/11,0.0667110200168598,,,,,2023/04/25,0.042359377840956,,,2022/11/18,0.12446899948759482,,
2016/11/21,0.3684312963850643,2016/11/21,0.26358204267839136,2017/01/22,0.04225648357824091,2017/10/31,0.08866179606274482,2018/03/13,0.07929841815567196,2019/03/13,0.02260367939965946,2019/02/22,0.021437544422221844,2019/06/18,0.026024913634936087,2019/11/09,0.013857667068877144,,,,,,,2022/05/07,0.058822459875369826,,,,,2023/05/04,0.019894130481495576,,,2022/12/03,0.09473255756293492,,
2016/12/01,0.35958238979156687,2016/12/01,0.29012876245888364,2017/02/19,0.03464230813732455,2017/11/18,0.13270054050480173,2018/03/28,0.0866039108084431,2019/04/10,0.014886609696028008,2019/03/10,0.04637225408684437,2019/06/25,0.037557645580918675,2019/11/09,0.024695862741532848,,,,,,,2022/05/22,0.06516760607613348,,,,,2023/05/10,0.04133043521380514,,,2022/12/10,0.1247776822757401,,
2016/12/19,0.3713123357410867,2016/12/19,0.26018653200879355,2017/03/10,0.025896295806542236,2017/12/01,0.12858476999619828,2018/03/31,0.09802517396981769,2019/04/13,0.021266053984363376,2019/03/13,0.03793492454420733,2019/07/12,0.011285310501000012,2019/11/26,0.015092398221458192,,,,,,,2022/06/10,0.07909262963024177,,,,,2023/05/17,0.03892956908378653,,,2022/12/23,0.12454617018463116,,
2017/01/04,0.3747078464106845,2017/01/04,0.2851898378485595,2017/03/19,0.03875807864592801,2017/12/19,0.13805104216598624,2018/04/13,0.08104762062182846,2019/05/11,0.01663581216218446,2019/03/28,0.04019859832393918,2019/07/24,0.02826286384898924,2019/12/10,0.034024942561034,,,,,,,2022/06/25,0.07086108861303492,,,,,2023/06/09,0.028082798889237814,,,2023/01/10,0.09925990512239874,,
2017/01/22,0.3622576406221591,2017/01/22,0.24218003603365346,2017/03/31,0.016224235111324148,2018/01/02,0.13727933519562308,2018/04/28,0.09102836410519183,2019/05/22,0.023838410552240508,2019/04/11,0.03927254995950347,2019/08/15,0.029909172052430544,2019/12/30,0.01715028347575992,,,,,,,2022/07/08,0.06468743285012973,,,,,2023/06/19,0.03649440486619615,,,2023/01/16,0.1202374729334369,,
2017/02/01,0.3980648440470091,2017/02/01,0.26183284021223496,2017/04/19,0.03546546223904529,2018/01/20,0.1440532074910329,2018/05/18,0.08789008909238166,2019/06/11,0.02975483065835799,2019/04/13,0.03361336551017369,2019/08/18,0.021266053984363376,2020/01/12,0.02641076712011764,,,,,,,2022/07/20,0.0740508107572026,,,,,2023/07/11,0.026307872857402548,,,2023/01/19,0.012931618704441317,,
2017/02/20,0.3789951073571464,2017/02/19,0.23713821716061426,2017/05/01,0.017253177738475012,2018/02/01,0.14302426486388203,2018/06/01,0.09390940346121424,2019/06/22,0.03129824459908426,2019/04/28,0.039478338484933595,2019/09/18,0.02188341956065387,2020/01/24,0.017664754789335324,,,,,,,2022/08/09,0.050848154514950616,,,,,2023/08/20,0.03083522041686637,,,2023/01/27,0.11918709400155375,,
2017/03/05,0.3817818269723467,2017/03/03,0.2522636737797319,2017/05/20,0.03855229012049782,2018/02/16,0.1379481479032711,2018/06/07,0.08248814029983964,2019/07/12,0.022809467925089644,2019/05/12,0.03772913601877714,2019/10/03,0.019825534306352144,2020/02/12,0.025381824492966776,,,,,,,2022/08/17,0.07044951156217455,,,,,2023/08/20,0.017664754789335324,,,2023/02/06,0.10481619530901337,,
2017/03/20,0.36201755400915725,2017/03/19,0.25092604836443577,2017/06/01,0.02023711135721251,2018/03/13,0.14185812988644436,2018/06/14,0.08866179606274482,2019/08/15,0.02620497859468751,2019/05/23,0.018179226102910784,2019/10/14,0.008918742458553008,2020/02/23,0.015606869535033596,,,,,,,2022/09/05,0.07176998793368483,,,,,2023/09/17,0.02178052529793878,,,2023/02/13,0.12097059455528186,,
2017/04/02,0.364289802310782,2017/03/31,0.2659486107208384,2017/06/23,0.0418449065273806,2018/03/29,0.13262051163380112,2018/06/29,0.08773574769830905,2019/09/09,0.027954181060843963,2019/05/29,0.038140713069637455,2019/10/14,0.018179226102910784,2020/03/11,0.027954181060843963,,,,,,,2022/09/08,0.0913370468933371,,,,,2023/09/28,0.02778269062298544,,,2023/02/28,0.11983875766541596,,
2017/04/19,0.3643155258764608,2017/04/19,0.2575112811782013,2017/07/01,0.027954181060843963,2018/04/13,0.1546170184631151,2018/07/15,0.0895878444271806,2019/09/18,0.028983123687994827,2019/06/08,0.019825534306352144,2019/10/26,0.028211416717631665,2020/04/03,0.019722640043637052,,,,,,,2022/09/12,0.06846879700490915,,,,,2023/10/21,0.026616555645547824,,,2023/03/03,0.09267467230863319,,
2017/05/01,0.3509392717234996,2017/05/01,0.27500330583976595,2017/07/21,0.05480958362948146,2018/04/07,0.13496421428453365,2018/07/29,0.08956212086150184,2019/10/03,0.018693697416486188,2019/06/17,0.03601423164019235,2019/11/03,0.02178052529793878,2020/04/12,0.033716259772888835,,,,,,,2022/09/20,0.07631448453693446,,,,,2023/10/24,0.020751582670787916,,,2023/03/15,0.12044877365151258,,
2017/05/20,0.36925445048678496,2017/05/20,0.2388874196267707,2017/08/02,0.03248152862030773,2018/04/28,0.15019256516636642,2018/08/11,0.07631448453693446,2019/10/12,0.02569050728111205,2019/06/25,0.04107319955701744,2019/11/11,0.01676442999057831,2020/04/24,0.012520041653581004,,,,,,,2022/10/02,0.06890609762144828,,,,,2023/11/03,0.0269252384336931,,,2023/03/28,0.11721495396618126,,
