HDZ,SDP,KH,MOST,HNS-LD,DPMS,Centar,Fokus,Mozemo!,RF
0.307569339989091,0.217382518719318,0.0393754442222186,0.123817335823733,0,0.0886617960627448,0.0176647547893353,0.0273368154845534,0.148168977999636,0.0138062199375196
0.312714053124845,0.211311757219128,0.0276454982726987,0.127418635018761,0,0.0598514025025207,0.0217805252979388,0.0273368154845534,0.146797054496769,0.0138062199375196
0.348058232367477,0.232713763863866,0.0159155523231789,0.128070298682623,0,0.0698321459858841,0.0305265376287211,0.0273368154845534,0.157498057819138,0.0135489842807319
0.295479264120068,0.194642886659284,0.0085071654076927,0.109755119919338,0,0.0606745566042414,0.0114910990264301,0.0273368154845534,0.11325352485165,0.0135489842807319
0.320688358485264,0.215993446172664,0.0170731127787236,0.114694044529662,0,0.0601086381593084,0.0265136613828328,0.0383465015950677,0.156314773797914,0.0135489842807319
0.324289657680292,0.218308567083753,0.0170731127787236,0.113870890427941,0,0.0588224598753698,0.0265136613828328,0.0383465015950677,0.148957834013785,0.0135489842807319
0.348984280731913,0.165626704573629,0.0256390601497545,0.113870890427941,0.0245243723036744,0.0667110200168598,0.0280570753235591,0.0383465015950677,0.12073050794228,0.0141663498570224
0.330154630655052,0.206269938346088,0.0256390601497545,0.115414304368667,0,0.0651676060761335,0.0167644299905783,0.0383465015950677,0.153485181573249,0.0141663498570224
0.358244764376271,0.15785818773864,0.0176647547893353,0.114076678953371,0,0.0790926296302418,0.0274397097472685,0.0269252384336931,0.110526826889701,0.0141663498570224
0.340444056926561,0.219131721185474,0.0176647547893353,0.106462503512455,0,0.0708610886130349,0.0297033835270004,0.0269252384336931,0.146179688920478,0.0153496338782459
0.355929643465181,0.171285889022959,0.0161213408486091,0.102381031091423,0,0.0646874328501297,0.0350538851881849,0.0285715466371345,0.122616902758723,0.0153496338782459
0.335505132316237,0.200507859634043,0.0161213408486091,0.106025202895916,0,0.0740508107572026,0.0245243723036744,0.0285715466371345,0.132803434767517,0.0153496338782459
0.366270516868047,0.161922511115886,0.0161213408486091,0.115114196102415,0,0.0508481545149506,0.0258962958065422,0.0285715466371345,0.110784062546488,0.0169787930379014
0.300932660043968,0.207298880973239,0.0161213408486091,0.11850113225012,0,0.0704495115621746,0.0297033835270004,0.0416391180019504,0.133215011818377,0.0169787930379014
0.312559711730772,0.208019140812245,0.0138576670688771,0.109549331393907,0,0.0717699879336848,0.0297915786093276,0.0416391180019504,0.13691920527612,0.0169787930379014
0.296302418221789,0.186514239904792,0.0138576670688771,0.109549331393907,0,0.0913370468933371,0.0156068695350336,0.0416391180019504,0.122273921883006,0.0230152564505198
0.329331476553331,0.156469115191987,0.0138576670688771,0.103787252681863,0,0.0684687970049092,0.0248673531793914,0.0416391180019504,0.0999801649614043,0.0230152564505198
0.302338881634407,0.20791624654953,0.0138576670688771,0.115517198631382,0,0.0763144845369345,0.0315268985162289,0.0418449065273806,0.132906329030232,0.0176647547893353
0.304996983421214,0.20184548504934,0.0138576670688771,0.117214953966181,0,0.0689060976214483,0.0360142316401924,0.0418449065273806,0.140417610208433,0.0176647547893353
0.329434370816047,0.148957834013785,0.0192081687300616,0.105124878097159,0.0278255632324501,0.0745873308413598,0.0360142316401924,0.0442114745698276,0.0937036149357841,0.0166358121621845
0.30401948792542,0.203903370303641,0.0140634555943073,0.11850113225012,0.0118769525116118,0.0763144845369345,0.0300120663151457,0.0442114745698276,0.124674788013025,0.0166358121621845
0.319453627332683,0.19618630060001,0.0130345129671565,0.105433560885304,0,0.0708022918914835,0.0168930478189722,0.0442114745698276,0.135993156911685,0.0166358121621845
0.368534190647779,0.145871006132333,0.0238384105522405,0.10383869981322,0.0267966206052992,0.0708022918914835,0.0396155308352203,0.0189509330732739,0.107954470321823,0.0250731417048216
0.323569397841287,0.186411345642077,0.0238384105522405,0.110372485495628,0,0.073330550918197,0.0145779269078827,0.0189509330732739,0.124468999487595,0.0250731417048216
0.378926511182003,0.153485181573249,0.0156068695350336,0.10090621332584,0.0252789302302517,0.086383423102625,0.0370088761797716,0.0189509330732739,0.0947325575629349,0.0214718425097935
0.304739747764426,0.182295575133473,0.0258962958065422,0.113973784690656,0,0.0884045604059571,0.0282971619365609,0.0406101753747996,0.12477768227574,0.0217805252979388
0.321099935536125,0.181138014677929,0.0149209077835997,0.112456094315608,0,0.0763144845369345,0.0388609729086431,0.0406101753747996,0.124546170184631,0.0217805252979388
0.365241574240897,0.142887072513595,0.0180077356650523,0.108083088150217,0.0210088183275756,0.0786810525793815,0.0176647547893353,0.0294975950015702,0.0992599051223987,0.0226379774872312
0.308569700876598,0.185308907112986,0.0296690854394288,0.113135931408547,0,0.0894849501644655,0.0145779269078827,0.0399013482316511,0.120237472933437,0.0226379774872312
0.310398932213756,0.18263855600919,0.0161213408486091,0.113135931408547,0,0.0785438602290947,0.0391439321311096,0.0399013482316511,0.0129316187044413,0.0226379774872312
0.3509392717235,0.147620208598489,0.00420792079207921,0.112498966925073,0,0.0704495115621746,0.0360828278153357,0.0415019256516637,0.119187094001554,0.0212660539843634
0.295170581331923,0.181163738243607,0.0318127159126597,0.109755119919338,0.00415988280798024,0.093600720673069,0.0276454982726987,0.0415019256516637,0.104816195309013,0.0212660539843634
0.313279971569778,0.188572125159094,0.0149209077835997,0.11507132349295,0,0.0846489198168565,0.0416391180019504,0.0271824740904808,0.120970594555282,0.0212660539843634
0.382630704639746,0.191350270252401,0.0149209077835997,0.113459313377081,0.0139348377659135,0.0824238313856428,0.0197226400436371,0.0271824740904808,0.119838757665416,0.0215232896411511
0.314000231408784,0.157600952081853,0.0149209077835997,0.107903023190466,0.0139348377659135,0.0824238313856428,0.0433883204681069,0.0419478007900957,0.0926746723086332,0.0215232896411511
0.289305608357163,0.182398469396188,0.0302693019719334,0.113742272599547,0.0139348377659135,0.096070182978231,0.0238384105522405,0.0419478007900957,0.120448773651513,0.0261020843319724
0.31533785682408,0.191899039653548,0.0302693019719334,0.103272781368287,0.0139348377659135,0.0838257657151358,0.0441085803071125,0.0173217739136184,0.117214953966181,0.0261020843319724
0.316366799451231,0.194642886659284,0.0150923982214582,0.110462517975504,0.0139348377659135,0.0760058017487892,0.0441085803071125,0.0173217739136184,0.117214953966181,0.023452557067059
0.378617828393858,0.185485297277641,0.0317612687813021,0.116443246995818,0.0139348377659135,0.0916457296814823,0.0433883204681069,0.0395812327476487,0.121514464229633,0.023452557067059
0.285292732111275,0.167993272616076,0.0317612687813021,0.116443246995818,0.018979514812917,0.0916457296814823,0.0259991900692573,0.0395812327476487,0.11116991603167,0.0238384105522405
0.31721567711863,0.199701854576109,0.0317612687813021,0.108211705978611,0.018979514812917,0.0776374107718427,0.042359377840956,0.0085071654076927,0.11116991603167,0.0238384105522405
0.324186763417577,0.201339588257657,0.0148780351741351,0.105896585067522,0.018979514812917,0.0772148093356915,0.042359377840956,0.0085071654076927,0.115414304368667,0.0272339212218384
0.372547066893668,0.202977321939206,0.0148780351741351,0.0917486239441974,0.018979514812917,0.0869125935965884,0.0198941304814956,0.0309381146795814,0.117163506834824,0.0272339212218384
0.318218896180102,0.156572009454702,0.0195940222152432,0.101626473164846,0.018979514812917,0.088867584588175,0.0413304352138051,0.0309381146795814,0.112155986049356,0.0272339212218384
0.356186879121969,0.203903370303641,0.0195940222152432,0.113099183457578,0.018979514812917,0.0921895993558335,0.0389295690837865,0.0245243723036744,0.115928775682243,0.19052711615068
0.307397849551232,0.147311525810344,0.0195940222152432,0.105639349410734,0.0129058951387626,0.0921895993558335,0.0280827988892378,0.0403014925866543,0.126218201953751,0.0159498504107505
0.311685110497694,0.191350270252401,0.0128712871287128,0.105896585067522,0.0129058951387626,0.093600720673069,0.0364944048661961,0.0102563678738491,0.109549331393907,0.0202371113572125
0.353202945503231,0.205035207193507,0.0310410089422966,0.098436751020678,0.0197226400436371,0.0875299591728789,0.0364944048661961,0.0345394138746095,0.120250334716276,0.0202371113572125
0.302578968247409,0.192482107142267,0.0207515826707879,0.116649035521248,0.0197226400436371,0.0954528174019406,0.0263078728574025,0.039889915535794,0.128173192945338,0.0147837154333129
0.341678788079142,0.142269706937305,0.0153465346534653,0.108314600241326,0.0158126580604638,0.0815620919354039,0.0263078728574025,0.0281599695862741,0.109549331393907,0.0147837154333129
0.311119192052761,0.190835798938825,0.0153465346534653,0.107388551876891,0.0158126580604638,0.0975107026562423,0.0308352204168664,0.0281599695862741,0.128893452784344,0.0186936974164862
0.365550257029042,0.153382287310534,0.0217805252979388,0.109240648605762,0.0231181507132349,0.0815620919354039,0.0176647547893353,0.0197226400436371,0.0145779269078827,0.0186936974164862
0.312148134679912,0.191453164515116,0.012520041653581,0.101094852807484,0.0168930478189722,0.0932920378849237,0.0217805252979388,0.0107708391874246,0.112944842063505,0.0254847187556819
0.36328658324931,0.164803550471909,0.012520041653581,0.114076678953371,0.0189509330732739,0.0924060039559883,0.0217805252979388,0.0307323261541513,0.0145779269078827,0.0254847187556819
0.312971288781633,0.193485326203739,0.012520041653581,0.0988226045058596,0.0189509330732739,0.0924060039559883,0.0277826906229854,0.0307323261541513,0.102243838741136,0.0260677862444007
0.309296493684665,0.187440288269228,0.0145779269078827,0.0916628787252682,0.0197226400436371,0.104198829732723,0.0266165556455478,0.0234268335013802,0.135993156911685,0.023323939238665
0.365756045554472,0.157600952081853,0.0207515826707879,0.103066992842857,0.0197226400436371,0.104198829732723,0.0207515826707879,0.0234268335013802,0.135993156911685,0.023323939238665
0.311942346154482,0.191556058777831,0.0135489842807319,0.0884045604059571,0.0189509330732739,0.105296368535017,0.0269252384336931,0.013651878543447,0.124057422436734,0.0236326220268103
0.313485760095208,0.195568935023719,0.0161213408486091,0.0974078083935271,0.0189509330732739,0.101420684639416,0.0271310269591232,0.013651878543447,0.0999801649614043,0.0236326220268103
0.35721582174912,0.164803550471909,0.019059405940594,0.0968933370799517,0.0189509330732739,0.108211705978611,0.0217805252979388,0.0380378188069224,0.0156068695350336,0.0152638886593167
0.323363609315856,0.198552868642457,0.019059405940594,0.10635960924974,0.0189509330732739,0.0991570108596836,0.0186936974164862,0.0380378188069224,0.0882502190118845,0.0152638886593167
0.363389477512025,0.169948263607663,0.019059405940594,0.0828997173507,0.0189509330732739,0.0971791544763825,0.0186936974164862,0.0130345129671565,0.110578274021058,0.0166358121621845
0.319291936348417,0.198951583910478,0.019059405940594,0.103066992842857,0.0189509330732739,0.0971791544763825,0.025587613018397,0.0130345129671565,0.105639349410734,0.0166358121621845
0.320094559414205,0.201588249392552,0.019059405940594,0.116649035521248,0.0189509330732739,0.107388551876891,0.0219520157357973,0.0130345129671565,0.11284194780079,0.0166358121621845
0.311803945189176,0.214913056414156,0.019059405940594,0.110372485495628,0.0189509330732739,0.0999801649614043,0.0156068695350336,0.0130345129671565,0.101935155952991,0.0166358121621845
0.356289773384684,0.173961139853551,0.019059405940594,0.0904109985289013,0.0189509330732739,0.106462503512455,0.0181792261029108,0.0130345129671565,0.0964817600290914,0.012520041653581
0.321511512586985,0.217999884295608,0.019059405940594,0.0991227127721119,0.0189509330732739,0.0869125935965884,0.025587613018397,0.0130345129671565,0.0976037974653654,0.012520041653581
0.309112753929817,0.254733136084894,0.019059405940594,0.0850604968677168,0.0189509330732739,0.0931891436222086,0.025587613018397,0.0130345129671565,0.107011272913602,0.012520041653581
0.324032422023505,0.254733136084894,0.019059405940594,0.0850604968677168,0.0189509330732739,0.0931891436222086,0.0176647547893353,0.0130345129671565,0.10049463627498,0.012520041653581
