,HDZ,SDP,BM 365,KH,MOST,IDS,HSS,HNS-LD,Pametno,Glas,NHR,START,DPMŠ,Green-Left,HDSSB,Centar,Fokus,Možemo!,RF
2019-05-12,0.30679763301872764,0.20482941866807716,0.03528539727929386,0.10996090844476764,0.07862960544802394,0.01663581216218446,0.03772913601877714,0.03245580505462897,0.020751582670787916,0.02461011752260367,0.045253278979817846,nan,nan,nan,nan,nan,nan,nan,nan
2019-05-23,0.25092604836443577,0.22427643432122848,0.020972070376605978,0.08979363295261078,0.06160060496867714,0.023838410552240508,0.018179226102910784,nan,nan,0.012520041653581004,0.040944581728623586,nan,nan,nan,nan,nan,nan,nan,nan
2019-05-29,0.30062397725582246,0.23240508107572025,0.02409564620902821,0.0752855419097836,0.04719540818856505,nan,0.038140713069637455,0.03423073108646424,0.027825563232450112,nan,0.05604431478206251,nan,nan,nan,nan,nan,nan,nan,nan
2019-06-09,0.27578236240032306,0.27047595828030213,0.010719392056067034,0.06370993735433644,0.052751698375179734,0.02975483065835799,0.019825534306352144,nan,0.015761210929106206,0.03206995156944742,0.0507967073835931,nan,nan,nan,nan,nan,nan,nan,nan
2019-06-20,0.27404295938775847,0.20194837931205475,0.02812567149870243,0.06873460718358981,0.07091253574439244,0.03129824459908426,0.03601423164019235,0.026024913634936087,0.013548984280731868,0.007272434255111593,0.05717615167192841,nan,nan,nan,nan,nan,nan,nan,nan
2019-06-27,0.2954792641200681,0.24917684589827932,0.042359377840956,0.06756847220615214,0.056661680358353006,nan,0.04107319955701744,0.037557645580918675,nan,nan,0.023323939238665048,nan,nan,nan,nan,nan,nan,nan,nan
2019-07-09,0.29839460156366227,0.32809674540075046,0.02190914312633263,0.04338832046810687,nan,nan,nan,nan,nan,0.016057031934412103,0.040301492586654275,nan,nan,nan,nan,nan,nan,nan,nan
2019-07-12,0.27171068943288323,0.24084241061835734,0.043259702639713016,0.037008876179771555,0.058410882824509514,0.022809467925089644,0.04004425692986657,0.011285310501000012,0.029626212829964083,0.019825534306352144,0.025381824492966776,nan,nan,nan,nan,nan,nan,nan,nan
2019-07-24,0.30957577811203496,0.26553703366997805,0.024352881865815912,0.03217284583216251,0.05753628159143126,nan,nan,0.02826286384898924,nan,0.01886518785434471,0.042359377840956,nan,nan,nan,nan,nan,nan,nan,nan
2019-08-12,0.30155002562025823,0.2315819269739996,0.04637225408684437,0.040815963900229735,0.0681858377824427,nan,nan,nan,0.023452557067058954,nan,0.018282120365625876,nan,nan,nan,nan,nan,nan,nan,nan
2019-08-15,0.29300980181490605,0.33334435279921987,nan,0.058205094299079274,0.05028223607001764,0.02620497859468751,nan,0.029909172052430544,nan,nan,0.043131084811319165,nan,nan,nan,nan,nan,nan,nan,nan
2019-08-30,0.3172928478156664,0.28693904031471595,0.02486735317939137,nan,0.060880345129671554,nan,0.04038723780558351,0.021266053984363376,nan,nan,0.03252725940373674,nan,nan,nan,nan,nan,nan,nan,nan
2019-09-08,0.3674023537579134,0.41432213755599273,nan,nan,0.05254590984974955,0.027954181060843963,nan,nan,0.018307843931304635,nan,0.03404209160481986,nan,nan,nan,nan,nan,nan,nan,nan
2019-09-13,0.3176872758227409,0.28596154481892266,nan,nan,0.06261668581298863,nan,0.039572658225755786,nan,0.02409564620902821,nan,0.028468652374419368,nan,nan,nan,nan,nan,nan,nan,nan
2019-09-18,0.29764004363708496,0.22355617448222284,0.04884171639200646,0.045240417196978466,nan,0.028983123687994827,0.03165837451858711,0.02188341956065387,nan,0.0042885006363741485,0.01848790889105606,nan,nan,nan,nan,nan,nan,nan,nan
2019-09-24,0.31358865435792327,0.27809013372121855,0.02486735317939137,nan,0.06551058695185041,nan,0.04091885816294483,nan,nan,nan,0.028211416717631665,nan,nan,nan,nan,nan,nan,nan,nan
2019-10-09,0.31291984165027525,0.28117696160267114,0.042976743417246555,0.05532405494305692,0.05851377708722455,0.018693697416486188,0.02949759500157023,0.019825534306352144,0.010805137274996213,0.013034512967156464,nan,nan,nan,nan,nan,nan,nan,nan,nan
2019-10-09,0.30782657564587845,0.23621216879617846,nan,nan,nan,nan,nan,nan,nan,0.004802971949949553,nan,nan,nan,nan,nan,nan,nan,nan,nan
2019-10-12,0.3201738871716888,0.36410973735103064,nan,0.03965840344468502,0.06633374105357115,0.02569050728111205,nan,0.008918742458553008,0.022166378783120333,nan,0.014449309079488881,nan,nan,nan,nan,nan,nan,nan,nan
2019-10-28,0.3208941470106944,0.28539562637398963,0.042359377840956,0.03659729912891119,0.06673245632159208,nan,0.0418449065273806,0.018179226102910784,nan,nan,0.030140684143539542,nan,nan,nan,nan,nan,nan,nan,nan
2019-11-06,0.33776880609596854,0.3532029455032315,0.025381824492966776,nan,nan,nan,nan,0.028211416717631665,nan,nan,0.01848790889105606,nan,nan,nan,nan,nan,nan,nan,nan
2019-11-09,0.3166754822393759,0.29270111902676077,0.0489446106547215,0.0453433114596935,0.06795432569133375,nan,0.028777335162564643,0.02178052529793878,0.013857667068877144,0.010770839187424552,0.03361336551017369,nan,nan,nan,nan,nan,nan,nan,nan
2019-11-09,0.29959503462867154,0.22962693598241293,nan,0.03721466470520174,0.04009900990099008,nan,0.042359377840956,0.01676442999057831,0.024695862741532848,nan,0.020580092232929448,nan,nan,nan,nan,nan,nan,nan,nan
2019-11-28,0.3176015306038117,0.2933184846030513,0.022500785136944368,nan,0.07435949354534788,0.019079550901667797,0.038140713069637455,0.025999190069257327,0.015092398221458192,nan,0.010770839187424552,nan,nan,nan,nan,nan,nan,nan,nan
2019-12-10,0.2731512091108944,0.23363981222830132,0.029703383527000415,0.053266169688755194,0.042359377840956,0.0195940222152432,0.027233921221838375,0.01663581216218446,0.034024942561034,0.014192073422701179,nan,nan,nan,nan,nan,nan,nan,nan,nan
2020-01-01,0.3143089141969289,0.32500991751929786,0.019722640043637052,0.046783831137704734,0.06777426073158233,nan,0.023838410552240508,0.02255223226830194,0.01715028347575992,0.007375328517826685,0.02229499661151424,0.0120055703400056,nan,nan,nan,nan,nan,nan,nan
2020-01-07,0.26080389758508404,0.3417816823418569,nan,0.02705385626208695,0.05007644754458751,nan,nan,nan,nan,nan,nan,nan,0.1306426552505,nan,nan,nan,nan,nan,nan
2020-01-13,0.28920271409444787,0.3062831617051522,nan,0.021574736772508596,0.0358770392899056,0.010976627712854736,nan,0.0044171184647679995,0.02641076712011764,0.018436461759698486,nan,0.013291748623944166,0.18836633663366337,nan,nan,nan,nan,nan,nan
2020-01-26,0.3052542190780013,0.3291256880279013,0.02023711135721251,0.045960677035984054,0.06005719102795082,0.025896295806542236,0.01663581216218446,nan,0.017664754789335324,0.0077869055686870525,0.016121340848609056,nan,0.10882907155490174,nan,nan,nan,nan,nan,nan
2020-02-04,0.2498971057372849,0.3479553381047621,nan,0.02534752640539506,0.04698961966313492,nan,nan,nan,nan,nan,0.023666920114381984,0.012520041653581004,0.13475842575910346,nan,nan,nan,nan,nan,nan
2020-02-09,0.30448251210763816,0.32917713515925884,nan,0.0269252384336931,nan,nan,0.02924035934478253,nan,nan,nan,0.014577926907882732,nan,0.1128419478007901,nan,nan,nan,nan,nan,nan
2020-02-10,0.26677176482255904,0.27140200664473796,nan,0.01931106299277674,0.04819005272814425,0.034024942561034,nan,0.009639002297558596,0.025381824492966776,nan,0.004494289161804277,0.015606869535033596,0.1094978842625498,nan,nan,nan,nan,nan,nan
2020-02-26,0.30144713135754314,0.33072054909998516,0.020622964842394065,0.012348551215722536,0.056558786095637914,0.018693697416486188,0.028983123687994827,nan,0.015606869535033596,0.009433213772128413,nan,nan,0.13146580935222074,nan,nan,nan,nan,nan,nan
2020-03-03,0.2471189606439776,0.35659845617282937,nan,0.020751582670787916,0.03772913601877714,nan,nan,0.008404271144977549,nan,nan,0.024558670391246096,nan,0.16264277095489177,nan,nan,nan,nan,nan,nan
2020-03-09,0.3107076150019009,0.25936337790707287,nan,0.037043174267343215,0.05048802459544782,0.020622964842394065,0.01650719433379061,nan,0.027954181060843963,nan,nan,0.011662589464288664,0.13805104216598624,nan,nan,nan,nan,nan,nan
2020-03-09,0.27572356567877154,0.3332929056678623,nan,0.013206003405014932,0.045446205722408595,nan,0.03083522041686637,nan,nan,nan,nan,nan,0.1211763830807121,nan,nan,nan,nan,nan,nan
2020-03-24,0.32295203226499614,0.3074835947701615,nan,0.025896295806542236,0.04574018933016599,0.022037760954726482,0.033201788459313375,nan,nan,0.012520041653581004,0.020751582670787916,nan,0.12560083637746078,nan,nan,nan,nan,nan,nan
2020-04-01,0.302253136415478,0.3544376766558125,nan,0.0158641051918213,nan,0.025124588836179074,0.0269252384336931,nan,0.019722640043637052,nan,nan,nan,0.14607679465776297,nan,nan,nan,nan,nan,nan
2020-04-06,0.3404440569265608,0.3119423461544819,0.014577926907882732,0.019722640043637052,0.04822435081571591,nan,nan,nan,nan,nan,0.02178052529793878,0.01149109902643014,0.10666829203788492,nan,nan,nan,nan,nan,nan
2020-04-14,0.3057686903915767,0.2545273475594638,nan,0.018179226102910784,0.057999305773649146,0.03021785484057582,nan,0.0120055703400056,0.033716259772888835,nan,0.02255223226830194,nan,0.11654614125853319,nan,nan,nan,nan,nan,nan
2020-04-28,0.34606894328831883,0.31996809864625864,nan,nan,0.048827017211618584,0.02473873535099752,0.03361336551017369,0.019722640043637052,0.012520041653581004,nan,0.01483516256467049,nan,0.11778087241111423,nan,nan,nan,nan,nan,nan
2020-05-08,0.3431964784541894,0.3315951503330634,nan,0.008404271144977549,nan,nan,nan,nan,nan,nan,nan,nan,0.1093435428684772,nan,nan,nan,nan,nan,nan
2020-05-10,0.31780731912924187,0.2830290583315427,nan,0.019208168730061648,0.05483530719516022,0.022680850096695793,nan,0.017836245227193848,nan,nan,0.028983123687994827,0.026513661382832787,0.1545141242004,0.03206995156944742,0.012134188168399451,nan,nan,nan,nan
2020-05-25,0.30751789285773323,0.33036041918048237,0.013446090018016776,0.02486735317939137,0.04956197623101205,nan,nan,0.01663581216218446,nan,nan,0.01663581216218446,0.025381824492966776,0.1574980578191375,0.03001206631514569,nan,nan,nan,nan,nan
2020-06-13,0.31081050926461595,0.28621878047571037,0.007889799831402144,0.020751582670787916,0.08043025504553791,nan,nan,0.011233863369642438,0.05007644754458751,nan,0.018693697416486188,nan,0.1308484437759302,0.05470668936676637,nan,nan,nan,nan,nan
2020-07-08,0.3367398634688177,0.20637283260880346,0.01931106299277674,0.02558761301839696,0.09349782641035387,nan,nan,0.007581117043256869,nan,nan,nan,0.023838410552240508,0.07909262963024177,nan,nan,nan,nan,0.09895122233425346,nan
2020-07-23,0.3797496652837237,0.20997413180383148,nan,0.02679662060529925,0.09730491413081205,nan,nan,nan,0.01848790889105606,nan,nan,nan,0.1014206846394155,nan,nan,nan,nan,0.12868766425891331,nan
2020-08-08,0.37347311525810345,0.18630845137936167,nan,0.022123506173655716,0.0811505148845435,nan,nan,0.013754772806162052,0.04061017537479955,nan,nan,nan,0.07096398287575001,nan,nan,nan,nan,0.09905411659696856,nan
2020-08-23,0.37563389477512027,0.21192912279541812,nan,0.005317443263525012,0.08804443048645427,nan,nan,nan,0.028057075323559055,nan,nan,nan,0.09205730673234269,nan,nan,nan,nan,0.10399304120729264,nan
2020-09-08,0.3881869948263608,0.19844997437974182,nan,0.015606869535033596,0.07353633944362714,nan,nan,0.009741896560273688,0.03381915403560387,nan,nan,nan,0.09267467230863319,nan,nan,nan,nan,0.09689333707995174,nan
2020-09-23,0.3529971569778013,0.21234069984627846,nan,nan,0.10059753053769482,nan,nan,nan,0.014234946032165796,nan,nan,nan,0.09658465429180646,nan,nan,nan,nan,0.1062567149870246,nan
2020-10-24,0.33941511429940996,0.23199350402485994,0.014063455594307328,nan,0.10214094447842115,nan,nan,nan,0.020854476933503008,nan,nan,nan,0.08691259359658837,nan,nan,nan,nan,0.09123415263062196,nan
2020-11-08,0.35814187011355564,0.2009194366849039,nan,0.018693697416486188,0.08464891981685646,nan,nan,0.01601844658589391,nan,nan,nan,nan,0.08825021901188451,nan,nan,0.04760698523942547,nan,0.07610869601150433,nan
2020-11-21,0.34301641349443796,0.24166556472007802,0.01416634985702242,0.006757962941536189,0.10399304120729264,nan,nan,nan,nan,nan,nan,nan,0.09473255756293492,nan,nan,0.028365758111704276,nan,0.07734342716408532,nan
2020-12-28,0.33735722904510823,0.23693242863518407,0.016738706424899608,nan,0.09071968131704655,nan,nan,nan,nan,nan,nan,nan,0.07662316732507973,nan,nan,0.03711177044248659,nan,0.10306699284285692,nan
2021-01-09,0.3448685102233095,0.18538240301492587,nan,0.023195321410271197,0.08927916163903538,nan,nan,0.01396056133159218,nan,nan,nan,nan,0.08320840013884523,nan,nan,0.03592848642126312,nan,0.10831460024132633,nan
2021-01-25,0.33396171837551036,0.24073951635564228,0.018282120365625876,0.011593993289145288,0.09294905700920675,nan,nan,nan,nan,nan,nan,nan,0.08794153622373924,nan,nan,0.02774839253541378,nan,0.10183226169027587,nan
2021-02-06,0.3623605348848742,0.20287442767649053,nan,0.01529818674688832,0.09603588489065934,nan,nan,nan,nan,nan,nan,nan,0.08166498619811896,nan,nan,0.0271824740904808,nan,0.11109274533463365,nan
2021-02-19,0.326347542934594,0.2365208515843237,0.027825563232450112,0.01483516256467049,0.08855890180002973,nan,nan,nan,nan,nan,nan,nan,0.09298335509677841,nan,nan,0.020108493528818605,nan,0.10214094447842115,nan
2021-03-21,0.3181160019173871,0.2299356187705582,nan,0.009304595943734562,0.0919544124696276,nan,nan,nan,nan,nan,nan,nan,0.09586439445280087,nan,nan,0.017793372617729175,nan,0.09946569364782887,nan
2021-04-06,0.35814187011355564,0.1858968743285013,nan,0.0120055703400056,0.09596728871551596,nan,nan,0.011388204763715049,nan,nan,nan,nan,0.08269392882526982,nan,nan,0.017921990446123026,nan,0.10810881171589609,0.023323939238665048
2021-04-24,0.3181160019173871,0.23451441346137955,0.022166378783120333,0.008147035488189847,0.0866039108084431,nan,nan,nan,nan,nan,nan,nan,0.09967148217325905,nan,nan,0.01396056133159218,nan,0.11057827402105819,nan
2021-05-07,0.3592737070034216,0.18034058414188664,nan,0.016121340848609056,0.0811505148845435,nan,nan,0.014989503958743045,nan,nan,nan,nan,0.08814732474916942,nan,nan,0.028571546637134515,nan,0.11245609431560849,nan
2021-05-22,0.31698416502752114,0.22437932858394355,0.016224235111324148,nan,0.06602505826542587,nan,nan,nan,nan,nan,nan,nan,0.09884832807153832,nan,nan,0.020365729185606363,nan,0.15965883733615432,nan
2021-06-07,0.3672994594951983,0.16171672259045605,nan,0.03021785484057582,0.0835170829269905,nan,nan,nan,nan,nan,nan,nan,0.07837236979123618,nan,nan,nan,0.020545794145357732,0.15245623894609828,nan
2021-06-22,0.35731871601183496,0.17715086199771896,nan,nan,0.08763285343559396,nan,nan,nan,nan,nan,nan,nan,0.09905411659696856,nan,nan,0.015435379097175128,nan,0.1577038463445677,0.018693697416486188
2021-06-25,0.3231578207904263,0.22139539496520605,nan,nan,0.058822459875369826,nan,nan,nan,nan,nan,nan,nan,0.07744632142680047,nan,nan,nan,nan,0.20050785963404352,0.007375328517826685
2021-07-08,0.3296401593414767,0.15945304881072414,nan,0.02486735317939137,0.08475181407957155,nan,nan,nan,nan,nan,nan,nan,0.08804443048645427,nan,nan,nan,0.03340757698474356,0.16614117588720478,nan
2021-08-06,0.3559296434651813,0.1522504504206681,nan,nan,0.1073885518768905,nan,nan,nan,nan,nan,nan,nan,0.061703499231392234,nan,nan,0.01432069125109503,0.034333625349179275,0.18610266285393146,0.017664754789335324
2021-08-20,0.32212887816327546,0.2120320170581332,nan,0.01663581216218446,0.09277756657134828,nan,nan,nan,nan,nan,nan,nan,0.047298302451280194,nan,nan,0.022938085753483495,nan,0.2039033703036414,nan
2021-09-05,0.32254045521413577,0.2047265244053621,nan,nan,0.1015235789021306,nan,nan,nan,nan,nan,nan,nan,0.048635927866576334,nan,nan,0.02023711135721251,0.012520041653581004,0.19268789566769698,nan
2021-09-08,0.36853419064777937,0.16089356848873532,nan,0.02641076712011764,0.10100910758855519,nan,nan,nan,nan,nan,nan,nan,0.06448164432469955,nan,nan,nan,0.02178052529793878,0.1645463148151209,nan
2021-09-23,0.3350935552653763,0.255967867237475,nan,0.0195940222152432,0.10615382072430946,nan,nan,nan,nan,nan,nan,nan,0.04618933095312866,nan,nan,nan,0.01149109902643014,0.20884229491396555,0.010462156399279277
2021-09-23,0.33036041918048237,0.196289194862725,nan,0.028983123687994827,0.08372287145242069,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.1812666325063224,nan
2021-10-05,0.36771103654605863,0.14710573728491383,nan,0.023323939238665048,0.09977437643597414,nan,nan,nan,nan,nan,nan,nan,0.05379207369818778,nan,nan,0.02641076712011764,nan,0.19834708011702673,nan
2021-10-09,0.3328298814856444,0.19433420387113837,nan,0.01663581216218446,0.08518911469611068,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.018179226102910784,0.01187695251161175,0.13496421428453365,nan
2021-10-25,0.3308062943189144,0.1949515694474289,nan,nan,0.09823096249524788,nan,nan,nan,nan,nan,nan,nan,0.06252665333311297,nan,nan,0.013548984280731868,0.013034512967156464,0.19194191226301263,0.008575761582836072
2021-11-05,0.36421263161374573,0.16459776194647846,nan,0.030629431891436243,0.11767797814839914,nan,nan,0.020880200499181767,nan,nan,nan,nan,0.0572790459346435,nan,nan,0.03453941387460946,0.01432069125109503,0.18713160548108232,nan
2021-11-09,0.3324183044347841,0.19189903965354801,nan,0.019002380204631464,0.09882260450585961,nan,nan,nan,nan,nan,nan,nan,0.06158774318583776,nan,nan,nan,nan,0.12879055852162846,nan
2021-11-21,0.3313207656324898,0.1979355030661664,nan,0.019722640043637052,0.10584513793616424,nan,nan,nan,nan,nan,nan,nan,0.06203790558521627,nan,nan,0.017921990446123026,nan,0.17478429395527195,nan
2021-12-03,0.36472710292732113,0.16253987669217673,nan,0.03196705730673227,0.13187738640308105,nan,nan,0.015915552323178872,nan,nan,nan,nan,0.06718261872097059,nan,nan,nan,nan,0.10996090844476764,nan
2021-12-22,0.31327997156977805,0.2039033703036414,nan,nan,0.15039835369179655,nan,nan,nan,nan,nan,nan,nan,0.04647514834955946,nan,nan,nan,nan,0.1606877799633052,0.013857667068877144
2022-01-03,0.37151812426651687,0.1666556472007802,nan,nan,0.10954933139390732,nan,nan,0.014577926907882732,nan,nan,nan,nan,0.0752855419097836,nan,nan,0.030629431891436243,nan,0.11730069918511049,0.016978793037901396
2022-01-06,0.3129712887816328,0.17807691036215478,nan,0.019413957255491776,0.13465553149638837,nan,nan,0.006346385890675876,nan,nan,nan,nan,0.06798004925701245,nan,nan,0.024953098398320606,nan,0.11953007487727069,nan
2022-01-22,0.31698416502752114,0.2172796244566026,nan,0.01663581216218446,0.13589026264896936,nan,nan,nan,nan,nan,nan,nan,0.05429511231590606,nan,nan,0.018282120365625876,nan,0.1574980578191375,nan
2022-02-09,0.3148233855105043,0.16171672259045605,nan,0.03644295773483858,0.14638547744590824,nan,nan,nan,nan,nan,nan,nan,0.07747204499247917,nan,nan,0.02106026545893319,0.032378634357592695,0.1522847485082398,nan
2022-02-19,0.30679763301872764,0.20801914081224485,nan,nan,0.13043686672506988,nan,nan,nan,nan,nan,nan,nan,0.07785789847766078,nan,nan,0.020751582670787916,nan,nan,nan
2022-02-22,0.2882766657300121,nan,nan,0.04004425692986657,0.12141646969371395,nan,nan,nan,nan,nan,nan,nan,0.08131220586881005,nan,nan,0.015606869535033596,nan,0.14216681267458964,nan
2022-03-03,0.3404440569265608,0.19803839732888148,nan,0.021894852256511055,nan,nan,nan,nan,nan,nan,nan,nan,0.07014082877402933,nan,nan,0.03392204829831896,nan,0.15194176763252287,nan
2022-03-06,0.30648895023058237,0.21007702606654657,nan,nan,0.12536074976445893,nan,nan,nan,nan,nan,nan,nan,0.08145919767268878,nan,nan,nan,nan,0.1313629150895056,0.013806219937519626
2022-03-18,0.30756933998909075,0.21738251871931769,nan,0.03937544422221856,0.12381733582373261,nan,nan,nan,nan,nan,nan,nan,0.08866179606274482,nan,nan,0.017664754789335324,nan,0.14816897799963635,nan
2022-03-26,0.31271405312484507,0.2113117572191276,nan,nan,0.12741863501876066,nan,nan,nan,nan,nan,nan,nan,0.05985140250252069,nan,nan,0.02178052529793878,nan,0.14679705449676855,nan
2022-04-09,0.3480582323674772,0.23271376386386552,nan,0.015915552323178872,0.12807029868262287,nan,nan,nan,nan,nan,nan,nan,0.06983214598588405,nan,nan,0.030526537628721095,0.02733681548455341,0.1574980578191375,nan
2022-04-09,0.2954792641200681,0.19464288665928364,nan,0.008507165407692696,0.10975511991933751,nan,nan,nan,nan,nan,nan,nan,0.06067455660424137,nan,nan,0.01149109902643014,nan,0.11325352485165041,nan
2022-04-23,0.3206883584852642,0.21599344617266403,nan,nan,0.11469404452966164,nan,nan,nan,nan,nan,nan,nan,0.06010863815930839,nan,nan,0.026513661382832787,nan,0.15631477379791403,nan
2022-05-05,0.3242896576802923,0.21830856708375346,nan,nan,0.11387089042794096,nan,nan,nan,nan,nan,nan,nan,0.058822459875369826,nan,nan,nan,nan,0.14895783401378537,0.013548984280731868
2022-05-10,0.34898428073191295,0.16562670457362932,nan,0.025639060149754533,nan,nan,nan,0.024524372303674435,nan,nan,nan,nan,0.0667110200168598,nan,nan,0.028057075323559055,0.038346501595067695,0.12073050794228007,nan
2022-05-19,0.3301546306550522,0.2062699383460884,nan,nan,0.11541430436866723,nan,nan,nan,nan,nan,nan,nan,0.06516760607613348,nan,nan,0.01676442999057831,nan,0.15348518157324914,nan
2022-06-10,0.35824476437627073,0.1578581877386403,nan,0.017664754789335324,0.11407667895337109,nan,nan,nan,nan,nan,nan,nan,0.07909262963024177,nan,nan,0.027439709747268504,0.0269252384336931,0.11052682688970067,0.01416634985702242
2022-06-25,0.3404440569265608,0.21913172118547417,nan,nan,0.10646250351245473,nan,nan,nan,nan,nan,nan,nan,0.07086108861303492,nan,nan,0.029703383527000415,nan,0.146179688920478,nan
2022-07-09,0.3559296434651813,0.17128588902295905,nan,0.016121340848609056,0.10238103109142299,nan,nan,nan,nan,nan,nan,nan,0.06468743285012973,nan,nan,0.03505388518818486,0.028571546637134515,0.12261690275872328,nan
2022-07-20,0.3355051323162367,0.20050785963404352,nan,nan,0.1060252028959156,nan,nan,nan,nan,nan,nan,nan,0.0740508107572026,nan,nan,0.024524372303674435,nan,0.13280343476751677,0.015349633878245894
2022-08-08,0.36627051686804746,0.16192251111588618,nan,nan,0.11511419610241491,nan,nan,nan,nan,nan,nan,nan,0.050848154514950616,nan,nan,0.025896295806542236,nan,0.11078406254648837,nan
2022-08-17,0.3009326600439677,0.20729888097323926,nan,nan,0.11850113225011982,nan,nan,nan,nan,nan,nan,nan,0.07044951156217455,nan,nan,0.029703383527000415,nan,0.1332150118183772,nan
2022-09-05,0.31255971173077246,0.20801914081224485,nan,nan,0.10954933139390732,nan,nan,nan,nan,nan,nan,nan,0.07176998793368483,nan,nan,0.02979157860932763,nan,0.13691920527612023,0.016978793037901396
2022-09-08,0.2963024182217888,0.18651423990479182,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0913370468933371,nan,nan,0.015606869535033596,0.041639118001950415,0.12227392188300634,nan
2022-09-11,0.3293314765533315,0.15646911519198664,nan,nan,0.10378725268186251,nan,nan,nan,nan,nan,nan,nan,0.06846879700490915,nan,nan,0.02486735317939137,nan,0.09998016496140433,0.023015256450519828
2022-09-21,0.3023388816344072,0.20791624654952975,nan,nan,0.11551719863138238,nan,nan,nan,nan,nan,nan,nan,0.07631448453693446,nan,nan,0.03152689851622886,0.0418449065273806,0.13290632903023192,0.017664754789335324
2022-10-04,0.3049969834212136,0.20184548504933966,nan,0.013857667068877144,0.11721495396618126,nan,nan,nan,nan,nan,nan,nan,0.06890609762144828,nan,nan,0.03601423164019235,nan,0.14041761020843319,nan
2022-10-12,0.3294343708160466,0.14895783401378537,nan,0.019208168730061648,0.10512487809715865,nan,nan,0.027825563232450112,nan,nan,nan,nan,0.07458733084135982,nan,nan,nan,0.0442114745698276,0.09370361493578405,nan
2022-10-21,0.3040194879254203,0.2039033703036414,nan,0.014063455594307328,0.11850113225011982,nan,nan,0.01187695251161175,nan,nan,nan,nan,0.07631448453693446,nan,nan,0.03001206631514569,nan,0.124674788013025,0.01663581216218446
2022-11-02,0.31945362733268323,0.1961863006000099,nan,0.013034512967156464,0.10543356088530387,nan,nan,nan,nan,nan,nan,nan,0.07080229189148346,nan,nan,0.016893047818972162,nan,0.1359931569116845,nan
2022-11-09,0.36853419064777937,0.14587100613233278,nan,0.023838410552240508,0.10383869981322003,nan,nan,0.02679662060529925,nan,nan,nan,nan,nan,nan,nan,0.03961553083522035,nan,0.10795447032182348,nan
2022-11-18,0.3235693978412867,0.18641134564207673,nan,nan,0.11037248549562806,nan,nan,nan,nan,nan,nan,nan,0.07333055091819701,nan,nan,0.014577926907882732,nan,0.12446899948759482,0.025073141704821555
2022-12-03,0.37892651118200305,0.15348518157324914,nan,0.015606869535033596,0.10090621332584004,nan,nan,0.025278930230251684,nan,nan,nan,nan,0.08638342310262503,nan,nan,0.037008876179771555,0.01895093307327389,0.09473255756293492,0.021471842509793504
2022-12-10,0.3047397477644259,0.18229557513347328,nan,0.025896295806542236,0.11397378469065605,nan,nan,nan,nan,nan,nan,nan,0.08840456040595712,nan,nan,0.0282971619365609,0.04061017537479955,0.1247776822757401,0.02178052529793878
2022-12-22,0.3210999355361246,0.18113801467792856,nan,0.014920907783599668,0.11245609431560849,nan,nan,nan,nan,nan,nan,nan,0.07631448453693446,nan,nan,0.0388609729086431,nan,0.12454617018463116,nan
2023-01-10,0.3652415742408966,0.14288707251359523,nan,0.01800773566505226,0.10808308815021733,nan,nan,0.021008818327575618,nan,nan,nan,nan,0.07868105257938146,nan,nan,0.017664754789335324,0.02949759500157023,0.09925990512239874,nan
2023-01-16,0.3085697008765985,0.1853089071129865,nan,0.029669085439428755,0.11313593140854744,nan,nan,nan,nan,nan,nan,nan,0.0894849501644655,nan,nan,0.014577926907882732,0.039901348231651146,0.1202374729334369,0.022637977487231176
2023-01-25,0.31039893221375564,0.18263855600919027,nan,0.016121340848609056,nan,nan,nan,nan,nan,nan,nan,nan,0.07854386022909471,nan,nan,0.03914393213110956,nan,0.012931618704441317,nan
2023-02-06,0.3509392717234996,0.14762020859848923,nan,0.004207920792079212,0.11249896692507316,nan,nan,nan,nan,nan,nan,nan,0.07044951156217455,nan,nan,0.03608282781533573,0.04150192565166366,0.11918709400155375,nan
2023-02-09,0.29517058133192287,0.18116373824360732,nan,0.03181271591265966,0.10975511991933751,nan,nan,0.004159882807980242,nan,nan,nan,nan,0.09360072067306896,nan,nan,0.027645498272698688,nan,0.10481619530901337,0.021266053984363376
2023-02-16,0.31327997156977805,0.18857212515909355,nan,0.014920907783599668,0.1150713234929503,nan,nan,nan,nan,nan,nan,nan,0.08464891981685646,nan,nan,0.041639118001950415,nan,0.12097059455528186,nan
2023-03-03,0.38263070463974613,0.1913502702524009,nan,nan,0.11345931337708065,nan,nan,0.013934837765913477,nan,nan,nan,nan,0.08242383138564274,nan,nan,0.019722640043637052,0.0271824740904808,0.11983875766541596,0.021523289641151078
2023-03-03,0.31400023140878364,0.1576009520818526,nan,nan,0.10790302319046596,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.04338832046810687,nan,0.09267467230863319,nan
2023-03-15,0.28930560835716296,0.18239846939618837,nan,0.030269301971933393,0.11374227259954711,nan,nan,nan,nan,nan,nan,nan,0.096070182978231,nan,nan,0.023838410552240508,0.04194780079009569,0.12044877365151258,nan
