Rbr IJ;Naziv izborne jedinice;Rbr.županije;Županija;Oznaka Gr/Op/Dr;Grad/opæina/država;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno biraèa;Glasovalo biraèa;Glasovalo biraèa (po listiæima);Važeæi listiæi;Nevažeæi listiæi;AUTOHTONA - HRVATSKA STRANKA PRAVA - A - HSP;ROBERT MARKOVÈIÆ;BORIS TOPOLOVEC;DRAGUTIN JAMBREÈINA;ŽELJKO ANTONÈIÆ;FRANC TURNAR;ANTONIJO LUGAR;MARIJA LUPINSKI;MARINA NOVAK;LJILJANA FARKAŠ;PETRA ANTONÈIÆ;NADA LAZAREVIÆ;IVANÈICA JAMBREÈINA;IVAN PAVUSA;TIHOMIR KRIŽANIÆ;MOST NEZAVISNIH LISTA - MOST;DENIS GRGUROVIÆ;VELIMIR KUÈKO;SONJA FAŽON;SINIŠA MARKULINÈIÆ;NENAD MESIÆ;LEONARDA FLUKSEK;BOŽO IVOŠEVIÆ;GORDANA KUŠAR;TIHANA TUŠEK;HELENA FRANÈIÆ;SUZANA CERJAN;MATIJA JANÈIKIÆ;VESNA HORVAT;MIRJANA FLUKSEK;MOŽEMO! - POLITIÈKA PLATFORMA, NOVA LJEVICA - NL, RADNIÈKA FRONTA - RF, ODRŽIVI RAZVOJ HRVATSKE - ORAH, ZAGREB JE NAŠ!, ZA GRAD;NATAŠA HLABAN;DARKO CIGLENEÈKI;ANA MIKLEUŠEVIÆ;PREDRAG DARABOŠ;SANDRA CRNKOVIÆ;ZORAN PUSIÆ;BARBARA GAŠPAR;IVAN ŠPOLJARIÆ;RENATA ŠALKOVIÆ;BOŽIDAR KIC;RUŽICA KARTELO;DANIJEL PIKUTIÆ;MAJA HERCEG;SINIŠA MILIÈIÆ;NEOVISNI ZA HRVATSKU - NHR, HRVATSKA STRANKA PRAVA - HSP, GENERACIJA OBNOVE - GO;VLADIMIR KNEŽ;ROBERT CIFREK;NEDO ŠAPINA;IVANKA BUŠLJETA;IVONA ŠPRALJA;TOMISLAV MAJNARIÆ;LEONI GLAD;TOMISLAV BAGO;TIHOMIR BORBAŠ;ÐURÐICA SRUK-VRATARIÆ;KATARINA SVETEC;ILIJA KRIŽIÆ;VERONIKA AUGUSTINOVIÆ;DAMIR VIDAKOVIÆ;STRANKA S IMENOM I PREZIMENOM, PAMETNO, FOKUS;DARIO CAREV;ANDRIJA RANOGAJEC;DARKO ZVER;BERNARD TOPLAK;NATAŠA SAJKO;ASJA SUPANÈIÆ BALOG;JANJA VARGA;TOMISLAV BEDEKOVIÆ;BRUNO CESAREC;ANICA BENGER;DENIS VLAŠIÆ;ZLATKA NOVOSEL BARIÈEVIÆ;LJUBICA GORIÈKI;VIKTOR ŠIMUNIÆ;"""BANDIÆ MILAN 365 - STRANKA RADA I SOLIDARNOSTI"" - ""365 STRANKA RADA I SOLIDARNOSTI""";LUKA GRABUŠIÆ;IVAN PEPELKO;TIHANA GJURAŠIN;MLADEN GALIN;ALEN PEER;SANDRA BELINIÆ;IVAN ŠTEFEK;ŽELJKA KRAMARIÆ;MIRJANA PALÈEC;MARIO ŠKRNJUG;SABINA DREMPETIÆ;NEDELJKA HABAZIN;LADISLAV PREŽIGALO;TOMISLAV KONÈEVSKI;BLOK UMIROVLJENICI ZAJEDNO - BUZ;MIROSLAV VOJVODIÆ;ANTUN LINK;DRAGUTIN POLAŠEK;RUŽICA ŽIHER;ANKA STARIJ;STEVO HUDJA;KATA MUŽJAK;ŽELJKO OSREÈKI;FRANJO HUBAK;LUÈANO DAUTBEGOVIÆ;VJEKOSLAV ZAJEC;ZVONKO HREN;ANICA POLEZARI;MIROSLAV PULJIÆ;DEMOKRATI, HRVATSKI LABURISTI - STRANKA RADA;MARINA GRADIŠER;JADRANKA LUKAVEÈKI;JASNA RAKIÆ;DARKO CVITKOVIÆ;IVICA POŽGAJ;BORIS GRGIÆ;MIRKO POSAVEC;DARINKA PERGAR;KARLO KORUNEK;DRAGO BENKO;SIMONA MURKOVIÆ;DANIJELA ÐUNÐUŠ;ÐURÐA ÈAMIÆ;MATIJA LADIÆ;DOMOVINSKI POKRET MIROSLAVA ŠKORE - DOMOVINSKI POKRET, HRVATSKI SUVERENISTI, BLOK ZA HRVATSKU - BLOK, HRVATSKA KONZERVATIVNA STRANKA - HKS, HRAST - POKRET ZA USPJEŠNU HRVATSKU, STRANKA UMIROVLJENIKA - SU, ZELENA LISTA;DAVOR DRETAR;LADISLAV ILÈIÆ;HRVOJE ŠLEZAK;MLADEN PTIÈAR;SANDRA MAJSEC;ANTE RONÈEVIÆ;IGOR FRANOLIÆ;NEVENKA LONÈARIÆ JELAÈIÆ;BLAŽENKA FILIPAN-ŽIGNIÆ;ZDENKO BEŠTEK;MIRELA MIKLOŠIÆ;TIN HRGOVIÆ;MARIJA HERTELENDI;ÐURÐA BOSNAR;HRVATSKA DEMOKRATSKA STRANKA - HDS;DEJAN KORENT;BOŽO RENDIÆ;BARICA VINCEK;STJEPAN ÈASEK;ZVONKO KOLAREK;DENIS STOLNIK;NIKOLA KUHAR;DAVOR ŠIPEK;BRANKO PITEŠA;MARIJAN BEHIN;MATIJA MEŠTRIÆ;MATIJA BREZOVEC;KRISTINA PINTARIÆ;MIODRAG HABULAN;HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ;ŽARKO TUŠEK;DARKO HORVAT;ANÐELKO STRIÈAK;DAMIR HABIJAN;ZORAN GREGUROVIÆ;LJUBOMIR KOLAREK;MARIJAN KOSTANJEVAC;LJUBICA JEMBRIH;DRAŽEN SRPAK;NADICA DREVEN BUDINSKI;EMIL GREDIÈAK;VJERAN VRBANEC;NEVENKA BENIÆ;SINIŠA JENKAÈ;HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS;PREDRAG ŠTROMAR;NENAD HRANILOVIÆ;ROBERT ŠPLAJT;MARIJA RIBIÆ;BERNARDA TOPOLKO;BOŽICA MAKAR;JASMIN KRIZMANIÆ;KAROLINA JUZBAŠIÆ;MIRKO KOROTAJ;BOŽIDAR NOVOSELEC;MARIJA PREKUPEC;ANÐELKO FEREK-JAMBREK;MILORAD BATINIÆ;BLAŽENKA DIVJAK;HRVATSKA STRANKA BUDUÆNOSTI - HSB;BRANIMIR BUNJAC;NEVEN TOPLEK;MIRJANA ÆUTUK;JOSIP TURKALJ;SAŠA SVRTAN;FRAN ŠURINA;FRANCIŠKA VIDA;MATIJA HRANJEC;SAŠA PETRI;ANJA NOVAK;KRISTINA ŠTEBIH;ANKA HUKIÆ;VALENTINA ÈOLIK;MARKO RANÈIÆ;HRVATSKA STRANKA GRAÐANSKOG OTPORA - HSGO;TAMARA TRUBELJA;LIDIJA CIGELJEVIÆ-VUKOVIÆ;ŽELJKA RAKIÆ;MARINA ÈRNJAK;ANTUN TOPOLOVEC;BARICA GOTIÆ;VESNA VUKOVIÆ;HRVOJE PODOBNIK;KATICA MARÈEC;BLAŽENKA ŠÆETINEC;BISERKA HAAG;ZORAN JERIÆ;NIKO ZVONIMIR PERKUŠIÆ;KATARINA BEŠIÆ;NARODNA STRANKA - REFORMISTI - REFORMISTI, HRVATSKA SELJAÈKA STRANKA BRAÆE RADIÆ - HSS BRAÆE RADIÆ, STRANKA HRVATSKIH UMIROVLJENIKA - UMIROVLJENICI - UMIROVLJENICI;RADIMIR ÈAÈIÆ;NATALIJA MARTINÈEVIÆ;ANÐELKO TOPOLOVEC;DARKO DANIA;TOMISLAV PALJAK;ROBERT VUGRIN;DAVOR KLJAK;MARIJA PUH;MIRA LETIÆ;JELENA PAVLEKOVIÆ;VESNA BEDNJANIÆ;TANJA TROJKO;VLATKA VRÈEK KRAJAÈIÆ;SANDRA HERMAN;SLOBODNA HRVATSKA;DANIJEL GALOVIÆ;DEJAN POSAVEC;RAJKO DONDUR;NEVENKA CEGLEC;DRAGICA KARLOVÈEC;BRANKO HLEB;JADRANKA MEÐERAL;DRAGA FEGEŠ;MILA ŽELJEZNJAK;ANDREJA KRÈAR;MIRJANA SPAJIÆ;NEDJELJKA LONÈAR;ZVONIMIR BERAKOVIÆ;IVICA ŠTRUKELJ;SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP, HRVATSKA SELJAÈKA STRANKA - HSS, HRVATSKA STRANKA UMIROVLJENIKA - HSU, SNAGA - STRANKA NARODNOG I GRAÐANSKOG AKTIVIZMA - SNAGA, GRAÐANSKO-LIBERALNI SAVEZ - GLAS, ISTARSKI DEMOKRATSKI SABOR - IDS, PRIMORSKO GORANSKI SAVEZ - PGS;ŽELJKO KOLAR;MATIJA POSAVEC;BARBARA ANTOLIÆ VUPORA;STJEPAN KOVAÈ;ANDREJA MARIÆ;ŽELJKO PAVIÆ;JASENKA AUGUŠTAN-PENTEK;MIROSLAV MARKOVIÆ;JOŠKO KLISOVIÆ;ÐURÐICA SLAMEK;MLADEN NOVAK;JADRANKA BAHLEN;BOŠKA BAN VLAHEK;SINIŠA HAJDAŠ DONÈIÆ;ŽIVI ZID, PROMIJENIMO HRVATSKU - PH, HRVATSKA SELJAÈKA STRANKA - STJEPAN RADIÆ - HSS - SR, STRANKA IVANA PERNARA - SIP, HRVATSKA STRANKA SVIH ÈAKAVACA KAJKAVACA I ŠTOKAVACA - HSSÈKŠ, ZAGORSKA STRANKA ZA ZAGREB - ZSZ, NEZAVISNA LISTA STIPE PETRINA - NLSP;DOMINIK VULETIÆ;SNJEŽANA SABOLEK;NEDJELJKO BABIÆ;LJUBOMIR BRUÈIÆ;DRAGUTIN HANŽEK;DARINKA BISTROVIÆ;JASNA HRLEC;ANDREA JERNEIÆ;MILJENKO HRENEK;ALAN GOTT;IVAN BENÈINA;JADRANKA PEŠT;VESNA SOBOÈANEC;DENIS MARTINIÆ
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;opæina;MARTIJANEC;001;RIVALNO;DRUŠTVENI DOM;RIVALNO 12;75;21;21;19;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;4;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;1;0;0;0;0;0;0;0;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;opæina;MARTIJANEC;002;SLANJE;VATROGASNI DOM;SLANJE,ULICA BRAÆE RADIÆ 79;424;154;154;149;5;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;3;0;0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;7;7;0;0;0;0;0;0;0;1;0;0;7;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;34;14;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;12;1;0;0;0;0;10;0;0;0;0;0;2;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;opæina;MARTIJANEC;003;KRIŽOVLJAN;DRUŠTVENI DOM;KRIŽOVLJAN 20;218;65;65;63;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;1;1;16;1;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;3;5;0;0;0;0;0;0;1;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;opæina;MARTIJANEC;004;MARTIJANEC;DRUŠTVENI DOM;MARTIJANEC,VARAŽDINSKA 88;322;118;118;116;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;1;1;13;0;1;0;0;0;0;0;0;0;1;4;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;13;1;0;0;0;0;0;0;0;0;3;0;7;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;opæina;MARTIJANEC;005;SUDOVÈINA;DRUŠTVENI DOM;SUDOVÈINA,PLITVIÈKA 2;286;125;125;119;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;2;13;1;0;0;0;1;0;0;0;0;0;6;4;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;7;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;3;9;0;0;0;0;0;2;1;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;opæina;MARTIJANEC;006;VRBANOVEC;DRUŠTVENI DOM;VRBANOVEC,ULICA BRIGADE BRAÆE RADIÆ 75;525;191;191;184;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;3;2;0;0;0;0;3;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;3;2;19;0;0;0;0;0;0;2;0;0;0;10;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;10;12;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;59;1;15;0;1;0;0;0;8;0;0;0;1;0;9;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;opæina;MARTIJANEC;007;HRASTOVLJAN;DRUŠTVENI DOM;HRASTOVLJAN 84;331;113;113;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;0;0;0;0;0;5;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;2;10;0;0;5;0;0;0;0;0;0;0;1;6;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;13;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;12;0;0;0;0;0;1;0;0;0;1;0;1;6;0;0;3;0;0;0;0;0;0;1;0;0;0;0
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;opæina;MARTIJANEC;008;ÈIÈKOVINA;DRUŠTVENI DOM;ÈIÈKOVINA 2;151;58;58;56;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;1;1;7;0;0;2;0;0;0;0;0;0;1;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;4;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;9;0;4;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;opæina;MARTIJANEC;009;MADARAŠEVEC;DRUŠTVENI DOM;MADARAŠEVEC 14 A;156;48;48;46;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;1;2;0;0;0;0;0;0;0;0;0;0;0;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;8;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;4;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;opæina;MARUŠEVEC;001;DONJE LADANJE;DRUŠTVENI DOM;DONJE LADANJE;914;367;367;358;9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;7;2;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;3;4;22;1;0;0;35;0;0;1;0;0;0;0;79;47;0;0;0;0;0;0;0;2;2;0;0;2;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;16;7;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;4;19;4;1;2;0;0;1;2;0;0;0;0;16;10;0;0;0;0;2;0;0;0;0;2;1;0;0;0
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;opæina;MARUŠEVEC;002;ÈALINEC;DOM KULTURE;ÈALINEC;312;109;109;102;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;1;1;7;0;0;0;4;0;0;0;0;0;0;1;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;1;11;1;0;0;0;0;1;2;0;0;0;0;2;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;opæina;MARUŠEVEC;003;CERJE NEBOJSE;DRUŠTVENI DOM;CERJE NEBOJSE;355;152;152;145;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;4;7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;3;1;10;6;0;0;3;0;0;0;0;0;0;8;14;8;0;0;0;0;0;0;0;0;0;1;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;4;7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;1;12;0;0;0;0;0;1;0;0;0;1;0;10;4;0;0;0;0;2;0;0;0;0;0;0;0;0;0
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;opæina;MARUŠEVEC;004;MARUŠEVEC - 1;DRUŠTVENI DOM;MARUŠEVEC;377;148;148;144;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;1;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;1;8;0;0;1;0;0;0;0;0;2;0;1;34;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;10;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;2;6;1;0;0;0;0;5;0;2;0;0;0;8;5;0;0;0;0;2;0;0;0;0;0;0;0;0;0
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;opæina;MARUŠEVEC;005;ÈALINEC;"OSNOVNA ŠKOLA ""GUSTAV KRKLEC""";ÈALINEC;483;212;212;204;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;1;5;17;10;0;1;12;0;0;1;0;0;0;0;17;12;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;11;19;0;0;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;47;3;3;2;0;1;0;0;1;0;0;0;2;0;10;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0
