Rbr IJ;Naziv izborne jedinice;Rbr.županije;Županija;Oznaka Gr/Op/Dr;Grad/opæina/država;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno biraèa;Glasovalo biraèa;Glasovalo biraèa (po listiæima);Važeæi listiæi;Nevažeæi listiæi;AUTOHTONA - HRVATSKA STRANKA PRAVA - A - HSP;NENO DOŽDOR;DAVOR MAJIÆ;MIRJANA KULIŠIÆ;DARKO CVIJA;MARIJANA MARINOVIÆ;MIŠO VERAJA;MATEA ŠPOLJARIÆ;VITOMIR ŽULJ;LINA LABETIÆ;MARIO VELA;JASMINKA MAJIÆ;KRISTINA ZEC ŠKALIÆ;ŽELJKO GAVRIÆ;MILAN BEKAVAC;MOST NEZAVISNIH LISTA - MOST;BOŽO PETROV;ANTE KUJUNDŽIÆ;IVANA LJULJ;MARO KRISTIÆ;GLORIA MATULIN;JAKOSLAV ROJNICA;FRANE PLEIÆ;NADA JELIÈIÆ;IVICA DAJAK;JULIJA ZUPÈIÆ;MARTINA OSTOJIÆ;IVAN MATAGA;MATEA VUÈKOVIÆ;IVICA KUKAVICA;MOŽEMO! - POLITIÈKA PLATFORMA, NOVA LJEVICA - NL, RADNIÈKA FRONTA - RF, ODRŽIVI RAZVOJ HRVATSKE - ORAH, ZAGREB JE NAŠ!, ZA GRAD;TAMARA VISKOVIÆ;ÐURO CAPOR;IGRA ŠAIN KOVAÈEVIÆ;KARLO PILKO;ANA DANA BEROŠ;IGOR MIOŠIÆ;PETRA MARÈINKO;MARKO PROKOPIÆ;SVJETLANA JELAVIÆ DEAN;NIKOLA ÐAPIÆ;MARIJA VUJOŠEVIÆ CARIÆ;IGOR LEGAZ;TAMARA GOVORKO;DRAGAN MARKOVINA;NEOVISNI ZA HRVATSKU - NHR, HRVATSKA STRANKA PRAVA - HSP, GENERACIJA OBNOVE - GO;BRUNA ESIH;MARTIN MLADEN PAUK;GORDANA BOŽIKOVIÆ;IVA MAJÈICA;MARKO TOMAŠIÆ;DINO LJUBIÆ;MARIN KELEZ;JOSIP KUSIÆ;ANTE KUŠETA;TANJA ÆUBELIÆ;PAVAO BILOBRK;SMILJANA MARTINOVIÆ;SEBASTIAN SAMARŽIJA;MARIO GALOV;STRANKA S IMENOM I PREZIMENOM, PAMETNO, FOKUS;MARIJANA PULJAK;ANÐELKA TOMIÆ;IVAN BARIŠIÆ;NATALIA TAFRA BAZINA;ŽELJKO DOMAZET;KRISTIJAN KASALO;SABRINA PEJIÆ;VEDRANA MAJSTROVIÆ;JAKOV PRKIÆ;GORANA ROSANDIÆ;IGOR SKOKO;LUCIJA PULJAK;NIKŠA MARINOVIÆ;ANTE PRANIÆ;BLOK UMIROVLJENICI ZAJEDNO - BUZ;ANTE JUKIÆ;MARIJA NIKOLIÆ-MALORA;IVAN BILOPAVLOVIÆ;NINA BILANDŽIÆ;MARIJA MATUSINOVIÆ;DAMJAN ŠIMIÆ;JASMINKA BUBIÆ;VJERA MORNAR;MELITA PALADA;IVAN VUKO;DIJANA VIŠIÆ-VULJAN;MARKO KOVAÈEVIÆ;MARTINA MARIJANÈIÆ;FRANKO BARÈOT;DEMOKRATI, HRVATSKI LABURISTI - STRANKA RADA;SLAVKO VLADUŠIÆ;IVO SELAK;MIRA MOROVIÆ;NIKOLA BUZOLIÆ;ALEKSANDAR ZELIÆ;VIVIJANA BLAŽEVIÆ;VIŠNJA VLADUŠIÆ;NIJAZ NESLANOVIÆ;ZDRAVKO MALKIÆ;KATARINA MEŠNJAK;SINIŠA MARINKOVIÆ;VALENTINA DUJANIÆ;MARIJA MALKIÆ;ZORAN BIJELIÆ;DOMOVINSKI POKRET MIROSLAVA ŠKORE - DOMOVINSKI POKRET, HRVATSKI SUVERENISTI, BLOK ZA HRVATSKU - BLOK, HRVATSKA KONZERVATIVNA STRANKA - HKS, HRAST - POKRET ZA USPJEŠNU HRVATSKU, STRANKA UMIROVLJENIKA - SU, ZELENA LISTA;RUŽA TOMAŠIÆ;ROBERT PAULETIÆ;NIKOLA GRABOVAC;MARKO SLIŠKOVIÆ;SILVANA BURILOVIÆ CRNOV;TUGA TARLE;MARKO MILANOVIÆ LITRE;ANTE RAOS;IVANA MARIÆ;DINKO DAMJANIÆ;MATEO HAIÈMAN;MARIJA KATAVIÆ;JELENA VUKA;JOZO RIBIÈIÆ;HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ, HRVATSKA DEMOKRŠÆANSKA STRANKA - HDS;VILI BEROŠ;BRANKO BAÈIÆ;BLAŽENKO BOBAN;ANDRO KRSTULOVIÆ OPARA;MATO FRANKOVIÆ;ANTE MIHANOVIÆ;GORAN DODIG;IVAN BUDALIÆ;MARIJA VUÈKOVIÆ;PETAR ŠKORIÆ;JURE BRKAN;DANICA BARIÈEVIÆ;ANTE BAÈIÆ;NIKOLA DOBROSLAVIÆ;HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS;VALENTIN DUJMOVIÆ;TOMISLAV ANDRIJOLIÆ;TONÈI BOŽANIÆ;VEDRAN KUNICA;SRÐAN GJURKOVIÆ;MIRNA KOVAÈIÆ;MARINA VUÈKOVIÆ MATIÆ;MIHO OBRADOVIÆ;DAJANA KRESIÆ;VEDRANA JOVIÆ PULJIZ;IVANA PRIŽMIÆ;RUŽA KOVAÈEVIÆ BILIÆ;SAŠA DUJMIÆ;KLEMENT BAŠIÆ;HRVATSKA STRANKA BUDUÆNOSTI - HSB;DANIJELA ZEKIÆ;TEODORA ÈOVIÆ;MATUŠA BAKOVIÆ;IVANA KAURLOTO;ANÐELA BUŠIÆ;IVANA DUMANÈIÆ;KATJA BORZIÆ;MARICA APUÈIÆ;MARIJA MAGUŠIÆ;LJILJANA MATULOVIÆ;KORNELIJA PODGORAC;EMINA POLJIÈAK;GORDANA ŠPRAJC;IVICA ANÈIÆ;NARODNA STRANKA - REFORMISTI - REFORMISTI, HRVATSKA SELJAÈKA STRANKA BRAÆE RADIÆ - HSS BRAÆE RADIÆ, STRANKA HRVATSKIH UMIROVLJENIKA - UMIROVLJENICI - UMIROVLJENICI;DARKO MARINOVIÆ;MAJA DVORNIK;LEO PENOVIÆ;IVO VIDAK;MAGDA MARASOVIÆ;MAJA MARINIÆ-KRAGIÆ;BORIS PAIÆ;JOŠKO DVORNIK;EDDI TRLAJA;SNEŽANA PENOVIÆ;NENAD MANDIÆ;MARKO MARJANÈIÆ;MIRJANA PINTARIÆ;ŽELJKA PONGRAÈIÆ;SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP, HRVATSKA SELJAÈKA STRANKA - HSS, HRVATSKA STRANKA UMIROVLJENIKA - HSU, SNAGA - STRANKA NARODNOG I GRAÐANSKOG AKTIVIZMA - SNAGA, GRAÐANSKO-LIBERALNI SAVEZ - GLAS, ISTARSKI DEMOKRATSKI SABOR - IDS, PRIMORSKO GORANSKI SAVEZ - PGS;ARSEN BAUK;KATICA GLAMUZINA;BRANKO GRÈIÆ;IVANA MARKOVIÆ;KUZMA TOMAŠIÆ;TEO JELIÈIÆ;PERO MEMED;KATARINA GUGIÆ;KREŠIMIR KURAN;GORDANA MUHTIÆ;GORAN KOTUR;SANJA ÆURIN;JADRAN BARAÈ;ELEONORA MANDIÆ;SOCIJALISTIÈKA RADNIÈKA PARTIJA HRVATSKE - SRP;MARIO VUJEVIÆ;ANA LUNIÆ;RIZABETA REBRONJA;ŠIME GULIN;LJILJANA GALIÆ;DRAGICA ŽITKO;DRAGO MINDOLJEVIÆ;MARIJANA BEDALOV;JADRANKA JOVANOVIÆ;RATKO ROŽIÆ;JUSTINA KORDIŠ;HABIBA KUÈANIN;BORIS BOGDANIÆ;IVAN GRBEC;ŽELJKO KERUM - HRVATSKA GRAÐANSKA STRANKA;ŽELJKO KERUM;MLADEN GRDOVIÆ;IGOR STANIŠIÆ;SAŠA HORVAT;SAŠA FRANJKIÆ;DAVOR GRÈIÆ;ANTE OBAD;JURE BUÈEVIÆ;MIRANDA IVANIŠEVIÆ DVORNIK;LIDIJA BEKAVAC;IVANA SERDAREVIÆ;DIJANA LIVAJA;NATALIJA REŽIÆ;NEVENKA BEÈIÆ;ŽIVI ZID, PROMIJENIMO HRVATSKU - PH, HRVATSKA SELJAÈKA STRANKA - STJEPAN RADIÆ - HSS - SR, STRANKA IVANA PERNARA - SIP, HRVATSKA STRANKA SVIH ÈAKAVACA KAJKAVACA I ŠTOKAVACA - HSSÈKŠ, ZAGORSKA STRANKA ZA ZAGREB - ZSZ, NEZAVISNA LISTA STIPE PETRINA - NLSP;IVAN ŠIMIÆ;TONKA SKRAÈIÆ;SANJICA VLAŠIÆ;DUBRAVKA RELJA;HRVOJE KUKULJICA;ZORAN JURLIN;FILIP SENTA;GORDANA MAJOR;MARINA NJIRIÆ;MATE PLAZIBAT;KATARINA FISTONIÆ;LANA ŠEGETIN;ANTE LEDENKO;DENIS ŠEŠELJ
010;X. IZBORNA JEDINICA;;inozemstvo;država;EGIPAT;001;Biraèko mjesto broj 1 - KAIRO;VELEPOSLANSTVO REPUBLIKE HRVATSKE U ARAPSKOJ REPUBLICI EGIPAT;3, ABOU EL FEDA STREET, 11211 ZAMALEK, CAIRO, EGIPAT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;;inozemstvo;država;FINSKA;001;Biraèko mjesto broj 1 - HELSINKI;VELEPOSLANSTVO REPUBLIKE HRVATSKE U REPUBLICI FINSKOJ;KALEVANKATU 18 A, 00160 HELSINKI, FINSKA;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;;inozemstvo;država;FRANCUSKA;001;Biraèko mjesto broj 1 - PARIZ;VELEPOSLANSTVO REPUBLIKE HRVATSKE U FRANCUSKOJ REPUBLICI;7, SQUARE THIERS, 75116 PARIS, FRANCUSKA;16;16;16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;11;5;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;;inozemstvo;država;GRÈKA;001;Biraèko mjesto broj 1 - ATENA;VELEPOSLANSTVO REPUBLIKE HRVATSKE U HELENSKOJ REPUBLICI;TZAVELA 4, NEO PSYCHICO, 154 51 ATHENS, GRÈKA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;;inozemstvo;država;IRSKA;001;Biraèko mjesto broj 1 - DUBLIN;VELEPOSLANSTVO REPUBLIKE HRVATSKE U IRSKOJ;ADELAIDE CHAMBERS, PETER STREET, DUBLIN 8, IRSKA;11;11;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;;inozemstvo;država;ITALIJA;001;Biraèko mjesto broj 1 - RIM;VELEPOSLANSTVO REPUBLIKE HRVATSKE U TALIJANSKOJ REPUBLICI;VIA LUIGI BODIO 74-76, 00191 ROMA, ITALIJA;12;12;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;;inozemstvo;država;ITALIJA;002;Biraèko mjesto broj 2 - MILANO;GENERALNI KONZULAT REPUBLIKE HRVATSKE U TALIJANSKOJ REPUBLICI, MILANO;PIAZZALE LUIGI CADORNA 15/1, 20123 MILANO, ITALIJA;5;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;;inozemstvo;država;ITALIJA;003;Biraèko mjesto broj 3 - TRST;GENERALNI KONZULAT REPUBLIKE HRVATSKE U TALIJANSKOJ REPUBLICI, TRST;PIAZZA GOLDONI 9,  34122 TRIESTE, ITALIJA;4;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
010;X. IZBORNA JEDINICA;;inozemstvo;država;IZRAEL;001;Biraèko mjesto broj 1 - TEL AVIV;VELEPOSLANSTVO REPUBLIKE HRVATSKE U DRŽAVI IZRAEL;2, WEITZMAN STREET, AMOT INVESTMENT BUILDING 8TH FLOOR, 64239 TEL AVIV, IZRAEL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;;inozemstvo;država;JAPAN;001;Biraèko mjesto broj 1 - TOKYO;VELEPOSLANSTVO REPUBLIKE HRVATSKE U JAPANU;3-3-10 HIROO, SHIBUYA-KU, TOKYO 150-0012, JAPAN;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;;inozemstvo;država;KANADA;001;Biraèko mjesto broj 1 - OTTAWA;VELEPOSLANSTVO REPUBLIKE HRVATSKE U KANADI;229 CHAPEL STREET, OTTAWA, KANADA;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;;inozemstvo;država;KANADA;002;Biraèko mjesto broj 2 - MISSISSAUGA;GENERALNI KONZULAT REPUBLIKE HRVATSKE U KANADI, MISSISSAUGA;918 DUNDAS STREET E, SUITE 302, L4Y 2B8 MISSISSAUGA, ONTARIO, KANADA;54;54;54;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;25;2;1;0;0;0;0;1;0;0;0;0;0;1;18;12;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;;inozemstvo;država;KATAR;001;Biraèko mjesto broj 1 - DOHA;VELEPOSLANSTVO REPUBLIKE HRVATSKE U DRŽAVI KATAR;WADI AL HUMRA 807 ST. SAHA 96, BUILDING NO. 3,  AL DAFNA AREA, DOHA, KATAR,  P.O. BOX 23150;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;;inozemstvo;država;KINA;001;Biraèko mjesto broj 1 - PEKING;VELEPOSLANSTVO REPUBLIKE HRVATSKE U NARODNOJ REPUBLICI KINI;VILLA 5-2, QIJIAYUAN DIPLOMATIC COMPOUND, NO. 9 JIANGUOMENWAI STREET, CHAOYANG DISTRICT, 100600 BEIJING, NR KINA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
010;X. IZBORNA JEDINICA;;inozemstvo;država;KOSOVO;001;Biraèko mjesto broj 1 - PRIŠTINA;VELEPOSLANSTVO REPUBLIKE HRVATSKE U REPUBLICI KOSOVO;FEHMI AGANI 125, PRISHTINË, KOSOVO;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
