Rbr IJ;Naziv izborne jedinice;Rbr.županije;Županija;Oznaka Gr/Op/Dr;Grad/opæina/država;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno biraèa;Glasovalo biraèa;Glasovalo biraèa (po listiæima);Važeæi listiæi;Nevažeæi listiæi;DRAGANA JECKOV;SINIŠA LJUBOJEVIÆ;SRÐAN MILAKOVIÆ;BORIS MILOŠEVIÆ;MILORAD PUPOVAC;JOVICA RADMANOVIÆ
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;012;BIRAÈKO MJESTO BROJ 2 – SVETI MARTIN NA MURI;OSNOVNA ŠKOLA SVETI MARTIN NA MURI, UÈIONICA BROJ 1;TRG SV. MARTINA 4;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;013;BIRAÈKO MJESTO BROJ 5 – ŠTRIGOVA;VATROGASNI DOM - DVORANA DESNO;ŠTRIGOVA 10;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;014;BIRAÈKO MJESTO BROJ 118 - OSIJEK;OPÆINSKI SUD U OSIJEKU;EUROPSKA AVENIJA 7;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;015;BIRAÈKO MJESTO BROJ 28 – NAŠICE;ZGRADA GRADSKE UPRAVE GRADA NAŠICA, U PREDVORJU ZGRADE;TRG DR. FRANJE TUÐMANA 7;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;016;BIRAÈKO MJESTO BROJ 18 – VLAPOVO;OSNOVNA ŠKOLA MATIJE PETRA KATANÈIÆA;I. L. RIBARA 3;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;017;BIRAÈKO MJESTO BROJ 31 – VIROVITICA;OSNOVA ŠKOLA „VLADIMIRA NAZORA“, UÈIONICA 8;TOMAŠA MASARYKA 21;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;018;BIRAÈKO MJESTO BROJ 27 – SLATINA;PROSTORIJE GRADSKE UPRAVE GRADA SLATINE-PREDVORJE;TRG S. JOSIPA 10;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;019;BIRAÈKO MJESTO BROJ 1 - SLAVONSKI BROD;ULICA PETRA KREŠIMIRA IV, BR. 1;ZGRADA BRODSKO-POSAVSKE ŽUPANIJE;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;020;BIRAÈKO MJESTO BROJ 2 – NOVA GRADIŠKA;TRG KRALJA TOMISLAVA 1;VELIKA GRADSKA VIJEÆNICA;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;021;BIRAÈKO MJESTO BROJ 7 - POŽEGA;ZGRADA POŽEŠKO-SLAVONSKE ŽUPANIJE;ŽUPANIJSKA CESTA 7;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;022;BIRAÈKO MJESTO BROJ 3 - VINKOVCI;GRADSKA UPRAVA;BANA JELAÈIÆA 1;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;023;BIRAÈKO MJESTO BROJ 4 – VUKOVAR;VELEUÈILIŠTE LAVOSLAV RUŽIÈKA;ŽUPANIJSKA 50;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;024;BIRAÈKO MJESTO BROJ 5 - ŽUPANJA;OSNOVNA ŠKOLA IVANA KOZARACA;DR. FRANJE RAÈKOG 30;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;025;BIRAÈKO MJESTO BROJ 70 – SISAK;U PROSTORIJAMA SJEDIŠTA SISAÈKO-MOSLAVAÈKE ŽUPANIJE;ULICA STJEPANA I ANTUNA RADIÆA BROJ 36;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;026;BIRAÈKO MJESTO BROJ 94 - KARLOVAC;KARLOVAC;TRG HRVATSKIH BRANITELJA 4, KARLOVAC;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;027;BIRAÈKO MJESTO BROJ 23 – OGULIN;NOVA ŠPORTSKA DVORANA PRI OŠ IVANE BRLIÆ MAŽURANIÆ;OGULIN;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;028;BIRAÈKO MJESTO BROJ 9 – BAKAR;PROSTORIJE GRADSKE VIJEÆNICE, PRIMORJE 39;BAKAR;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;029;BIRAÈKO MJESTO BROJ 16 - PAZIN-DREŠÆEVKA;SPOMEN DOM;ŠETALIŠTE PAZINSKE GIMNAZIJE 3A, PAZIN;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;030;BIRAÈKO MJESTO BROJ 52 – PULA-POLA;OSNOVNA ŠKOLA CENTAR;DANTEOV TRG 2, PULA;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;031;BIRAÈKO MJESTO BROJ 10 - UMAG;OSNOVNA ŠKOLA MARIJA I LINA;ŠKOLSKA 14;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;032;BIRAÈKO MJESTO BROJ 102 - DOLAC;PRVA RIJEÈKA GIMNAZIJA;FRANA KURELCA 1, RIJEKA;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;033;BIRAÈKO MJESTO BROJ 1 – MALI LOŠINJ;RIVA LOŠINJSKIH KAPETANA 7;MALI LOŠINJ;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;034;BIRAÈKO MJESTO BROJ 10 – KRK;SPORTSKA DVORANA OSNOVNE ŠKOLE FRAN KRSTO FRANKOPAN;TRG KRÈKIH GLAGOLJAŠA 1, KRK;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;035;BIRAÈKO MJESTO BROJ 15 – OPATIJA;KULTURNI DOM ZORA;NIKOLA TESLE 2;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;036;BIRAÈKO MJESTO BROJ 915 - ZADAR;OSNOVNA ŠKOLA PETRA PRERADOVIÆA;ULICA MIHOVILA PAVLINOVIÆA 2;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;037;BIRAÈKO MJESTO BROJ 901 - BIOGRAD NA MORU;OSNOVNA ŠKOLA BIOGRAD NA MORU;BIOGRAD NA MORU;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;038;BIRAÈKO MJESTO BROJ 901 - VIR;OSNOVNA ŠKOLA PRIVLAKA, PODRUÈNA ŠKOLA VIR;VIR;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;039;BIRAÈKO MJESTO BROJ 901 - PAG;PROSTORIJE GRADSKE VIJEÆNICE, PAG;BRANIMIROVA OBALA 1;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;040;BIRAÈKO MJESTO BROJ 901 - PREKO;PUÈKO OTVORENO UÈILIŠTE, DOM NA ŽALU;MAGAZIN 8;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;041;BIRAÈKO MJESTO BROJ 903 - ŠIBENIK;PROSTORIJE KREŠIMIROVOG DOMA;TRG PALIH BRANITELJA DOMOVINSKOG RATA 1, ŠIBENIK;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;042;BIRAÈKO MJESTO BROJ 901 - VODICE;PROSTORIJE OSNOVNE ŠKOLE VODICE (UÈIONICA 6 PRIZEMLJE);MIÆIN STANKA BB;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;043;BIRAÈKO MJESTO BROJ 901 - DRNIŠ;PROSTORIJE SREDNJE ŠKOLE U DRNIŠU;POLJANA 1;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;044;BIRAÈKO MJESTO BROJ 901 - SINJ;ZGRADA GRADA SINJA;DRAGAŠEV PROLAZ 10;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;045;BIRAÈKO MJESTO BROJ 901 - TROGIR;PROSTORIJE TRAVARICA, SSŠ BLAŽ JURAJ TROGIRANIN;FRANJE TUÐMANA;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;046;BIRAÈKO MJESTO BROJ 903 - GOSPIÆ;ZGRADA GIMNAZIJE GOSPIÆ;BUDAÈKA 24;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;047;BIRAÈKO MJESTO BROJ 901 - NOVALJA;ZGRADA GRADSKOG MUZEJA NOVALJA - PRIZEMLJE;ZVONIMIROVA 27;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;048;BIRAÈKO MJESTO BROJ 910 - SPLIT;SPLIT, ZGRADA UREDA DRŽAVNE UPRAVE SPLIT;VUKOVARSKA 1;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;049;BIRAÈKO MJESTO BROJ 907 - DUBROVNIK;ZGRADA OPÆINSKOG SUDA U DUBROVNIKU;DR. ANTE STARÈEVIÆA 23, SOBA BROJ 1;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;050;BIRAÈKO MJESTO BROJ 902 - METKOVIÆ;ZGRADA OPÆINSKOG SUDA U METKOVIÆU;A. HEBRANGA 9;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;051;BIRAÈKO MJESTO BROJ 901 - KORÈULA;ZGRADA CENTRA ZA KULTURU KORÈULA;PROSTORIJA 2;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;052;BIRAÈKO MJESTO BROJ 902 - MAKARSKA;ZGRADA GRADA MAKARSKE;OBALA KRALJA TOMISLAVA 1;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;053;BIRAÈKO MJESTO BROJ 901 - IMOTSKI;OSNOVNA ŠKOLA STJEPANA RADIÆA;IMOTSKI;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;054;BIRAÈKO MJESTO BROJ 901 - STARI GRAD;OSNOVNA ŠKOLA PETAR HEKTOROVIÆ;STARI GRAD;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;055;BIRAÈKO MJESTO BROJ 901 - SUPETAR;SREDNJA ŠKOLA BRAÈ;KRALJA PETRA KREŠIMIRA IV 2;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;056;BIRAÈKO MJESTO BROJ 902 - VIS;ZGRADA GRADA  VISA;TRG 30. SVIBNJA 1992. BR. 2/I. KAT;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;057;BIRAÈKO MJESTO BROJ 901 - ŠOLTA;PROSTORIJE DOMA KULTURE;GROHOTE;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;058;BIRAÈKO MJESTO BROJ 901 - VRGORAC;VIŠENAMJENSKA DVORANA U PRIZEMLJU ZGRADE GRADSKE UPRAVE GRADA VRGORCA;ULICA TINA UJEVIÆA BR. 8;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;059;BIRAÈKO MJESTO BROJ 1 - ZAGREB;GRADSKA UPRAVA GRADA ZAGREBA;ZAGREB, TRG STJEPANA RADIÆA 1, ISTOÈNI ULAZ, PRIZEMLJE;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;060;BIRAÈKO MJESTO BROJ 901 - ZAGREB;ZATVOR;ZAGREB, DR. LUJE NALETILIÆA 1;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;061;BIRAÈKO MJESTO BROJ 901 - ZAGREB;ZATVORSKA BOLNICA;ZAGREB, SVETOŠIMUNSKA 107;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;062;BIRAÈKO MJESTO BROJ 901 - LEPOGLAVA;KAZNIONICA;LEPOGLAVA, HRVATSKIH PAVLINA 1;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;063;BIRAÈKO MJESTO BROJ 901 - VELIKA GORICA;ZATVOR;VELIKA GORICA, BRAÆE RADIÆA 105;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;064;BIRAÈKO MJESTO BROJ 901 - POŽEGA;ZATVOR;POŽEGA, OSJEÈKA 77;1;1;1;1;0;0;0;0;0;1;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;065;BIRAÈKO MJESTO BROJ 901 - BJELOVAR;ZATVOR;BJELOVAR, ŠETALIŠTE DR. IVŠE LEBOVIÆA 40;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;066;BIRAÈKO MJESTO BROJ 901 - GOSPIÆ;ZATVOR;GOSPIÆ, SENJSKIH ŽRTAVA 15;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;067;BIRAÈKO MJESTO BROJ 901 - KARLOVAC;ZATVOR;KARLOVAC, JURJA HAULIKA 1;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;068;BIRAÈKO MJESTO BROJ 901 - OSIJEK;ZATVOR;OSIJEK, KARDINALA ALOJZIJA STEPINCA 8A;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;069;BIRAÈKO MJESTO BROJ 912 - PULA-POLA;ZATVOR;PULA, S. S. KRANJÈEVIÆA 6;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;070;BIRAÈKO MJESTO BROJ 901 - RIJEKA;ZATVOR;ŽRTAVA FAŠIZMA 5;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;071;BIRAÈKO MJSETO BROJ 901 - SISAK;ZATVOR;SISAK, RIMSKA 19;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;072;BIRAÈKO MJESTO BROJ 901 - SPLIT;ZATVOR;SOLIN, DRAÈEVAC 2C;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;073;BIRAÈKO MJESTO BROJ 901 - ŠIBENIK;ZATVOR;ŠIBENIK, KARLA VIPAUCA 1;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;074;BIRAÈKO MJESTO BROJ 901 - VARAŽDIN;ZATVOR;VARAŽDIN, BRAÆE RADIÆA 4;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;075;BIRAÈKO MJESTO BROJ 901 - ZADAR;ZATVOR;ZADAR, ZORE DALMATINSKE 1;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;076;BIRAÈKO MJESTO BROJ 901 - POPOVAÈA;ZATVOR;POPOVAÈA, LIPOVEÈKA 22;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;077;BIRAÈKO MJESTO BROJ 901 - GLINA;ZATVOR;GLINA, VINOGRADSKA 2;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;078;BIRAÈKO MJESTO BROJ 905 - ZAGREB;DOM ZA STARIJE I NEMOÆNE OSOBE KSAVER;NEMETOVA 2;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;079;BIRAÈKO MJESTO BROJ 901 - LOBOR;DOM ZA ODRASLE OSOBE LOBOR-GRAD;MARKUŠBRIJEG 131;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;080;BIRAÈKO MJESTO BROJ 901 - ODRA;DOM ZA STARIJE I NEMOÆNE OSOBE  KUÆA SV. FRANJE;ULICA SV. IZIDORA 5;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;081;BIRAÈKO MJESTO BROJ 901 - JALŽABET;DOM ZA PSIHIÈKI BOLESNE ODRASLE OSOBE BISTRIÈAK;VARAŽDINSKA 84;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;082;BIRAÈKO MJESTO BROJ 901 - LJESKOVICA;DOM ZA ODRASLE OSOBE LJESKOVICA;ULICA JOSIPA KNEŽEVIÆA 41;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;083;BIRAÈKO MJESTO BROJ 901 - NUŠTAR;DOM ZA ODRASLE OSOBE NUŠTAR;VATROSLAVA LISINSKOG 1/A;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;084;BIRAÈKO MJESTO BROJ 902 - SPLIT;DOM ZA STARIJE I NEMOÆNE OSOBE SPLIT;IVANA PLEMENITOG ZAJCA 2;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;085;BIRAÈKO MJESTO BROJ 901 - VIS;DOM ZA STARIJE I NEMOÆNE OSOBE VIS;S.S. KRANJÈEVIÆA 4;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;086;BIRAÈKO MJESTO BROJ 903 - SPLIT;DOM ZA STARIJE I NEMOÆNE OSOBE LOVRET;STARÈEVIÆEVA 19;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;087;BIRAÈKO MJESTO BROJ 902 - ZAGREB;VP 3352;ZAGREB, ILICA 256B;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;088;BIRAÈKO MJESTO BROJ 905 - PULA;BROD CHAMPION ISTRA;PULA;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;089;BIRAÈKO MJESTO BROJ 912 - ZADAR;BROD VINJERAC;ZADAR;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;090;BIRAÈKO MJESTO BROJ 909 - SPLIT;BROD TROGIR;SPLIT;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;091;BIRAÈKO MJESTO BROJ 903 - DUBROVNIK;BROD AP ARGOSY;DUBROVNIK;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;;država;HRVATSKA;092;BIRAÈKO MESTO BROJ 6 - DELNICE;ZGRADA ŠUMARIJE;PETRA KREŠIMIRA IV KBR. 53;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;inozemstvo;država;IRSKA;001;Biraèko mjesto broj 1 - DUBLIN;VELEPOSLANSTVO REPUBLIKE HRVATSKE U IRSKOJ;ADELAIDE CHAMBERS, PETER STREET, DUBLIN 8, IRSKA;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;inozemstvo;država;ITALIJA;001;Biraèko mjesto broj 1 - RIM;VELEPOSLANSTVO REPUBLIKE HRVATSKE U TALIJANSKOJ REPUBLICI;VIA LUIGI BODIO 74-76, 00191 ROMA, ITALIJA;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;inozemstvo;država;ITALIJA;002;Biraèko mjesto broj 2 - MILANO;GENERALNI KONZULAT REPUBLIKE HRVATSKE U TALIJANSKOJ REPUBLICI, MILANO;PIAZZALE LUIGI CADORNA 15/1, 20123 MILANO, ITALIJA;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;inozemstvo;država;ITALIJA;003;Biraèko mjesto broj 3 - TRST;GENERALNI KONZULAT REPUBLIKE HRVATSKE U TALIJANSKOJ REPUBLICI, TRST;PIAZZA GOLDONI 9,  34122 TRIESTE, ITALIJA;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;inozemstvo;država;IZRAEL;001;Biraèko mjesto broj 1 - TEL AVIV;VELEPOSLANSTVO REPUBLIKE HRVATSKE U DRŽAVI IZRAEL;2, WEITZMAN STREET, AMOT INVESTMENT BUILDING 8TH FLOOR, 64239 TEL AVIV, IZRAEL;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;inozemstvo;država;JAPAN;001;Biraèko mjesto broj 1 - TOKYO;VELEPOSLANSTVO REPUBLIKE HRVATSKE U JAPANU;3-3-10 HIROO, SHIBUYA-KU, TOKYO 150-0012, JAPAN;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;inozemstvo;država;KANADA;001;Biraèko mjesto broj 1 - OTTAWA;VELEPOSLANSTVO REPUBLIKE HRVATSKE U KANADI;229 CHAPEL STREET, OTTAWA, KANADA;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;inozemstvo;država;KANADA;002;Biraèko mjesto broj 2 - MISSISSAUGA;GENERALNI KONZULAT REPUBLIKE HRVATSKE U KANADI, MISSISSAUGA;918 DUNDAS STREET E, SUITE 302, L4Y 2B8 MISSISSAUGA, ONTARIO, KANADA;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;inozemstvo;država;KATAR;001;Biraèko mjesto broj 1 - DOHA;VELEPOSLANSTVO REPUBLIKE HRVATSKE U DRŽAVI KATAR;WADI AL HUMRA 807 ST. SAHA 96, BUILDING NO. 3,  AL DAFNA AREA, DOHA, KATAR,  P.O. BOX 23150;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;inozemstvo;država;KINA;001;Biraèko mjesto broj 1 - PEKING;VELEPOSLANSTVO REPUBLIKE HRVATSKE U NARODNOJ REPUBLICI KINI;VILLA 5-2, QIJIAYUAN DIPLOMATIC COMPOUND, NO. 9 JIANGUOMENWAI STREET, CHAOYANG DISTRICT, 100600 BEIJING, NR KINA;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;inozemstvo;država;KOSOVO;001;Biraèko mjesto broj 1 - PRIŠTINA;VELEPOSLANSTVO REPUBLIKE HRVATSKE U REPUBLICI KOSOVO;FEHMI AGANI 125, PRISHTINË, KOSOVO;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;inozemstvo;država;MAÐARSKA;001;Biraèko mjesto broj 1 - BUDIMPEŠTA;VELEPOSLANSTVO REPUBLIKE HRVATSKE U MAÐARSKOJ;MUNKÁCSY MIHÁLY U. 15., 1063 BUDAPEST, MAÐARSKA;1;1;1;1;0;0;1;0;1;1;0
012;XII. IZBORNA JEDINICA;;inozemstvo;država;MAÐARSKA;002;Biraèko mjesto broj 2 - PEÈUH;GENERALNI KONZULAT REPUBLIKE HRVATSKE U MAÐARSKOJ, PEÈUH;IFJUSAG 11, 7624 PECS, MAÐARSKA;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;inozemstvo;država;NIZOZEMSKA;001;Biraèko mjesto broj 1 - HAAG;VELEPOSLANSTVO REPUBLIKE HRVATSKE U KRALJEVINI NIZOZEMSKOJ;SURINAMESTRAAT 11, 2585 GG DEN HAAG, NIZOZEMSKA;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;inozemstvo;država;NORVEŠKA;001;Biraèko mjesto broj 1 - OSLO;VELEPOSLANSTVO REPUBLIKE HRVATSKE U KRALJEVINI NORVEŠKOJ;DRAMMENSVEIEN 82, 0244 OSLO, NORVEŠKA;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;inozemstvo;država;NJEMAÈKA;001;Biraèko mjesto broj 1 - BERLIN;VELEPOSLANSTVO REPUBLIKE HRVATSKE U SAVEZNOJ REPUBLICI NJEMAÈKOJ;AHORNSTRAßE 4, 10787 BERLIN, SR NJEMAÈKA;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;inozemstvo;država;NJEMAÈKA;002;Biraèko mjesto broj 2 - BERLIN;VELEPOSLANSTVO REPUBLIKE HRVATSKE U SAVEZNOJ REPUBLICI NJEMAÈKOJ;AHORNSTRAßE 4, 10787 BERLIN, SR NJEMAÈKA;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;inozemstvo;država;NJEMAÈKA;003;Biraèko mjesto broj 3 - DÜSSELDORF;GENERALNI KONZULAT REPUBLIKE HRVATSKE U SAVEZNOJ REPUBLICI NJEMAÈKOJ, DÜSSELDORF;CARLSPLATZ 14-15, 40213 DÜSSELDORF, SR NJEMAÈKA;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;inozemstvo;država;NJEMAÈKA;004;Biraèko mjesto broj 4 - DÜSSELDORF;GENERALNI KONZULAT REPUBLIKE HRVATSKE U SAVEZNOJ REPUBLICI NJEMAÈKOJ, DÜSSELDORF;CARLSPLATZ 14-15, 40213 DÜSSELDORF, SR NJEMAÈKA;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;inozemstvo;država;NJEMAÈKA;005;Biraèko mjesto broj 5 - FRANKFURT;GENERALNI KONZULAT REPUBLIKE HRVATSKE U SAVEZNOJ REPUBLICI NJEMAÈKOJ, FRANKFURT;AM WEINGARTEN 25, 60487 FRANKFURT/M, SR NJEMAÈKA;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;;inozemstvo;država;NJEMAÈKA;006;Biraèko mjesto broj 6 - FRANKFURT;GENERALNI KONZULAT REPUBLIKE HRVATSKE U SAVEZNOJ REPUBLICI NJEMAÈKOJ, FRANKFURT;AM WEINGARTEN 25, 60487 FRANKFURT/M, SR NJEMAÈKA;0;0;0;0;0;0;0;0;0;0;0
