Rbr IJ;Naziv izborne jedinice;Rbr.županije;Županija;Oznaka Gr/Op/Dr;Grad/opæina/država;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno biraèa;Glasovalo biraèa;Glasovalo biraèa (po listiæima);Važeæi listiæi;Nevažeæi listiæi;AUTOHTONA - HRVATSKA STRANKA PRAVA - A - HSP;JASENKO KARDUM;JOSIP ZLATARIÆ;DOBRILA KUDUZ;ŽELJKA ARTUKOVIÆ;ANTONIO GRGIÆ;LIDIJA TOMASY;DRAGOLJUB SLEPÈEVIÆ;ZDENKA BEBEK;DRAGO-MIRKO RASKOVIÈ;KRISTINA ŠKARIÈIÆ;DAMIR PATRÈEVIÆ;FRANJO POBI;KATA KARDUM;JOSIP ABRAMOVIÆ;MOST NEZAVISNIH LISTA - MOST;PETAR KOPUNOVIÆ-LEGETIN;MARIJA ÈAÈIÆ;VIKTOR ŠKARO;IRENA GLUHAK FOREMPOHER;DENIS AMBRUŠ;SANDRA ŽIVKOVIÆ;IVAN KNEŽEVIÆ;MARIJA DUJIÆ;JULIJE ŠOLTIÆ;IVONA DUVNJAK;VERICA STRMEÈKI;GORDAN SLAÈANAC;MIRANDA PETERKO;MIROSLAV ŠIMIÆ;MOŽEMO! - POLITIÈKA PLATFORMA, NOVA LJEVICA - NL, RADNIÈKA FRONTA - RF, ODRŽIVI RAZVOJ HRVATSKE - ORAH, ZAGREB JE NAŠ!, ZA GRAD;IVAN CINGEL;MARIJANA RADMILOVIÆ;MARIO JURIŠIÆ;VESNA JANKOVIÆ;DEJAN MATKOVIÆ;ZORAN JAJALO;TAJANA ILIÆ;ZORISLAV ŠUBARIÆ;JADRANKA PINTARIÆ;RENATA STOŠIÆ;SVJETLANA EVIÆ;ZLATKO BRAÈUN;VALENTINA KOROSKOSKI;GORAN BOŽIÈEVIÆ;NEOVISNI ZA HRVATSKU - NHR, HRVATSKA STRANKA PRAVA - HSP, GENERACIJA OBNOVE - GO;DRAGO MARKOVIÆ;MATO BUBAŠ;DIJANA KRIŠTO;MIHAELA GRGIÆ;FRANJO KRALJIK;DRAŽEN JALOVIÈAR;SANDRA ORŠIKIÆ-STANKOVIÆ;DAMIR KALADIÆ;MARA FIKET;ANA BALATINAC;TEA PEJAK;NIKICA KRPAN;TOMISLAV VUKADIN;MIRKO PRITIŠANAC;STRANKA S IMENOM I PREZIMENOM, PAMETNO, FOKUS;ANDREA GROSS-BOŠKOVIÆ;DARIO VRBASLIJA;BRANKO KASALO;NATAŠA BEK;TOMISLAV VUKOVSKI;ANTUN ROHTEK;IVICA MANDARIÆ;VANJA BUNJEVAC;IVAN VRANJEŠ;DANIJELA DRAGAN;ENA KANIŽA;LIVIJA PRIBANIÆ;TANJA PARIS;DANIJEL KÜFNER;BLOK UMIROVLJENICI ZAJEDNO - BUZ;MIROSLAV BEM;DARKO HRIBERSKI;EMA ŠTIGLIÆ;BRANKO ŠIPRAGA;IVA ŠTIGLIÆ;VERICA ŠTRKALJ;DUBRAVKO ULAMA;MIROSLAV MIRT;ENIZ OSMANOVIÆ;FRANJO JAGIÆ;HRVOJE PUŠIÆ;ERMINKA DAUTBEGOVIÆ;ANA MEKOVEC;LIDIJA PETRINOVIÆ;BRANITELJSKO DOMOLJUBNA STRANKA HRVATSKE - BDSH, HRVATSKA BRANITELJSKA PUÈKA STRANKA - HBPS;IVICA BRLETIÆ;MARIJANA BOŠNJAK;JOZO FLEGAR;TOMISLAV KRUHONJA;ŽELJKO LUKAÈEVIÆ;ZORAN BRKIÆ;LUKA BUDIÆ;PETAR LEŠINA;ERNA KRUHONJA;STANKO RAJÈIÆ;JOZEFINA KLARIÆ;ANKICA MATIJEVIÆ;ANKICA PRANJIÆ;SNJEŽANA BILKIÆ;DEMOKRATI, HRVATSKI LABURISTI - STRANKA RADA;HRVOJE NEKIÆ;NATAŠA DORIÆ;MIRKO MESIÆ;ZORKO ŠIMUNIÆ;LIDIJA PAJC;ALEKSANDAR MUHAREMOVIÆ;DRAŽEN RAJHER;FILIP GLOGOŠKI;SUZANA ÈORDAŠ;ANTONIJA KANDIÆ;ZDENKO KUPANOVAC;JASMINKA BELAK;ANTONIJA KALAZIÆ;DARKO SKORUP;DOMOVINSKI POKRET MIROSLAVA ŠKORE - DOMOVINSKI POKRET, HRVATSKI SUVERENISTI, BLOK ZA HRVATSKU - BLOK, HRVATSKA KONZERVATIVNA STRANKA - HKS, HRAST - POKRET ZA USPJEŠNU HRVATSKU, STRANKA UMIROVLJENIKA - SU, ZELENA LISTA;VESNA VUÈEMILOVIÆ;MARIO RADIÆ;KREŠIMIR BUBALO;DANIEL SPAJIÆ;ŽELJKO ŠPIRANOVIÆ;MARTINA MESAREK;MARTA SOLDO;IVAN MATIÆ;STIPO MLINARIÆ;ZVONKO PONGRAC;JOSIP KNEŽEVIÆ;KATJA MIHALJEVIÆ;IVANA STUBIÈAR;BERNARDICA JURETIÆ ROŽMAN;HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ;IVAN ANUŠIÆ;JOSIP ÐAKIÆ;IVAN RADIÆ;NATAŠA TRAMIŠAK;MARKO PAVIÆ;VESNA BEDEKOVIÆ;JOSIP ŠKORIÆ;HRVOJE ŠIMIÆ;MARIN MANDARIÆ;IGOR FAZEKAŠ;ZORAN ÐUROKOVIÆ;GORAN IVANOVIÆ;STIPAN ŠAŠLIN;IGOR ANDROVIÆ;HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS, HRVATSKA SELJAÈKA STRANKA BRAÆE RADIÆ - HSS BRAÆE RADIÆ;IVAN VRDOLJAK;IVAN VRKIÆ;ZORAN VINKOVIÆ;STJEPAN ÈURAJ;ŽANA GAMOŠ;IVAN BEGOVIÆ;SRETEN BALJAK;NENAD PERIÆ;TANJA PAUN;ANKICA MANDIÆ;BOSILJKO ZDILAR;MARIN BABIÆ;GORAN ÐANIÆ;DINKO BURIÆ;HRVATSKA STRANKA REDA - HSR;ZORAN KOMARIÆ;IVANA GREIF;DRAGAN STOJANOVIÆ;ANA DUGA;ŽELJKO ŠPAN;RADMILA ŠANDOR;ROMAN JURLINA;SILVANO STARÈIÆ;ANKICA DUGA;JOSIP HORVAT;JELENA STOJANOVIÆ;MARKO SABO;ANA MARIJA VAŠTAG;ZLATKO PINTARIÆ;NARODNA STRANKA - REFORMISTI - REFORMISTI;SLAÐAN STANUŠIÆ;VESNA GANTNER;ZORAN KLEMEN;KATICA VRBEŠIÆ;IVANA BOROVEC;MIRNA HORVAT;RANKO GANTNER;VINKO PAŽIN;VLADIMIR HOLI;ZDRAVKO HUDLER;MLADEN HUZJAK;MAJA PINTARIÆ;TOMISLAV HAJDUK;ANAMARIJA-MILENA KRPETA;SNAGA SLAVONIJE I BARANJE - Snaga SiB;VLADIMIR ŠIŠLJAGIÆ;IRENA MIKIÆ BREZINA;ZVJEZDANA TUMA-PAVLOV;IVICA TOMAŠIÈEVIÆ;DINO TIJARDOVIÆ;FRIDA MIKIÆ;ROBERT SMJEŠKA;MIRJANA MIŠKOVIÆ;ANDRIJA POZDEROVIÆ;ZVONKO PLAVÈIÆ;HRVOJE LUKAÈEVIÆ;ŽELJKO FRANJIÆ;MIRJANA MASLIÆ;RUŽICA GRIGIÆ;SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP, HRVATSKA SELJAÈKA STRANKA - HSS, HRVATSKA STRANKA UMIROVLJENIKA - HSU, SNAGA - STRANKA NARODNOG I GRAÐANSKOG AKTIVIZMA - SNAGA, GRAÐANSKO-LIBERALNI SAVEZ - GLAS, ISTARSKI DEMOKRATSKI SABOR - IDS, PRIMORSKO GORANSKI SAVEZ - PGS;SABINA GLASOVAC;DOMAGOJ HAJDUKOVIÆ;ROMANA NIKOLIÆ;MATE VUKUŠIÆ;TOMISLAV ŽAGAR;ANA-MARIJA PETIN;ENISA KIFER;EMICA TIVANOVAC;DRAGAN JOVANIÆ;DARIJA KRZNARIÆ;BORIS PILIŽOTA;BRUNO ZORIÆ;JOSIP MATKOV;SAMIR HAJ BARAKAT;STRANKA HRVATSKI VIDIK - SHV;KRISTINA BITE;STJEPAN AÈ;MELITA KRÈELIÆ;STJEPAN EFINGER;TOMISLAV KRÈELIÆ;ZLATKO ERNJEŠ;JASMINA HMELINA;MIRNA BAKIJA;MLADEN BAKIJA;BRANKA NESTIÆ;ANNA MANTOVANI;STJEPAN MRAVLINÈIÆ;DOMAGOJ ERNJEŠ;ANTONIO ERNJEŠ;ŽIVI ZID, PROMIJENIMO HRVATSKU - PH, HRVATSKA SELJAÈKA STRANKA - STJEPAN RADIÆ - HSS - SR, STRANKA IVANA PERNARA - SIP, HRVATSKA STRANKA SVIH ÈAKAVACA KAJKAVACA I ŠTOKAVACA - HSSÈKŠ, ZAGORSKA STRANKA ZA ZAGREB - ZSZ, NEZAVISNA LISTA STIPE PETRINA - NLSP;JURICA JUKIÆ;STANIŠA ŽARKOVIÆ;SLAVEN HORVAT;ZDRAVKO PODGAJAC;MIROSLAV JOCKOV;ÐURÐICA ANTUNOVIÆ;GEORG GRUBIÆ;VANDA JOSIÆ;MARKO MAÈAK;LIDIJA DUJMOVIÆ;SNJEŽANA ÐERFI;JASMINKA BEŠIROVIÆ;MARICA BABIÆ;ÐEMAL BRATIÆ
004;IV. IZBORNA JEDINICA;10;VIROVITIÈKO-PODRAVSKA ŽUPANIJA;grad;SLATINA;022;SLATINA;OSNOVNA ŠKOLA JOSIPA KOZARCA;NIKOLE ŠUBIÆA ZRINSKOG 2;646;242;242;238;4;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;6;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;8;0;5;7;0;0;0;1;0;0;0;0;1;1;107;14;7;0;0;0;2;0;0;0;31;0;1;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;7;0;1;7;10;2;1;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;2;0;0;0;0;0;0;0;0;0;0;1
004;IV. IZBORNA JEDINICA;10;VIROVITIÈKO-PODRAVSKA ŽUPANIJA;grad;SLATINA;023;SLATINA;OSNOVNA ŠKOLA JOSIPA KOZARCA;NIKOLE ŠUBIÆA ZRINSKOG 2;697;301;301;298;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;12;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;7;1;4;3;0;0;0;0;1;0;2;0;1;1;124;13;2;0;0;0;1;0;0;0;37;3;0;0;30;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;1;0;82;14;1;1;2;11;1;0;0;6;14;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;1;0;0;0;1;0
004;IV. IZBORNA JEDINICA;10;VIROVITIÈKO-PODRAVSKA ŽUPANIJA;grad;SLATINA;024;SLATINA;OSNOVNA ŠKOLA JOSIPA KOZARCA;NIKOLE ŠUBIÆA ZRINSKOG 2;684;320;320;317;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;1;0;0;6;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;15;0;13;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;11;2;4;1;0;0;0;0;1;0;0;0;0;2;144;7;2;0;0;0;1;0;0;0;89;0;0;0;17;3;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;81;13;8;0;10;17;1;0;0;0;17;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0
004;IV. IZBORNA JEDINICA;10;VIROVITIÈKO-PODRAVSKA ŽUPANIJA;grad;SLATINA;025;SLATINA;OSNOVNA ŠKOLA EUGENA KUMIÈIÆA;DOBRIŠE CESARIÆA 24;975;436;436;427;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;3;0;0;1;0;0;0;0;0;0;0;0;0;18;0;12;0;0;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;15;1;9;3;1;0;0;0;1;2;1;0;0;2;192;28;2;0;1;1;1;0;1;0;49;0;1;0;59;4;0;0;0;0;1;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;121;14;5;0;9;28;2;5;0;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0
004;IV. IZBORNA JEDINICA;10;VIROVITIÈKO-PODRAVSKA ŽUPANIJA;grad;SLATINA;026;SLATINA;"DOM MJESNOG ODBORA ""VLADIMIR NAZOR""";SLATINA;809;333;333;327;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;1;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;9;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;21;1;8;1;0;0;1;0;0;0;0;0;1;3;159;13;7;1;0;0;6;0;1;0;39;0;0;0;35;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;46;13;2;0;2;3;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;0;0;0;0;0;0;1;0;0;0;0;0;0
004;IV. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;VALPOVO;001;VALPOVO;ŠUMARIJA VALPOVO;ULICA BANA JOSIPA JELAÈIÆA 4;588;266;266;263;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1;2;0;0;0;0;0;0;0;1;0;0;0;2;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;2;1;4;0;0;0;0;0;1;0;0;1;0;1;100;49;0;0;2;1;1;1;2;0;1;0;12;0;0;42;4;0;0;0;1;0;0;0;0;0;3;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;53;11;11;0;0;0;0;0;3;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;1;0;0;0;0;1;0;0;0;0;0
004;IV. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;VALPOVO;002;VALPOVO;DVORAC D.O.O. VALPOVO;MATIJE ANTUNA RELJKOVIÆA 16;588;289;289;284;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11;3;0;1;0;0;0;0;0;0;0;0;0;0;1;8;0;2;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;4;1;1;0;0;0;0;0;1;0;0;0;0;3;110;58;0;0;1;0;0;0;1;0;0;4;10;0;1;29;2;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;17;13;0;0;0;0;0;15;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;1;0;0;0;0;0;0
004;IV. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;VALPOVO;003;VALPOVO;SREDNJA ŠKOLA VALPOVO;ULICA DR. FRANJE TUÐMANA 2;612;334;334;331;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;3;2;1;0;1;0;0;0;0;0;0;0;0;0;14;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;9;2;8;0;1;0;0;0;0;0;0;0;0;4;104;64;0;2;0;1;1;0;1;0;0;1;8;0;0;26;1;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;4;0;0;0;0;0;0;0;0;0;0;1;0;0;95;23;8;0;0;1;3;1;15;0;0;5;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11;1;0;0;0;0;0;0;0;2;1;0;0;0;0
004;IV. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;VALPOVO;004;VALPOVO;DOM TEHNIKE VALPOVO, ULAZ 1;BRAÆE RADIÆA 34;700;309;309;306;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;1;1;0;0;1;0;1;0;0;1;0;0;1;9;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;6;1;4;0;2;0;0;0;2;2;0;0;0;2;120;80;1;0;0;0;1;0;0;0;0;1;8;0;1;42;1;0;0;0;1;0;0;0;0;0;1;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;53;6;5;0;0;0;1;0;13;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;0;0;0;0;0;1;0;0;0;0;0
004;IV. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;VALPOVO;005;VALPOVO;"OSNOVNA ŠKOLA ""MATIJE PETRA KATANÈIÆA""";IVE LOLE RIBARA 3;730;349;349;344;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;1;0;0;1;0;0;0;0;1;0;0;4;18;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;7;2;6;0;1;0;0;0;1;3;0;0;0;1;136;59;2;0;3;1;0;0;1;0;0;4;20;0;0;34;1;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;22;10;1;0;0;0;0;19;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0
004;IV. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;VALPOVO;006;VALPOVO;GRADSKA KNJIŽNICA I ÈITAONICA;ULICA JOSIPA JURJA STROSSMAYERA 36;627;311;311;305;6;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;20;2;0;0;0;0;1;0;0;0;2;1;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;6;1;7;0;1;0;2;0;1;0;0;0;0;3;107;59;0;3;1;3;0;0;1;1;0;2;6;0;1;35;0;0;0;1;1;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;1;78;16;3;0;0;0;1;0;28;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
004;IV. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;VALPOVO;007;VALPOVO;DOM TEHNIKE VALPOVO, ULAZ 2;BRAÆE RADIÆA 34;764;314;314;305;9;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;27;3;0;2;1;0;0;0;0;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;56;15;0;3;0;2;0;1;1;1;0;0;0;0;2;111;66;0;0;0;0;1;0;0;0;1;1;8;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;1;1;0;0;0;0;0;0;0;0;69;8;4;1;0;0;6;0;9;0;0;5;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
004;IV. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;VALPOVO;008;VALPOVO;VATROGASNI DOM VALPOVO;MATIJE GUPCA 50;671;268;268;264;4;4;2;0;0;1;0;1;0;0;0;0;0;0;0;0;17;3;1;3;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;12;0;6;0;0;0;0;1;1;1;0;0;0;2;121;61;0;1;0;0;0;0;0;1;0;0;6;1;0;37;0;0;0;0;0;0;0;0;0;0;0;1;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;26;8;4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
004;IV. IZBORNA JEDINICA;14;OSJEÈKO-BARANJSKA ŽUPANIJA;grad;VALPOVO;009;VALPOVO;HAK;MATIJE GUPCA 48;663;345;345;337;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;3;0;0;0;1;1;0;0;0;0;0;0;0;2;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;1;0;0;0;1;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;58;10;3;10;0;1;1;0;0;2;1;2;0;0;0;115;67;1;1;0;0;0;0;1;1;1;0;10;0;0;42;2;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;69;18;7;1;0;0;0;0;12;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;1;9;0;0;0;0;0;1;0;0;0;0
